	sp1	sp2	sp3	sp4	sp5	sp6	sp7	sp8	sp9	sp10	sp11	sp12	sp13	sp14	sp15	sp16	sp17	sp18	sp19	sp20	sp21	sp22	sp23	sp24	sp25	sp26	sp27	sp28	sp29	sp30	sp31	sp32	sp33	sp34	sp35	sp36	sp37	sp38	sp39	sp40	sp41	sp42	sp43	sp44	sp45	sp46	sp47	sp48	sp49	sp50	sp51	sp52	sp53	sp54	sp55	sp56	sp57	sp58	sp59	sp60	sp61	sp62	sp63	sp64	sp65	sp66	sp67	sp68	sp69	sp70	sp71	sp72	sp73	sp74	sp75	sp76	sp77	sp78	sp79	sp80	sp81	sp82	sp83	sp84	sp85	sp86	sp87	sp88	sp89	sp90	sp91	sp92	sp93	sp94	sp95	sp96	sp97	sp98	sp99	sp100	sp101	sp102	sp103	sp104	sp105	sp106	sp107	sp108	sp109	sp110	sp111	sp112	sp113	sp114	sp115	sp116	sp117	sp118	sp119	sp120	sp121	sp122	sp123	sp124	sp125	sp126	sp127	sp128	sp129	sp130	sp131	sp132	sp133	sp134	sp135	sp136	sp137	sp138	sp139	sp140	sp141	sp142	sp143	sp144	sp145	sp146	sp147	sp148	sp149	sp150
sp35	0	0	0	0	0	0	0	0	0.0792298681573011	0	0	0	0	0	0	0	0	0	-0.135375143881673	0	0	0	0	0	0	0	0	0	0	0	-0.334473713157733	0.498779426409996	-0.197772821559613	0	-0.5	-0.418377192105642	-0.386639886944164	0	-0.0341956764662126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402404795757467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.180248362828472	-0.490660719632665	0	-0.317145142803616	-0.0521315764342644	0	-0.182296484375841	-0.5	-0.163884610093571	0	0	0	-0.249291688462417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101389374019781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.10387809604709	0	0	0	0	0	0	0	0	0	0	0	0	-0.416103364506329	0	-0.34285907309335	-0.33840891971386	-0.5	0.384349441506439	-0.0950640672648908	-0.385763715142014	-0.164622150201844	0	0	0	-0.208444268430476	-0.452771000103406	0.437566837313375	-0.243848994757021	0	0.398838481838359	-0.181775633434686	0	0	0	0	0	0	0	-0.0823284776248387	0	0	-0.286243924958229	0	-0.366017715241949	-0.311853916838001	-0.167798234961242	-0.418208117133416	0.188993842285089	0	-0.430148954102574	0	-0.232284422859761	0	0	0	-0.492904508488781	0	0.490413806276452	-0.177763061131325	0	0	-0.0768922403004765	0	-0.163981717156246	-0.257131715920754	0	0	0.16729567913691	0	-0.123188913444346	0	-0.219760448177266	0	0	0	0	0	-0.209123428819454	-0.310384281024337	-0.181104260260083	0	-0.256866070898992	0	-0.0273772273908858	0.447572446563891	0	0	-0.424301037709555	0	-0.19654015300882	0	0	-0.372148998672385	0	-0.00869522292704089	-0.332129874318466	0	-0.00819663143079029	0	0	-0.293588865067833	0	0.427011766416701	0	-0.257707600638943	-0.246668484864449	-0.435288902197999	-0.143683243773053	-0.0171556034701364	0	0	-0.126084994104884	0	-0.47270142007085	0	-0.422346827222537	-0.0291066130723199	-0.330849684353936	-0.343951820443536	-0.48561202069808	0.19986346900634	0	0	-0.0654447606665548	-0.0610591763359867	-0.29467670863708	-0.0672973736924981	0.346105017406573	-0.0560438684895728	-0.497807502126764
sp38	0	0	0	0	0	0	-0.00837984953401145	0	0	0	0	0	0	0	0	0	0	-0.213669641544677	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0676379592295992	-0.234900876366713	-0.122037597087338	0	0	0	-0.5	0	-0.225203350611159	0	0	0	0	0	-0.173795040779063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp39	0	0	0	0	0	0	0	-0.0946440877169697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.412059915053393	0	-0.495451622225924	0	0	0	0	-0.5	-0.405507126599168	0	0	-0.454199967503436	0	0	-0.309213901690401	-0.0427528495240747	-0.443206985383383	0	-0.00553276861581486	-0.25917201265235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.163355443073811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.426263846227448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.432149854465316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.224442047234932	0	0	0	0	0	0	-0.215488723088379	-0.5	-0.420463432738499	-0.242127931556907	0	-0.0963511471324414	0.467329446211301	0	-0.0581479467361886	-0.00902896000414621	0	-0.0726354033857444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.446640580690207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.055669948091777	0	0.324703035106834	0	0	0	-0.123870273456837	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.423036294235897	0	0	-0.391326024129556	0	0	0	0	-0.227772005175797	0	-0.355129328566792	0.204372323521399	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp43	0	0	0	0	0	0	0	0	0	0	0	0	-0.316472025413131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.14063329854561	0	0	-0.291121222988977	0	-0.147166990495964	0	0	0	-0.5	-0.0422433749262989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.174290958501678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp44	0	0	0	-0.390567140164573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.202302463942925	0	0	0	0	0	0	0	0	0.106105152980061	-0.5	0	0	0.394470645367131	0	0	0	0	-0.387376210885893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.265072103253631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.345093653565266	0	0	0	0	-0.334085143465246	0	0	-0.420735296891613	0	0	0	0	-0.5	0	0	-0.188484409712404	-0.112751744463379	-0.0917504142443114	-0.233401851394356	0	0	0	0	-0.0620197455794178	-0.0845387857547798	-0.0342658765280433	-0.079309100936125	0	-0.0603967650992773	0	-0.325075136668019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212160997483078	0	0	0	0	0	0	-0.0326896519297943	0	0	0	0	0	0	0	0	0	0	0	-0.126234873855021	-0.113217621813016	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.421611363805656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.255312810277084	-0.135997068076192	0	0	0	-0.478623542529633	0	0	-0.5	0	-0.171864276101766	0	-0.356198129065733	0	0	0	0	-0.445119227240041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.386896958614604	0	0	0	-0.277400150444338	0	-0.105992661241814	-0.0607429475402809	0	0	0	0	-0.34411424741894	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0893933491427847	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.334736822122431	0	-0.39745750581132	0	0	0	0	0	0	0	-0.437519542788563	0	0	-0.5	0	0	-0.442377134544181	0	0	0	-0.41628499205882	0	0	0	0	0	0	0	-0.392430542695995	-0.254420258119029	-0.451546235529222	-0.449364593866109	0	0	0	0	0	0	0	0	0	0	0	0	-0.22676793949788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0485093962688046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.363828683449181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.125205388003013	0	0	0	0	0	0.00193603109215386	0	0.358988631173645	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00677333671952132	0	0	0	0	-0.5	-0.0146963380046422	-0.167109574806341	-0.190086740739341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp53	0	0	0	0	0	0	0	0	0	0	0	-0.119502125697264	0	0	0	0	0	0	0	0	0	0	0	0	-0.0922411415771977	0.323143738354798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00171652694243938	-0.5	-0.446696458228619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.455466553329129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp54	-0.43638358246953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.30825914704317	0	0	0	0	-0.041306211795758	0	0	0	0	0	0	0	0	0	0	0	0	-0.0624814640748617	0	-0.0583094620814407	-0.140448216321124	-0.5	0	0	0	-0.316252706592903	0.102621314989363	-0.466659119123858	0.307185465114585	-0.378166370358879	0	-0.134947639863503	0	-0.00215347065742826	-0.361938676474285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.187030733188847	0	0	0	0	0	0	0	0	0	0	0	0	-0.11912460546047	0	-0.146301997018692	0	0.173691162321793	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.490730980229252	0	0	0	0	0	0	0	0	0	-0.489390041191771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.132206242153214	0	-0.204341722154205	0	0	0	0	0	0	0.0819727955343248	0	-0.5	-0.321272506816736	0.498121631996196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.068751589208215	-0.428212306378237	0	0	0	0	0	0	0	0.437967087536394	0	0	0	0	-0.135316105497661	0	0	0	0	0	-0.312061054435414	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.134284821530555	0	0	0	0	0	0	0	0	0	0	0	0
sp58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.124466412406117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.109078721854303	0	0	0	-0.5	-0.110302651281671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0661464178665308	0	0	0	0	0	0	0	0	0	0	-0.393050566681221	0	0	0	0	0	0	0	0	0	0	0	0	-0.285318528503834	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.336873727319851	0	-0.215098750270081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp60	0	0	0	0	0	0	0	-0.0958045942977513	0	0	0	0	0	0	0	0	-0.29033687554427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.23372061682919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105023661602219	0	0	0	0	0	-0.5	-0.216327222830935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.151437557624804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp61	0	-0.202825284359104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.259270489313894	0	0	0	0	0	0	0	-0.452298794659853	0	0	0	0	0	0	0	0	-0.398048740514009	0	0	0	0	0	-0.136520732020922	-0.5	-0.35177514566404	0	-0.345313102302395	-0.313424371426227	0	-0.269203202610475	-0.0368400025033765	-0.0661942725706682	-0.0971872735632979	-0.29617622917955	0	-0.128979994103604	-0.439425687980338	-0.276660121891915	0	-0.113723838825994	0.137007650669899	-0.449563107006897	0	-0.304723239383078	-0.172912282911805	-0.303209988859326	-0.39560310677723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.380388419088456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp62	0	0	0	0	0	0	0	0	0.427808683321557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.383309943787749	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.330946719124143	0	0	0.354828867911058	0	0	0	0	-0.0457977378874924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.379669050466407	0	-0.5	0	0.301931468024298	-0.252723071456712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.311656483776968	0	0	0	0	0	0	0	0	0	0	0	0	0.295945988841509	0	0	0	-0.110418054974538	0	0	0	0	0	0	-0.204853533160761	0	-0.380159239272785	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.107801369572903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.363881748915322	0	0	0	0	0	0	0	0	0	0	0	0	-0.223941778925923	0	0	0	-0.0298668473116145	0	0	0	0	0	0	-0.291761032642995	0	-0.397977149898971	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.122233029125426	0	0	0	0	0	0	0	0	0	0	0	0	-0.37851903886623	0	0	0	-0.390964125818014	0	0	0	0	0	0	0	0	-0.157727596481242	0	0	-0.5	-0.32388070792299	0	0	-0.0524771218633675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.255975116625687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0754206330327666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.457619269157264	0	0	0	0	0	0	0	0	0
sp67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.438894860794877	0	0	0	0	0	0	0	0	0	0	0	0	-0.267987500089358	0	0	0	-0.159885637505353	0	0	0	0	0	0	0.220875919110961	0	0	0	0	-0.414413807435194	-0.5	-0.302661509156767	-0.432257311923658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0478239088336285	0	0	0	0	0	-0.0300460464890604	0	0	0	0	0	0	-0.292923583086703	0	0	0	0	0	0	0	0	0	0	-0.498692477312309	0	0	0	0	0	-0.0634918963793945	-0.5	0	-0.0195007450872147	0	0	-0.329543608330516	0	-0.138385204736993	-0.219507881573262	-0.373225882191118	-0.185485424389287	-0.469255824679828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp69	0	0	-0.415861671108746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.44997306863466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.358463923819254	0	0	0	0	0.396730042528179	-0.387908512674742	0	-0.5	0.0442005023736949	-0.483360531588094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.16649883440811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.334297404514917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.12433828756697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.451402562105008	0	0	0	0	0.00368924115836387	0	-0.399897106328297	-0.0936691525280732	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.100964226200599	0	0	0	0	0	0	-0.359174987189106	0	0	0	0	0	-0.285200989214601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.395965428832069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
