#OTU ID	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72	sample73	sample74	sample75	sample76	sample77	sample78	sample79	sample80	sample81	sample82	sample83	sample84	sample85	sample86	sample87	sample88	sample89	sample90	sample91	sample92	sample93	sample94	sample95	sample96	sample97	sample98	sample99	sample100	sample101	sample102	sample103	sample104	sample105	sample106	sample107	sample108	sample109	sample110	sample111	sample112	sample113	sample114	sample115	sample116	sample117	sample118	sample119	sample120	sample121	sample122	sample123	sample124	sample125	sample126	sample127	sample128	sample129	sample130	sample131	sample132	sample133	sample134	sample135	sample136	sample137	sample138	sample139	sample140	sample141	sample142	sample143	sample144	sample145	sample146	sample147	sample148	sample149	sample150	sample151	sample152	sample153	sample154	sample155	sample156	sample157	sample158	sample159	sample160	sample161	sample162	sample163	sample164	sample165	sample166	sample167	sample168	sample169	sample170	sample171	sample172	sample173	sample174	sample175	sample176	sample177	sample178	sample179	sample180	sample181	sample182	sample183	sample184	sample185	sample186	sample187	sample188	sample189	sample190	sample191	sample192	sample193	sample194	sample195	sample196	sample197	sample198	sample199	sample200
sp26	19031	0	88112	96032	0	0	0	58579	0	147127	6236	265	0	0	0	2444	87585	35926	149647	63	0	0	185050	11	122631	0	58	124554	0	0	97271	148783	0	91	124393	114582	35430	69209	0	88971	38085	84629	136221	147306	15	28626	0	0	78122	0	0	0	0	88558	120602	129641	44073	120017	0	0	29	75876	3	0	116405	65	0	138554	188607	7580	120239	0	22215	157459	7000	74168	0	0	107739	0	139260	124	0	35114	1	29877	0	152680	101488	24800	0	120417	132216	0	0	0	0	0	75737	0	0	92770	0	0	92442	56057	197577	1	18125	88	0	167284	3	29177	174722	0	80704	71906	0	0	38779	67743	0	30699	0	26124	0	6937	0	0	121680	0	0	0	0	0	109374	30560	0	25289	0	73990	0	3	110951	77128	122146	0	0	39714	123296	32114	0	116139	79	0	0	0	0	31612	51650	0	0	0	293	0	41	0	0	58428	34415	0	36419	105035	104141	0	0	0	150791	46499	76461	0	190721	105	89143	25861	36032	0	0	129036	175354	59009	3	106856	0	119938	1	0	70824	71657
sp27	0	1248	214	15537	134581	1294	180330	0	111599	47631	1832	18365	100582	169590	190585	161490	57187	104317	21717	35300	94635	146408	0	0	0	124885	0	53529	185208	158755	80264	1345	166267	4541	0	0	0	31	19988	7666	40916	8160	0	0	30344	128438	186419	131748	56181	51745	26258	8446	14272	0	0	0	0	0	1869	60057	82526	108539	102045	134944	5313	66621	139079	0	0	62388	0	138361	117644	0	93080	4577	71981	152297	58928	151326	7803	98705	66651	2	76174	98	2	49961	15753	163848	60277	5462	0	114765	103047	0	65135	67327	28452	119067	77137	0	132511	138081	2	9886	2	58023	138721	7782	70480	0	121297	42941	0	61820	32	47748	29046	135821	0	0	84168	2	128685	28555	0	68731	135461	155056	0	158057	109320	116018	1023	0	74947	163887	37250	0	883	0	87150	34198	32622	97611	0	82710	102462	131609	0	48628	91702	20	507	91822	163527	121966	112963	115478	168	75529	0	75448	16981	173174	450	159184	190127	0	42978	106539	9	47549	3	136253	22543	0	0	38162	93131	46540	61	54574	35261	85203	120297	112834	108258	34684	0	0	47710	111	146418	28941	58491	107983	11558	103354
sp28	9675	40239	0	129347	58974	37420	136869	153103	0	143803	156850	0	82100	3473	0	144	156947	40177	76122	58774	87729	140041	10367	103859	42877	105709	69	83482	92153	36520	0	112431	0	88403	116191	115527	77612	306	120978	74772	84492	0	3561	61393	2819	0	63051	0	1	33245	177500	3	0	38358	3503	76759	43274	0	0	0	42415	84969	25949	389	18255	156342	0	2207	5752	0	28379	42739	0	1520	146762	17626	1175	148000	16807	86564	124983	42677	31362	143699	31310	37048	0	0	74414	100059	16151	32	189	101999	33219	17321	55593	0	102461	3636	0	132489	52137	97306	115540	80666	2031	0	55837	0	112220	6840	45449	3180	115200	57085	27128	44353	2	58111	164889	39443	0	153340	140112	0	75544	128307	1	0	46	3206	0	0	0	0	28979	6	108217	45887	0	58064	4	10670	33755	8833	8168	129950	129879	73702	104056	104219	1142	46422	144785	85536	118454	36	0	0	23253	44849	0	136635	81	195	177920	0	669	104192	0	36291	82210	0	100929	6031	145579	90410	83962	68500	108433	120589	0	0	111653	104509	0	116983	0	55748	51415	32795	15222	98267	36462	119496	22409	0	30551	0
sp29	48	126393	0	0	82774	0	0	92652	48476	0	35683	154320	0	16596	131718	0	83864	0	0	68357	0	0	0	102008	89924	0	1244	24122	39952	123035	1	0	117447	8	0	0	0	70259	0	0	27721	115405	0	0	115111	41830	0	138764	42740	1412	0	83981	0	0	0	0	0	0	9	0	0	0	64165	33978	37768	80073	0	0	0	0	0	14	771	0	2834	125377	6755	0	0	5	44	0	57944	0	46915	113875	3391	0	0	4998	0	0	0	77176	62935	99694	10831	0	0	72634	36526	0	0	0	0	141433	0	25555	0	0	101021	0	154573	131719	79649	0	0	0	73802	0	10	136539	0	0	86001	0	122062	12	154352	84148	0	43458	8	0	1607	0	0	42626	1	0	146180	47927	0	1929	0	225	22632	0	124670	108008	33366	0	0	0	0	134031	0	98927	123742	0	0	99352	1621	68915	31961	0	35262	97053	0	0	157463	150564	0	0	0	101696	0	0	0	90928	66936	0	0	149315	0	171935	0	0	183627	0	0	91097	112390	0	162806	0	0	47696	0	0
sp30	0	0	0	19990	0	0	0	0	0	0	0	0	0	0	0	0	678	47884	0	0	0	0	54	0	0	0	0	0	0	0	0	0	29	0	0	0	55451	35650	66013	0	0	0	0	8205	0	0	91486	0	0	118222	164983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36638	0	446	0	0	0	0	0	0	0	0	0	10772	0	0	0	0	0	0	0	0	0	60716	0	58728	87563	0	0	0	0	130359	0	0	0	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101167	0	0	0	1	0	0	25210	93669	0	0	42227	0	35361	0	0	0	0	0	111428	0	0	0	0	0	0	0	2	0	0	0	32493	0	89973	0	0	0	0	0	0	89559	0	0	0	0	163021	0	0	74536	0	6938	0	0	153471	0	0	0	0	30028	0	0	0	26	0	0	0	0	0	0	0	0	0	7142	0	0	0	0
sp31	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	37	43417	0	42536	0	0	0	0	0	1	0	18215	0	0	0	0	0	0	0	0	0	10107	0	31806	0	0	0	46038	0	756	0	0	0	28022	0	0	36487	0	0	0	0	66248	63796	0	15248	0	0	0	79342	35787	0	0	0	0	0	0	0	0	0	0	0	0	74677	0	79007	0	0	0	60890	0	0	0	0	923	0	33353	0	0	0	0	0	49331	0	0	81050	38563	0	0	0	0	0	0	0	0	0	0	0	0	17987	0	48867	16270	0	52048	74	0	5082	0	95519	0	0	68095	0	0	0	48332	11437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	17294	4346	0	0	0	0	0	24899	0	0	0	0	0	0	0	43937	24010	0	0	11115	0	0	0	0	0	51	0	0	0	0	0	0	0	0	60	0	2066	0	18239	0	0	0	45271	0	0	30258	0
sp32	84928	23	41069	0	168316	0	177437	182189	53061	65124	35661	91183	15	22795	156375	0	182436	0	44519	118916	0	23962	103845	26761	47498	41146	181237	70139	85242	144466	123251	111041	110039	34232	160588	172195	0	100086	90569	0	62883	0	32829	40005	66807	56390	0	0	0	0	31014	91315	136465	0	0	22135	0	0	155179	0	143472	0	0	125585	101518	58029	95852	0	35951	48	66741	0	0	0	0	65279	1068	85292	0	0	123758	143450	118512	0	0	3	0	0	120307	198904	0	28213	54414	135777	98167	435	48278	19340	0	0	125493	78138	0	128305	2	53478	0	0	0	177857	141	165324	0	46936	107498	0	0	0	192279	0	142915	103757	0	0	63533	0	82861	49304	0	0	6747	47735	123105	27428	5618	0	0	0	157681	0	184706	198268	18586	105864	0	0	98602	0	144631	163819	90727	0	66533	0	0	14826	0	62540	84848	55982	180837	108684	0	0	0	73652	145506	172910	15	55132	0	0	7	4819	0	0	0	48629	1396	150763	0	30	0	39350	137454	0	12708	162532	20545	0	134371	35465	194416	0	109435	87128	177	127533	132234	79046
sp33	0	0	0	0	0	0	0	0	0	0	0	0	25060	0	0	0	0	0	0	0	0	151337	106485	0	0	137364	0	0	0	7536	0	58782	0	161493	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	180745	0	0	0	0	0	0	0	0	0	0	0	0	0	702	0	18354	0	3	0	0	0	0	0	0	92968	0	0	836	30915	0	0	254	0	0	237	0	0	0	0	109931	0	0	0	0	0	0	0	0	0	0	150958	129952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12542	0	17748	0	0	0	0	108557	0	0	0	0	0	0	0	93253	0	0	0	0	121155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	97392	0	0	0	0	0	0	0	130652	0	0	144603	0
sp34	0	0	0	86169	0	0	0	0	0	58763	0	33978	44435	0	0	0	40264	0	0	0	0	0	0	0	0	0	173648	0	0	87363	0	0	3	0	0	87138	0	0	3999	0	0	0	109833	0	0	0	45729	0	0	0	120552	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	14195	0	0	0	0	0	0	0	0	0	0	31020	1	0	0	0	68515	74321	10330	90370	0	0	0	0	0	0	0	0	32574	142771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	99745	8	0	0	0	0	0	0	0	110834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2854	150649	0	36	0	21846	0	0	67761	0	0	0	0	0	50484	0	0	1484	0	0	0	0	0	0	0	0	0	24704	0	0	0	0	0	0	0
sp35	102047	123487	50679	0	189328	0	234178	104464	38237	148042	239311	79666	0	116144	164743	0	272839	0	278969	38916	0	113971	42836	49251	37371	0	154381	228045	18690	54128	89515	236292	203790	75275	52884	238285	14781	167659	209862	44723	50095	79898	0	93916	211131	169885	0	0	0	77749	39005	296908	21285	166630	70584	17075	172023	1991	186345	12946	123727	0	29	76526	225141	168980	277827	0	102725	190390	106096	90648	103281	81987	149301	0	30048	78577	97593	121929	199761	1751	118712	0	31452	129434	87	0	154401	282096	3571	204730	85031	224728	1016	0	135130	37031	0	81020	33943	135575	112887	0	0	15088	104425	23202	174671	162119	5762	294509	146017	19486	299239	114731	57155	0	209836	0	91777	81985	23	19403	131726	58	136327	0	0	152554	0	4267	78379	40465	0	2	28670	91282	326052	0	266691	248277	180199	155864	0	12179	241193	18294	189528	132219	255998	221361	162791	0	105628	33679	211441	253676	100337	204804	59364	81494	0	220884	0	43331	180111	176436	5531	81076	84911	152444	0	161188	79044	112386	158931	186350	0	253635	36537	55999	30912	123840	235569	118480	110145	127012	93083	0	212807	21	101171	1987	116584	55569	1	123248	0	103194
sp36	0	0	112765	78898	0	120394	0	0	6161	45	0	0	117434	0	0	80827	0	0	0	0	126903	0	29998	234	0	6999	0	0	54935	0	0	65	4	0	0	0	2	0	0	72782	0	0	21384	24	0	7	29007	33485	83659	0	0	0	0	6245	0	9773	0	90573	16052	123480	0	1	35121	0	0	0	0	12454	0	2	0	14546	0	62248	53085	102823	79872	0	108211	0	0	10969	0	49566	45323	0	41067	0	0	0	0	0	50910	0	0	15974	0	125387	59611	0	0	0	0	0	0	38577	199	112281	714	0	95119	0	0	0	0	34077	109793	122924	0	134844	0	0	12590	0	0	86474	0	27102	72348	0	0	0	67	0	87425	117874	66962	13667	0	69487	0	0	0	0	35133	118031	0	1	0	0	0	9572	0	131775	0	16093	0	0	24730	0	368	0	11	0	82654	0	0	0	0	0	0	0	91402	2408	32529	705	0	0	61726	0	0	76168	56341	0	0	0	18204	0	0	32833	1	107929	0	117831	0	0	26350	0	0	0
sp37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp38	132668	0	122807	66114	0	57798	84017	37398	77644	97632	159904	0	0	143637	759	89831	38888	16925	0	102672	47674	0	0	0	35237	24626	0	158147	0	0	229	39	131149	0	121415	3	141028	34022	77816	70285	140018	176825	0	147947	0	0	152328	110313	133488	148841	64133	0	0	108323	110020	171492	55104	12781	0	90753	41161	86	179067	1042	49763	0	2639	123052	714	19	14370	103692	91079	195430	449	103092	0	0	175081	0	0	0	0	95234	53569	74227	0	16	4257	2878	161360	24417	28	65	0	24001	139802	0	147140	191318	27233	65111	0	6225	0	70502	94579	179287	80045	38486	103876	107212	135498	0	37576	70082	147144	72410	0	81044	104638	84131	137005	188147	90219	143105	47730	76028	142014	181551	67961	100117	0	104329	3745	185	103969	188138	0	57143	0	1938	118156	52	164061	92202	86732	0	10175	32929	134293	69023	0	84257	152812	0	93708	87075	0	0	2263	0	20322	107546	144596	0	14	0	13261	109007	167516	69398	0	12859	178493	0	135038	53770	91329	26	89783	0	149076	24383	34077	77065	40941	0	0	147976	429	0	70619	160016	124019	0	122227	0	0	6
sp39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp40	0	0	0	0	0	0	0	0	0	0	2571	99189	0	0	0	0	0	0	20497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52969	0	0	80835	0	0	0	0	0	0	0	0	0	0	0	0	0	18028	0	0	0	0	0	0	0	0	0	605	0	0	0	0	0	0	0	0	0	0	0	0	14997	0	0	0	0	0	0	0	50682	0	27733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133223	0	0	0	0	0	0	0	0	0	71416	0	0	0	0	0	39248	0	0	0	0	0	0	0	0	923	0	0	0	0	0	0	0	38272	0	0	0	76567	0	0	0	0
sp41	183725	119074	96816	104598	146155	175373	51894	68151	74291	69041	121281	251	137610	60085	168896	232018	134268	94044	34328	147216	88358	31381	140321	158952	5306	122607	243	115106	47157	8384	130529	69839	86116	46617	169723	108913	157067	133857	33738	148429	174742	118364	42228	92077	180482	61843	111585	112567	121217	192095	7609	90540	101104	32216	66511	140378	171320	164189	19800	136559	193045	98812	147004	198346	82884	159244	133933	85010	106184	168162	153905	179369	92956	112429	154283	73654	222717	47871	78240	151706	111428	33523	135524	49729	166630	175999	175995	152937	68252	106857	81910	95797	110199	146665	146031	134797	186744	90101	106362	75386	184577	311	92370	169197	143447	62550	168636	128929	83763	159476	133251	67069	26615	159319	163174	122108	142751	99558	79622	127032	98665	2705	77218	188033	173346	199925	85042	179431	116487	189659	164091	196647	39389	100031	95141	157971	170013	176031	184703	153160	90882	6986	59320	10556	200087	137484	75286	153354	64285	81345	46888	117796	149087	88844	143719	179681	183025	126117	2734	101722	127395	114595	150439	188338	58783	35186	17	45666	45735	184032	100390	112770	211715	72875	56644	143036	172582	176037	84818	67981	170948	137042	46361	80563	64057	178002	157143	115465	118293	100871	40825	111363	51736	160492	168010	1010	143847	103532	170525	21375
sp42	23670	19476	76479	149023	0	179673	0	0	0	1052	0	0	157969	0	0	195211	0	196431	36201	0	172056	166565	0	0	0	164283	5868	3	267	0	0	31220	1	139484	32706	0	92669	0	6700	158841	0	0	46855	140368	0	3	162724	59368	0	153345	110116	0	0	55448	149532	12385	182152	128243	0	149336	0	118946	134867	25	0	0	27773	123348	58	195059	95548	101538	184475	115759	125703	0	164481	64037	154475	186248	0	0	0	143331	94382	0	142553	180101	43682	0	72456	301	149807	0	0	0	0	143050	74159	6172	0	125528	115454	94264	123317	0	184485	131534	166849	559	0	1	0	0	0	186686	78278	126699	0	169172	0	0	183923	52828	0	148494	0	132842	6	46127	94250	101549	49349	122201	81482	95104	145906	118200	0	162439	0	0	2177	0	163136	177735	0	146664	0	0	0	152013	79031	130006	62341	0	141564	0	11486	135332	0	0	139516	58292	130586	41523	0	0	82712	9	0	2557	138325	23597	135821	85884	90144	991	148085	0	77831	103197	167778	0	0	26	165677	0	0	130291	0	0	0	185618	0	11347	158643	0	0	0
sp43	198174	181165	21284	2682	124571	178226	60571	104606	124591	27562	135717	64193	17	129082	91108	125373	3855	81249	163645	168611	135130	110819	158567	38252	173747	134551	5337	125401	175880	84	162740	192441	94990	171576	106669	1	127820	65195	115169	72322	113656	108189	5787	131896	18650	121268	0	147246	155324	5995	0	34923	88329	0	196757	175396	147471	129286	28882	21458	106497	137093	34472	99184	0	100067	173587	18939	189802	37	96387	43493	69352	31412	163064	1496	34598	72133	54263	142392	92713	154195	23912	7294	40100	192100	109213	103736	27	2	30485	4	80647	71649	75692	124577	57219	132827	190262	39198	0	0	54897	83250	11819	0	25166	113324	6	413	406	28165	182214	150701	12377	122876	134139	40414	48759	188461	0	117969	164945	156590	546	10137	86256	55365	80361	21663	0	112325	336	0	77032	170566	162005	80085	79940	105220	21315	0	154260	103929	40588	64826	126431	141707	119276	0	0	137184	169630	11767	187859	58471	184152	33750	65571	18973	42397	169	178032	91594	139841	17574	0	117120	26435	126720	11607	10	161789	0	161371	59625	136060	0	13961	0	17268	98988	10524	124043	85273	82361	155	90835	177099	58280	69162	29574	43659	40212	466	128278	86900	168167	165975	189726
sp44	0	198796	138048	100611	0	59558	149521	0	0	0	135969	54805	116417	39311	49527	123597	124747	105811	9112	28824	79549	72168	95876	95296	179237	1469	0	83674	209899	0	48904	0	140438	81775	0	0	0	3	53315	136013	1467	101170	0	182038	0	0	133956	46519	124397	87128	74396	0	159546	82755	11618	31230	125654	34256	36	5125	0	89244	122142	0	43711	68290	205517	201	106707	90729	201975	55184	74697	150422	0	13018	60574	68	588	61826	97659	28480	0	2	158774	7161	28926	54898	78298	0	105302	43748	139406	378	0	0	53269	44883	19490	77853	3777	2277	4185	0	0	0	95215	117066	0	127869	0	0	55878	0	0	181000	0	95270	6467	123152	113754	185092	0	163423	115184	116193	0	30527	97798	4264	182588	56625	134849	711	57535	221544	336	53867	66424	180209	99563	25151	290	107010	48978	81179	45185	63215	28310	68727	0	164724	0	8232	130209	32262	164573	41498	0	76295	0	104882	0	76183	92102	33159	0	165357	61079	127200	0	48362	127709	84148	91091	64749	120931	0	78	37467	301	77613	0	50308	0	179412	0	44446	9	69076	49480	20681	40560	1738	0	0	40861	62	101480	2191
sp45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97847	0	0	0	0	0	0	0	6929	0	0	0	0	0	0	0	5714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65539	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67937	0	0	0	0	0	0	0	0	0	0	0	0	20090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp46	0	94698	104566	13388	8	146556	712	0	0	0	0	0	191197	124245	0	1	55955	0	0	0	102661	0	1426	0	16186	0	62361	0	186990	78878	47809	0	39	38331	0	0	0	28	0	0	90399	33698	0	0	70416	73059	97154	588	0	1909	0	189506	142934	126491	79341	0	0	14155	93668	145121	1534	0	14982	138816	0	155787	19846	0	0	109198	14491	54675	3	0	72348	0	154852	149079	12	173081	0	163888	79780	111706	115186	119947	255449	0	306	6898	0	0	24888	186373	1164	122017	0	116343	26090	0	69	0	20376	190894	0	84	0	56	103271	93688	104117	0	0	158614	5	109556	0	0	99835	24848	147105	57089	15350	0	33636	0	129561	88	51510	12616	29153	0	182231	117040	87710	152300	0	0	103627	0	150459	0	0	35965	0	0	0	52558	0	0	0	12277	76470	20787	0	136225	10	110892	0	107986	0	179155	275138	59677	0	190072	51896	105357	42295	1	19639	48975	85470	43101	5	55941	0	52058	0	88	1577	61653	0	0	68070	0	1286	121046	167279	0	0	109755	156117	72239	0	0	0	106809	0	0
sp47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43547	0	0	0	0	0	0	10804	0	0	0	0	0	1	0	0	0	0	0	0	0	0	24562	149	33910	0	0	0	0	0	4	8470	0	0	0	0	24001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15965	0	0	0	0	0	0	1352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	114238	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	16185	0	0	0	0	0
sp48	6177	32893	24174	181968	47510	72524	98098	171095	8645	137732	69592	3947	53922	51111	196995	8863	7802	64200	80530	136174	130940	70860	0	44114	157399	3364	125942	59769	125741	116469	110252	142	10646	73460	28856	168721	173100	157890	190714	79943	42399	100836	35998	30134	130352	134663	75286	193185	123405	126863	181258	101848	0	103540	98105	57942	180573	161874	110611	98112	26269	34028	86349	58110	9782	29803	30225	79615	140083	10938	16134	178653	178225	174484	145018	70697	41681	80071	81055	136431	3732	111131	191352	73043	4913	43444	90219	106019	134361	198820	155102	21304	1	6647	125444	164543	6315	77102	195383	188146	108120	175600	168332	5	0	85787	184524	44864	0	73846	140822	113051	84605	170490	155860	100596	168000	106540	186050	184242	171506	31461	64028	151	104747	166616	80454	126463	57611	29709	9566	92234	118382	187243	89026	96497	8613	135561	28668	33066	35294	95443	161606	55809	128087	108194	126025	177059	70414	114337	45868	167819	2294	154860	155747	31445	29280	174544	15262	32607	24750	176031	199755	140751	4375	4193	27032	86221	128276	21640	134954	150378	34257	140417	50051	127901	180822	139094	120461	53946	181398	34337	145999	17800	111741	120524	177006	0	149555	197993	100681	187691	195305	9510	113610	15838	38890	118842	0	102934
sp49	170072	96366	23468	56188	133314	147750	183664	183108	17245	32778	158028	154235	10230	42046	114281	147971	176814	167335	187085	173918	33736	198390	112827	82108	58247	168439	175229	109266	194742	140372	42142	168862	164538	17595	150740	112846	54251	50005	161822	115513	68075	41797	144744	168880	118488	181930	35431	1475	17095	15596	90225	75601	167115	12428	22487	122854	31720	132963	123131	23554	153371	5272	78284	2776	184763	144046	167299	77668	72943	66166	100551	34361	84821	128363	170136	133655	2219	177842	151683	33858	163790	119449	68061	176823	116335	118501	102275	140059	159815	156208	40972	75372	174403	116545	72656	105631	121865	40080	80498	12150	80243	193561	103801	175720	150995	180646	111816	141213	54877	178238	9641	189197	60838	160103	162825	131406	84934	136091	133394	44291	122441	117956	23085	140429	3919	19281	176315	153143	44207	9217	159385	82529	79974	186168	118201	146903	27892	24518	195664	45651	171714	155015	169475	126083	131775	58504	94836	108867	161161	173985	93010	68408	186769	31097	16030	52392	5114	153775	5051	85016	183711	196543	158981	78665	21197	44896	109141	177589	71881	12412	98420	69801	167025	73000	65310	82530	3177	153672	125881	190530	6988	75868	10762	74921	189807	175065	93411	157689	90673	23168	39986	111901	183613	107829	94173	106279	165045	146774	191495	126272
sp50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189852	0	36294	0	49	0	0	0	0	0	136047	0	0	0	0	0	0	0	0	0	0	0	84928	0	0	0	0	0	0	0	0	0	0	0	0	682	0	0	0	0	0	0	0	60778	0	0	0	183161	0	177355	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	337	0	0	0	0	149271	0	0	0	80944	0	0	0	0	0	0	0	0	0	0	130592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101634	0	0	0	0	0	0	0	172605	0	98	0	201	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194598	0	0	73	0	0	0	0	0	0	0	0	0	0	137316	0	0	0	0	0	87826	0	0	0	0	0	0	0
sp51	31152	83744	66451	115337	10091	56443	98064	165720	159881	134235	175673	26260	95388	62297	103231	6	61364	142823	165322	41544	192012	176230	86098	40391	133328	176163	180944	165350	197719	47924	174280	88204	183338	129839	165941	157603	0	0	90767	166757	167955	135929	71990	135353	173994	88693	82214	115071	138905	162896	124658	97949	99961	109	0	119620	7118	173690	156647	60202	157229	131116	101348	43721	131628	178801	188304	30287	0	46532	112150	115592	101112	141956	158165	162747	171310	108580	99041	160436	2695	41715	105583	184588	28441	109461	139014	76663	0	45947	125351	198529	79456	180452	38069	175251	52396	199587	37771	140537	140315	10500	115668	146230	0	150499	152535	137393	92186	38470	81300	97232	108966	9398	0	183862	2559	45398	116780	249	493	160265	6404	24808	15791	100476	0	15691	63634	192453	0	192932	179551	102109	116958	130396	86038	128935	89254	66629	140723	86738	33171	162985	190282	156205	183311	77850	148120	73884	0	28162	10426	124355	194107	92724	59968	71198	240	1	26563	151179	9002	61503	45214	93506	6794	148857	176261	116540	10128	1060	103923	148820	73119	193043	58929	120225	94590	12321	86204	69084	110238	86410	153544	81743	186440	165500	142575	3995	142640	130016	98080	153598	82398	188832	179260	106585	192317	145531
