#OTU ID	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72	sample73	sample74	sample75	sample76	sample77	sample78	sample79	sample80	sample81	sample82	sample83	sample84	sample85	sample86	sample87	sample88	sample89	sample90	sample91	sample92	sample93	sample94	sample95	sample96	sample97	sample98	sample99	sample100	sample101	sample102	sample103	sample104	sample105	sample106	sample107	sample108	sample109	sample110	sample111	sample112	sample113	sample114	sample115	sample116	sample117	sample118	sample119	sample120	sample121	sample122	sample123	sample124	sample125	sample126	sample127	sample128	sample129	sample130	sample131	sample132	sample133	sample134	sample135	sample136	sample137	sample138	sample139	sample140	sample141	sample142	sample143	sample144	sample145	sample146	sample147	sample148	sample149	sample150	sample151	sample152	sample153	sample154	sample155	sample156	sample157	sample158	sample159	sample160	sample161	sample162	sample163	sample164	sample165	sample166	sample167	sample168	sample169	sample170	sample171	sample172	sample173	sample174	sample175	sample176	sample177	sample178	sample179	sample180	sample181	sample182	sample183	sample184	sample185	sample186	sample187	sample188	sample189	sample190	sample191	sample192	sample193	sample194	sample195	sample196	sample197	sample198	sample199	sample200
sp23	9800	13960	271092	294924	58710	185742	355025	4074	211801	55621	43425	244548	165121	125158	256041	173112	238549	191218	274250	276277	0	109631	178538	49394	17765	258253	161887	220516	3	289916	146342	168055	200202	156418	206420	91060	219298	201026	147170	161258	131046	247575	293684	241036	53680	338594	222339	263358	240822	103031	323964	260269	0	329	268136	261969	219370	65249	30867	323971	332974	6230	249382	2448	153304	109336	286591	169439	102022	179123	226423	66943	310015	220122	317553	159	245351	117582	302326	160597	50411	346622	113460	332129	0	157859	242260	381934	312754	251738	173948	145491	44762	66712	174855	95476	171967	91715	190551	228361	209747	209080	257184	105727	347842	181490	128442	285712	85661	86403	177851	190381	78722	244415	0	173009	226864	262525	282687	107034	20714	0	154842	63171	222194	340651	251255	210743	299512	170354	39862	69009	406873	197693	154132	44911	347914	339760	178687	282879	349846	175007	82104	125371	57649	106558	9625	212881	340186	179817	120249	73141	141790	54149	170653	200570	289233	160640	0	54083	26952	176220	278171	0	183552	328100	129856	215172	93756	133364	8977	142775	112592	18620	393768	63386	164234	154036	133021	225795	29805	0	225252	75327	179737	390093	213418	315337	0	327182	191239	202494	206328	404040	264312	0	273552	385537	66772	69965
sp24	61108	133895	102241	48461	60376	128927	7	8719	3315	103939	45393	33753	21305	18371	12801	188916	5462	78876	122723	31928	44048	14078	105183	82295	11780	46	179683	35667	29129	164081	124709	131588	131059	176251	42583	44188	10890	5325	28942	23867	170251	151431	36351	13695	148230	189628	17552	184806	29118	66903	173057	84513	123081	28060	106297	121706	50531	165397	50205	85322	152766	2206	95446	26092	324	4119	167347	28303	78771	61585	50383	18	79789	124794	77874	92530	146780	53788	78616	89771	53152	55230	156421	74849	42804	169050	100211	127071	163932	26794	154021	7758	118979	23248	127805	99179	94387	190466	0	59755	24028	61041	88505	45391	83706	32659	19099	102415	117032	161021	161086	9039	143672	153540	11227	145435	29159	81092	54713	91114	108078	146397	113240	77364	185362	73456	10420	124913	65119	179877	159668	124946	112551	7169	115100	155001	165	149552	165375	156405	21038	64825	148	111888	82563	29965	83507	158642	159138	78323	93347	164949	26504	141774	59352	135984	20621	185350	58573	95522	112886	65733	108070	159683	10852	50387	23524	14963	2889	133663	99232	177	73362	53714	123160	63239	172319	72322	18774	129537	156428	76556	58832	177667	179774	183509	53776	144836	17468	195774	101144	72910	36264	122969	146704	184626	179397	10263	115536	27357
sp25	13355	7867	172611	179185	12701	29327	187508	76932	184709	18528	25472	101232	124894	112856	181022	179775	133495	142455	33520	95445	3331	59726	36968	95849	78193	66010	161716	169196	11580	155267	32505	35803	58481	195222	60361	126605	130295	181406	88693	78986	41149	109381	99470	94449	103570	181218	100193	150345	76952	20427	143601	113198	7390	14937	157190	167522	26195	111776	16521	164507	168191	14199	147753	56184	56728	54263	158236	14851	41018	159157	139247	113056	157827	148388	54334	23587	151768	119869	124940	86058	125381	152774	45510	124479	11122	47741	103068	187911	155620	24111	73196	42649	89068	18895	107150	15577	165607	149961	129658	151083	103400	71273	199456	96679	170391	39490	91474	122354	126353	39601	24512	125881	131613	103116	50718	58806	118757	80255	68212	133167	55455	22714	65937	51791	42856	196086	108857	90769	189098	148672	34120	141173	194367	97809	162852	46636	121888	151005	59796	81861	159920	194165	72071	20785	68316	128613	32759	102887	154134	105933	152851	79994	12462	10300	88450	57601	55322	194840	56	74019	10837	112379	117899	3897	107553	110490	19404	34829	109005	181338	46360	79714	122816	61345	162658	29352	162009	182085	24171	138250	65574	30651	66568	33212	6122	196219	191708	139824	37423	191381	118106	135316	60194	174591	133288	42859	184677	139525	40328	19125
sp26	158594	105761	44778	1153	15298	8509	62709	128196	172144	135209	25734	116507	96806	129675	94358	94894	98206	168362	3876	96250	53371	0	0	238968	71146	168737	160049	0	171744	142792	5767	155882	81164	213822	142760	52183	121781	124589	59531	192204	47161	205658	2426	231	47956	81076	175810	111252	127027	122515	31841	8257	68244	91753	64046	322	116478	37509	7	24256	189200	51310	226917	98036	10333	65897	29891	151737	49	6657	140638	139839	77287	82354	14572	123607	59824	209325	6686	33620	86686	0	69069	96573	0	168204	142938	162587	73323	89899	95972	0	108687	66726	0	0	115471	80859	51654	0	0	97287	8	60348	85661	109386	157607	154021	16358	77031	165076	0	171561	110283	99402	170748	64478	129171	0	209963	203916	212391	85625	7454	153598	106249	77091	158134	21657	170040	151640	227280	16907	108501	57	9	227	45412	0	32011	198	3136	0	64834	24355	148184	24924	33696	181634	21699	77122	157376	37667	96122	29683	114356	0	35619	4	25263	105565	128476	82158	34808	155532	11546	143801	0	51494	75116	157798	2	126394	176075	133775	104906	8813	20406	229909	0	33	51130	116129	125830	147421	2302	3838	127542	4322	135001	77603	71291	21172	6410	35813	192478	4648	110194	93622	144502
sp27	27282	153418	114593	99031	104094	11641	100674	0	27117	30787	118568	35974	90350	61096	44195	64932	144937	100387	53810	48875	160442	157071	4124	182826	60136	159939	1548	102154	51557	15719	75557	135311	80950	93038	136534	75695	61055	77457	83631	35224	157968	82416	33673	42423	110707	118125	194324	24469	13965	68820	54616	1027	60564	94276	5860	163903	55479	5902	183168	106429	83094	113581	105804	101054	105019	136109	181926	65200	96243	189939	186177	150486	15134	43432	22	168985	2	15188	161670	78907	62881	39206	0	91283	83814	16108	52520	167468	70918	90512	73214	28497	1298	168544	62266	69594	91037	127746	2557	81055	32717	158372	1103	144662	66335	140547	159999	40	2	126254	0	170736	18237	175902	96755	22709	101926	16841	147182	53023	51138	0	171861	24274	52914	83209	60580	126658	19258	15935	181	101261	145751	137073	44021	0	2244	58268	108702	136433	120483	141785	86261	79766	15	105847	58181	87384	1	1	0	117580	12127	10264	13699	132019	165692	6	62635	59627	27845	30759	143868	93645	41347	98411	12709	35475	83796	138840	136811	29	4404	27296	67294	7238	0	110612	18439	3807	57927	1072	0	2086	9883	98939	11093	57620	118278	106593	109236	2607	21800	65891	38051	12387	3	134585	4499	130066
sp28	79698	44660	107098	0	65910	146622	157915	15343	117280	0	52151	148159	153851	233	72366	68782	41884	89133	130225	99472	45555	184178	26760	109878	2473	141372	117059	2256	53904	39155	1591	73022	1	50167	46409	151346	138255	13112	102253	101008	29711	70112	56884	150367	82060	67052	52693	107027	3	129612	30000	37406	97591	0	3555	34741	160018	181364	8188	101884	43716	19669	93966	52010	196233	18620	0	114127	0	12131	101633	133454	52012	71931	128956	239	162993	33760	98161	9328	143790	20392	26079	7	136284	123458	135169	70405	167778	85744	166564	21719	102325	12701	1	31158	33827	227	182806	185933	41650	36651	135847	3425	153408	57706	132768	30516	71312	76270	25061	133163	63443	91538	88171	107497	3623	45140	15008	162	0	123053	131365	35	98	5	128309	137888	143700	60568	33116	108671	78184	0	3275	81215	93637	10876	190460	137476	19805	14810	126343	6229	0	93418	76219	68368	104982	129893	6484	47481	94081	18	54268	103671	0	21789	164930	152633	92371	92746	55587	146527	101432	65480	54225	154882	40892	87406	1455	165272	37286	86360	789	50842	127671	21345	111727	71369	42384	95927	96733	61173	0	68241	127735	102	111898	10963	35357	146334	66827	174558	2	81299	44690	45593	36398	85708
sp29	13415	64597	40795	138960	145567	0	38822	47173	63369	9198	135	61334	0	33768	56233	0	0	1005	0	28757	0	111826	19815	0	131417	2746	0	12	0	0	0	3697	0	0	0	146569	0	0	102116	0	0	0	33453	62067	0	0	0	0	0	31769	24468	0	0	121016	18848	0	38008	78710	37384	19	0	112918	0	23568	173978	90294	0	87720	0	58221	66039	109769	0	0	126252	25	56851	15862	102478	114102	9859	156277	1185	0	98925	0	0	0	4	80496	0	182917	0	99678	90587	114022	0	0	91439	162845	123559	90475	108244	127453	0	66281	0	46	0	0	0	134517	0	0	116399	0	829	0	129188	0	0	0	0	0	0	1	32421	0	106499	0	0	0	86833	5254	94534	73147	69031	56177	94788	0	116151	3	170846	0	102552	18	9	0	0	76620	0	0	52691	69912	78616	0	51462	52507	120802	122930	6053	14207	18785	0	0	60646	0	189146	0	10	0	3604	0	32202	10493	0	0	0	0	0	0	101121	0	0	0	52501	153410	6095	123100	0	0	24350	136940	70047	96062	0	0	32600	60209	0
sp30	0	1743	0	0	0	0	192	21859	56875	0	61474	0	0	0	75991	378	0	101128	0	0	153823	0	32693	16837	1281	62829	49119	69361	74547	12663	0	75297	48085	0	0	0	0	0	0	0	0	0	0	0	0	2555	23345	0	25204	49641	0	0	0	0	0	0	12884	0	215	66244	62414	0	0	0	0	0	0	0	0	48281	0	0	79405	0	0	14658	0	362	0	0	23272	0	41468	0	8	0	19428	0	0	0	341	0	0	0	0	20585	0	15	0	0	0	0	0	0	0	0	0	21126	0	0	72111	0	117934	622	0	0	11182	60405	0	0	75011	147	12172	22563	0	0	0	0	0	0	13767	70912	0	0	0	0	0	0	0	49863	0	0	0	0	0	8528	65973	12	0	33	24435	0	0	0	0	0	0	0	0	0	0	102	29496	0	0	0	0	0	352	49064	17272	123457	0	0	0	27573	0	0	0	77289	130605	0	0	83750	75142	13	0	26136	0	28	961	0	0	0	0	0	22021	2	0	20739
sp31	0	0	0	0	0	0	74052	0	0	0	0	0	0	98937	0	0	15837	0	0	0	0	0	0	0	4653	0	54071	0	8710	0	0	0	100001	0	0	0	7	0	0	28843	0	0	34387	72124	88	0	0	0	3	0	0	0	87718	51435	0	0	0	70397	0	0	0	83254	5501	0	0	0	495	0	0	140	8	0	0	9665	0	0	0	33532	0	120108	115796	0	132630	135167	0	0	0	0	0	0	0	53683	0	69835	29702	0	0	0	8563	0	1278	0	0	60629	0	80409	0	121463	0	2349	0	0	0	0	0	0	0	0	0	0	0	140668	0	0	0	0	76593	0	38690	1	0	96669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56962	74008	72803	59771	0	67930	130488	0	0	0	0	0	97833	0	1147	0	5452	0	0	97349	0	0	0	0	44436	0	0	101396	49940	9622	0	0	0	0	0	20558	0	0	0	0	0	0	0	0	0	0	37981	85308	0	0	0	0
sp32	6977	192028	110362	68679	140301	29768	79	154296	157985	49691	79212	118720	126611	0	77032	99301	1612	88526	28908	161837	172691	49514	196704	164534	29987	77645	0	91097	898	146808	102423	122442	0	71135	193461	157358	186134	36298	134790	130798	101232	76922	26	0	38636	54648	160882	178682	30336	140039	125026	59775	576	36245	33802	149739	78514	0	147736	7517	57573	29966	36063	195801	30998	100857	60177	110014	191877	105188	131762	172791	99590	181511	146974	117790	91058	0	137184	0	0	173590	3458	0	74896	109299	126598	156889	166901	52773	60618	0	30468	96343	151885	191279	60364	194132	42295	191908	35803	136018	139624	107470	105303	0	39090	0	126804	136711	175659	132953	126458	181745	124006	76521	107575	54088	94027	59235	86727	0	189845	100806	90979	111943	0	162893	76930	84984	161591	5093	171429	12313	110184	33039	2351	5824	87269	103491	195582	122400	2318	159050	197048	117909	88002	58350	0	41478	36	84279	177170	0	0	159627	83674	56014	29650	180677	0	103322	57229	41049	43282	67286	46175	0	188100	150285	109593	197536	540	42318	10315	0	2091	91037	139050	73892	162296	189831	22174	75515	140379	157111	47022	117586	197473	160038	175259	176386	178517	164389	0	0	143962	111657	101671	85590
sp33	96489	114369	190401	37894	132035	94823	155937	154135	30828	119774	194474	9930	145107	547	166514	141909	3965	114428	168721	196797	10144	39084	122088	5211	114209	124389	190295	194000	127088	57295	118939	79856	1921	164237	127993	33550	5766	31272	91707	33189	190429	53205	94840	36517	169776	156824	22597	62700	64698	97095	141162	175242	59134	58412	170643	68049	177581	22101	11255	190248	198998	104038	157663	8608	166936	38469	33363	23317	31374	29393	44165	11225	138775	42858	133274	147687	187446	35652	43593	26856	42967	29576	66981	76433	79918	131762	146252	42937	150934	71002	173382	22734	153431	8244	41207	155410	199349	43334	7793	110320	164741	119061	140559	91282	149489	109196	12978	4196	135037	26691	191785	91056	180226	24182	199974	35280	27823	131612	101083	93832	111390	26632	117639	92847	77294	37897	79267	77898	11152	17371	120196	128481	71184	89444	182259	169000	88766	113204	142601	126703	31547	42005	187363	133174	172362	193930	50683	169878	141645	15633	188115	55041	149954	188355	1565	74885	79240	135395	14574	19854	66598	151276	139749	115925	159018	113453	115856	21847	10683	105915	120476	159484	117073	70743	33491	69603	113445	101533	188421	95061	26810	126063	166371	177870	186521	181325	198822	16487	133703	143544	163035	148487	89547	142265	31687	38578	158324	178503	91302	198460
sp34	0	0	0	63162	0	0	5037	0	4	71334	34956	0	0	0	48355	0	0	49430	13884	0	66956	0	0	7608	0	0	0	0	531	0	0	0	45814	922	0	0	0	0	0	1	2347	0	58811	0	33857	0	25708	0	0	0	22636	0	0	21306	126	0	0	0	0	24324	0	46771	0	105895	0	2048	62547	0	127084	6681	58175	0	57257	96464	13	10489	0	77305	0	19	3757	0	0	0	26894	0	22712	8	0	0	0	0	9	87251	75051	2650	0	0	0	0	88217	0	0	0	37	58209	0	0	0	36722	67761	0	42885	52306	0	0	0	10035	0	0	0	0	37655	63031	16870	0	0	0	0	56700	0	21210	24400	0	0	48884	0	0	0	0	0	0	93725	11690	45830	0	0	0	0	0	0	16554	0	149491	43664	0	116572	0	30915	0	8211	0	0	11213	8019	0	0	0	0	0	107697	14961	62902	28137	0	0	1	56211	0	0	0	0	0	0	82007	0	0	68604	72	47915	0	0	0	0	46419	0	23	4561	0	0
sp35	114433	0	60262	0	114959	148122	22548	188363	14242	7346	306	149950	86332	78265	2	111110	0	0	180	158838	55113	19245	69368	9082	72998	60486	120334	68173	108338	120918	34374	0	64514	0	25623	48083	91538	8407	33429	111138	0	82139	14391	123724	0	0	0	114585	107142	125288	81817	172103	57735	1	9662	0	7573	168638	47245	16887	2164	77360	61971	34707	25663	72452	0	130519	0	0	0	0	719	8793	22848	3158	50858	139	0	117829	19448	140555	151001	0	23	3844	1183	0	138597	46787	146585	102324	111126	0	41791	112845	28412	0	125460	98676	28	35529	179870	8173	8	65477	36143	190658	164761	0	23532	0	8892	0	103137	32003	118133	59045	0	19750	7132	106174	0	74796	5	119972	0	43241	47909	50461	80398	70386	0	88297	66938	67282	12833	50289	0	64176	68019	0	1204	68248	105447	117048	64231	34040	106239	172755	94053	1	30197	13692	88041	31202	0	70984	119193	64451	38850	127095	58262	92702	51276	24747	158961	164885	44454	97384	9656	40131	18277	134044	1679	66190	82868	0	55426	168354	133540	144127	92514	119344	8591	53173	92835	0	93480	1	93816	146293	10060	41844	48468	21629	6690	0	33250	41906
sp36	71	95552	0	0	0	19120	121080	9135	15	123940	3	53919	26383	79781	26642	0	158516	0	0	0	11727	105362	34	0	0	67621	0	61547	7306	100034	21001	2	0	0	90750	0	66809	93226	31788	0	62518	0	0	0	0	65702	0	0	83412	178497	0	0	69256	0	118	0	66371	37380	38287	145039	168037	0	5666	0	99912	46794	3	0	0	28910	0	88243	48926	87	194073	1	0	0	0	1	63317	121265	0	47776	24941	57220	41	78147	22071	0	12510	100245	0	95250	0	20292	0	36851	11457	0	773	1710	0	0	0	3	102303	159691	16667	0	108994	674	0	154573	0	0	16025	52284	9148	120929	0	0	0	0	0	33529	0	169470	0	0	0	0	21483	145479	0	0	15739	0	0	28597	3	0	40923	105418	35724	103201	49323	106338	0	0	0	0	65109	377	21024	178864	80497	0	2380	0	0	0	184017	0	22599	0	25137	76101	1479	0	60956	92448	0	25218	152006	0	0	166	51853	0	17482	0	17	60898	46189	135709	31530	107953	0	0	117541	0	0	0	131929	0	0	25528	0	0
sp37	74730	61306	191701	73408	65315	147322	25239	193650	119157	10717	177922	104464	179774	134622	3470	45769	67736	41709	24745	42578	160856	86405	142342	33314	17062	99463	45727	92535	118903	27110	18470	6490	150385	18574	27446	30929	93842	130477	127236	176063	127234	186247	34298	6640	81562	125602	110496	137449	136462	129595	42267	64824	194677	164894	4485	29219	180249	93795	30908	116430	125962	170556	178809	61550	65457	186255	127393	164959	92953	35265	137389	120324	21859	4063	76079	178808	33288	101554	36093	30384	104071	144564	79463	192271	185176	74581	74623	135855	197500	198928	165238	135621	186947	52357	149939	173479	40361	78442	185585	130993	143254	55068	9778	2544	199515	27179	133694	119943	13006	117999	25057	61901	40882	20300	70587	132788	9019	22209	42142	91587	44686	5934	32931	186458	155790	62268	2078	87660	172921	149370	190745	78067	129395	42411	184472	28022	188759	70489	145425	132352	126692	70081	26473	39781	194282	53125	138436	13564	170308	99949	174400	11288	170628	196689	68238	135103	22899	76594	101793	187166	119578	71216	117743	148668	92954	99993	106298	13409	3095	140806	44560	118410	2971	78763	194448	75983	89017	46910	31402	78638	129116	179612	22978	115837	19262	38483	84733	167692	31797	126081	197070	35341	127472	136857	161156	3943	16599	56506	87405	48000
sp38	130133	18173	63996	62081	4423	158721	0	525	7	45819	71776	7518	166608	29648	84932	157522	125	125883	107567	181983	36914	0	7640	191356	83536	2726	116126	21740	245	0	14637	82310	3640	103446	47207	126179	124378	0	40390	120524	35874	80584	101542	157074	84084	4977	136652	121023	80329	10388	146637	159412	2992	112956	41107	39707	91437	133672	1	2	27446	81552	145228	88197	21144	68241	0	146389	33929	47386	110107	1898	0	34861	1	118769	16312	100362	56448	149255	5	67179	160304	140695	101137	83376	97724	3747	12694	147796	80610	42052	82161	80531	83656	36512	153707	0	2	94838	24801	179855	133040	130829	36634	18602	42880	12	92507	124337	0	318	126094	242	118895	134991	50767	115139	78499	50107	83327	100992	156841	107294	38676	0	161001	5710	168044	92811	92504	142655	55315	10	44332	32222	94639	78530	159116	63074	0	111226	22231	27278	94486	56035	92526	17400	13194	146145	23937	140758	69827	0	41990	3682	44470	106055	79705	109609	185448	140506	0	122641	72966	106974	5290	95742	54620	2	0	0	42014	123407	18015	93712	67580	43349	13874	110647	88246	78351	129731	136057	112170	30	7680	0	102982	11882	703	20517	107695	111361	39609	159143	137122	106467	155023	113122
sp39	55249	0	92827	43598	114777	65963	17	59504	129513	0	10125	84767	21198	73	150982	175461	0	82302	15462	2423	111264	88927	48160	155321	154301	1012	169715	34982	169560	88350	21406	47469	9699	176182	11321	113838	0	84672	146971	42904	0	15678	32	145148	163468	82538	159098	15748	8715	0	14	67899	33855	75721	66	827	0	25332	388	38232	14322	140774	27545	185349	48566	39005	52491	11966	8481	139004	33404	87117	34591	184813	0	183486	152957	149509	17509	83047	71173	0	67813	0	158434	55211	82384	0	91564	128	166371	3929	111441	35709	154544	173714	174441	129184	170535	182706	119874	37394	76944	4589	53806	73590	778	98	134511	158447	34499	173962	116853	0	63188	45059	49970	33546	17588	0	60605	138366	15782	35346	5317	145851	156283	0	115656	195	26335	178973	21791	0	145284	147279	28969	26881	7355	8179	48841	169400	156170	0	10309	0	18426	6	1276	100629	154714	161214	57381	82900	56291	4294	9182	155155	123031	60925	117444	122881	0	172515	24834	22114	62111	354	27123	170259	14862	29766	155867	158224	0	115553	167332	149697	13530	110117	117626	156897	132367	2	0	55671	161131	0	195182	2734	0	128122	16400	2136	0	49881	93435	199	114597	91489
sp40	108244	0	632	0	13113	0	65	0	84	0	94907	0	4759	74675	0	62693	0	74806	13452	0	0	89408	63573	112858	0	57127	0	68527	0	0	19670	0	13111	63770	0	105876	0	82930	17859	3429	47235	0	0	399	41778	47	0	135401	0	0	0	0	20	0	16615	11	0	0	82147	0	0	0	107865	0	0	53718	1	105000	0	0	0	9	0	186	1148	0	23466	45	0	0	106485	0	0	66366	0	50618	41456	80438	0	103821	0	0	4	4	0	0	50036	0	0	70872	0	0	0	0	107206	14809	0	38947	5964	550	0	4553	140835	0	30792	83640	99	0	75221	0	0	21458	53110	2	102477	90960	65165	0	0	137429	27284	0	34182	0	36666	57837	46366	42771	178970	0	157737	0	113669	69686	41649	0	0	0	55569	0	65198	0	0	0	0	0	0	0	6356	0	141469	159468	0	0	26916	0	80430	38648	0	154738	0	2424	0	4802	0	0	0	104339	39155	0	24214	169424	34405	0	3	0	16249	0	0	12172	0	100927	0	0	0	16403	15378	8824	0	66081
sp41	66573	0	26268	79777	18	59849	44444	49551	49696	75043	0	68221	86016	11548	77076	119249	0	65462	73660	0	28770	32863	89721	32973	42940	684	52649	7697	33978	69853	5252	27790	0	43024	35406	36791	82752	64707	11267	91207	54478	49929	20902	66984	104147	86687	59416	6010	143281	80770	17427	41653	17800	1	21413	16902	31159	42855	54669	12878	16090	12861	120747	77352	9585	71986	33686	26352	22013	30900	125127	118470	91531	45192	9851	115992	0	28887	62977	0	5	26428	21853	85918	133353	58443	179	41426	61352	30450	60525	86967	34458	130403	74231	36823	34217	81393	65203	80293	124416	46294	62548	53291	50285	88254	101287	0	13210	46	100067	10789	5	97313	55233	0	31024	46382	102920	59813	88476	129214	25543	82615	32707	60671	0	55875	93477	49617	15111	31875	5757	32901	106109	12228	3983	53175	29916	67224	0	11598	36204	107657	14668	140376	67295	119426	77411	61442	68002	65493	82212	1	0	122649	24686	67586	58389	0	0	89887	4126	110979	126792	31821	108721	96459	7	0	97	0	87015	54920	0	6742	5743	58951	30712	78461	107597	15557	4	18982	55696	71129	48206	156851	14419	9765	11176	18786	41120	53316	3590	89522	115403	80686	123382	65164
sp42	59446	28452	74972	0	181609	4	148824	0	53429	11731	97248	97868	2840	81462	29618	0	81778	100913	3203	197192	101444	5454	90506	103374	72418	72320	90814	40813	0	0	73037	0	94484	105789	41781	86395	0	0	154856	64032	114744	44874	100688	60644	5891	27846	107897	182770	7699	0	157762	0	152092	159356	1	159840	28151	32	69736	38869	10	14577	55900	92526	127857	0	4859	81784	172115	118551	7271	0	0	48584	65	0	147384	163848	115544	10851	194257	0	137984	9596	12084	67020	158039	29164	22	101625	14	2163	138487	0	41125	85557	42	0	58937	94619	3325	2	104448	99461	129361	93827	0	55984	10187	19342	16556	44492	164125	425	48589	155213	48933	14487	87247	469	90561	0	147853	0	111462	40098	166418	34931	0	95109	103948	1191	162192	110235	86277	10649	169310	135898	1084	76955	2547	70586	134921	0	144428	28368	0	18554	61113	72327	130891	38556	44	187590	107384	0	42679	46561	118552	155358	17407	104083	18563	392	0	124367	1	11564	90904	152482	197504	111824	66624	0	54971	119911	181391	126206	62735	38537	0	65852	138159	6472	0	64509	151272	16132	86960	68342	172237	165318	140820	0	25969	0	19658	0	0	126024
sp43	193950	12522	45397	198224	183274	163611	104248	147869	114470	0	131637	18993	172977	8173	157776	183899	86880	89845	74212	117955	35119	840	72981	150846	170785	106381	23154	26764	192348	72800	145586	144909	85638	87684	88572	194248	77228	121971	45549	6142	35985	19924	100729	9438	107866	64472	197698	77072	1	0	50422	96431	146578	12783	70881	150806	11105	37902	27041	83724	38707	184994	76413	75752	111810	68952	38419	12839	109728	150692	10341	121263	172038	40190	87440	77243	30350	80857	199546	32175	47797	31660	57891	16	167886	19140	42195	76774	13590	36270	140032	141926	101154	0	28568	180380	10545	76423	127664	82224	4960	99047	97470	41121	153385	98704	138259	71705	125380	29807	118193	138518	19776	0	18047	91177	6540	15857	66395	130868	149871	127859	44595	52732	180599	100929	199067	82508	86704	59004	70749	117450	111283	1	186865	114806	158148	128393	138889	175073	136641	193946	21539	25357	169602	7743	51628	53182	108738	62548	136220	2807	1424	187141	42297	32943	41769	30721	19274	101069	39622	27824	821	138066	168753	98784	185766	6352	125562	52325	19948	83077	145054	146370	0	61937	156975	178695	127495	45644	81079	41422	197369	348	1851	0	157376	99719	121742	107389	38299	102385	171594	171779	0	110379	10136	32747	149853	12188
sp44	77704	173109	141493	161362	64487	152734	11476	79317	118491	113890	49012	115011	108372	76050	2445	136819	171939	25275	163938	13569	62538	150692	109041	195599	63332	129604	20312	82914	185013	150095	68642	104966	4211	138027	38119	176141	198421	54939	53126	37111	181574	162203	32081	134323	66481	98993	170414	67343	38719	25412	172310	169922	168864	136817	144921	161077	42072	23890	38334	152891	65660	45472	67672	151458	71886	36862	34224	69907	182414	122043	50975	4148	110855	101874	130242	161988	115821	124643	135487	113335	53746	139371	35602	36140	151063	228572	160620	92546	17652	133859	48933	77698	113108	42027	50219	71211	185270	70097	184269	77400	105160	134702	173929	40665	110650	120109	155309	8884	86819	190021	144405	209412	37103	27973	162006	177838	63087	101286	182322	116296	19770	53087	181575	112261	233231	202813	142895	163958	96412	77331	62575	62465	143043	182707	33379	156943	196193	42937	117241	128392	96695	181105	51576	194193	132533	145800	140580	172490	92347	3002	70148	132506	174219	65772	144435	164904	89664	177943	193517	135934	91091	145489	52365	132696	187426	217024	86767	83483	42977	110415	181855	28410	149735	74263	136288	39398	169167	75161	194351	12297	39819	200096	139381	62374	76632	44936	155319	128554	136774	99476	190283	128453	11046	148433	189582	174236	103796	184558	208161	48952
sp45	119282	47045	23071	2	29842	0	110580	77365	0	23	128727	30046	0	149287	105035	485	2	12204	0	483	173166	133220	8959	67545	91334	166487	0	70891	24799	17	229	0	68749	21104	249	77354	8	21459	88156	161777	7	0	128735	71618	27767	37631	0	36418	51908	0	79	35118	47613	0	0	69378	21584	0	2505	0	0	106193	66273	0	0	4	0	19289	23	41930	0	3	0	2910	29869	0	114795	43178	13783	67883	1808	852	0	993	0	0	0	38998	0	1	0	10	189309	75204	7037	34858	45920	0	25725	11359	2497	67473	8833	0	0	0	77731	5147	60605	12656	69684	197025	135195	108199	105814	59086	47443	0	58915	109022	0	0	8512	0	61105	0	101470	0	126868	0	14	77289	152294	0	62652	64081	46480	90765	0	3362	0	12405	0	19838	36520	0	7970	0	16482	55801	0	8989	17326	0	66	0	0	0	178599	71975	0	98839	0	112594	65935	46	121647	100382	69032	80403	0	136740	21715	41800	149195	1	34365	87531	99082	53236	12520	33969	3	0	39867	0	0	0	173156	98033	68628	126267	20	35574	18380	0	0	51451	0	138011
