#OTU ID	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72	sample73	sample74	sample75	sample76	sample77	sample78	sample79	sample80	sample81	sample82	sample83	sample84	sample85	sample86	sample87	sample88	sample89	sample90	sample91	sample92	sample93	sample94	sample95	sample96	sample97	sample98	sample99	sample100	sample101	sample102	sample103	sample104	sample105	sample106	sample107	sample108	sample109	sample110	sample111	sample112	sample113	sample114	sample115	sample116	sample117	sample118	sample119	sample120	sample121	sample122	sample123	sample124	sample125	sample126	sample127	sample128	sample129	sample130	sample131	sample132	sample133	sample134	sample135	sample136	sample137	sample138	sample139	sample140	sample141	sample142	sample143	sample144	sample145	sample146	sample147	sample148	sample149	sample150	sample151	sample152	sample153	sample154	sample155	sample156	sample157	sample158	sample159	sample160	sample161	sample162	sample163	sample164	sample165	sample166	sample167	sample168	sample169	sample170	sample171	sample172	sample173	sample174	sample175	sample176	sample177	sample178	sample179	sample180	sample181	sample182	sample183	sample184	sample185	sample186	sample187	sample188	sample189	sample190	sample191	sample192	sample193	sample194	sample195	sample196	sample197	sample198	sample199	sample200
sp25	0	13815	50157	126177	0	120898	0	0	24226	0	0	0	0	38505	14845	91137	94355	0	21836	20097	44	70658	153728	28642	34344	0	88093	58971	94884	80769	53771	6352	10528	137235	0	0	77842	55982	0	50772	0	30833	51758	0	0	0	0	0	0	0	0	29224	50134	195010	0	5234	0	42	0	108651	61702	0	68189	78709	59735	0	119980	113565	93908	49673	0	15396	60407	39672	0	4	0	0	6	93984	16	38846	501	0	29345	139896	0	891	170903	66	0	0	29528	1092	0	92482	0	20989	41869	33951	0	88540	12266	50677	139649	90842	0	85146	0	3710	39552	0	0	0	86080	13617	140116	67134	0	11758	0	0	97703	205731	157663	0	59236	0	0	127292	96822	14357	37580	16306	50737	21608	35511	160658	0	0	86681	85303	3461	35724	1484	83947	67923	44536	58647	23065	0	111248	21487	1754	11368	0	84724	124587	0	0	150323	57664	0	63634	86055	8	47727	69638	0	179520	0	0	0	134812	180932	0	7308	102620	156548	0	105131	0	0	61555	62602	88435	134896	14923	41973	31446	52627	1457	129136	75400	34859	0	6248	31928	0	0
sp26	0	0	44621	30079	0	6668	0	4346	5	4	12	82329	0	121619	0	15361	0	19	35462	0	37527	0	47294	43784	0	9	0	92622	148820	0	0	0	388	1582	12490	0	21059	28343	0	0	0	1	42862	30	378	3	55413	504	0	0	464	414	121736	0	0	84414	0	0	9997	93331	80	0	11644	73570	35167	0	138589	1891	125162	70826	0	46387	80272	27397	0	74917	81192	0	90002	0	0	0	11	763	10473	41	72980	78191	84605	0	0	0	132559	135480	75512	0	63	5982	0	0	101273	80629	0	0	0	1	41	54336	121265	0	344	3326	13611	0	30368	0	15	62751	0	5184	0	73720	0	0	88117	22875	0	0	0	0	378	40980	58	109424	15993	0	93	1	6513	0	22109	80809	0	0	0	43284	134559	0	114851	0	18	39831	132865	0	5	88520	0	38405	1910	118583	0	0	104571	235	59347	16760	0	35662	0	0	37203	73486	0	0	171138	41233	2	107507	22928	90936	9637	0	0	55868	87767	74392	0	0	0	68047	0	19708	46187	184	0	10	0	8917	131014	50782
sp27	0	60894	19827	157101	127258	106128	0	7468	109241	49695	127953	171717	0	17851	2	145	53260	0	138235	9786	180110	112826	11470	0	18854	75241	90158	213063	125735	21378	12464	80420	52644	72364	58540	0	6788	143890	0	101103	0	93089	13721	0	159200	97300	106136	70492	0	0	53090	184453	22831	175024	70605	69020	0	34056	64389	153287	11042	138830	149798	173843	1139	51867	119496	83874	135995	12989	0	71575	172872	105832	0	92375	84123	59466	78726	2108	25358	85373	311	184087	7459	107950	128450	53775	205609	169363	0	31055	16155	197501	146380	128190	0	73605	220243	141323	120005	130063	96534	0	37682	139748	0	23454	160680	4569	68716	53032	59889	65383	182148	0	97320	180482	129220	103030	155634	141159	166675	28823	133871	126011	28592	0	0	29492	142728	7780	167598	22076	103904	83724	128554	72111	46643	52658	82007	159062	38053	176065	132290	14319	103372	127155	7	0	155739	110842	133024	144144	25437	158839	110877	104835	105632	125217	105778	142422	96191	60435	34234	216508	17050	136334	14240	128548	36760	114751	88458	151105	119301	116949	0	127066	197815	38362	17302	156286	30529	37298	24046	106	139230	6405	16621	26427	168797	74005	73342	0	18602	105350	156229	189227	197653	78197
sp28	0	28168	27	0	119237	0	0	0	0	108372	0	0	0	0	0	0	0	0	61213	0	75767	0	0	0	11912	0	0	131629	0	0	0	111183	136560	0	40180	0	0	133204	0	92206	0	0	0	0	0	48093	0	0	0	0	0	0	0	0	0	40844	0	0	30891	0	0	168398	373	12231	0	5791	0	0	0	0	0	41908	0	3342	0	0	0	69180	285	0	0	0	0	139930	0	0	64529	0	0	0	0	0	0	84	20086	114570	0	0	0	0	4905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	90761	46	0	0	8071	11414	0	0	0	0	0	3	138190	0	94653	0	36310	0	0	0	0	0	42581	140297	0	1	0	0	0	0	1	6	0	0	0	0	2	0	51125	0	39530	274	0	0	57460	0	44727	0	0	195791	4817	0	0	0	0	0	0	46776	12161	0	0	0	2	0	0	59545	0	0	0	0	0	709	0	0	65004	82289	48925	0	0
sp29	79030	151003	61295	48848	152723	36132	164199	3843	59117	179881	105830	108477	192297	30519	73182	0	66577	126831	92866	2687	2020	0	92599	176452	177888	21801	0	58694	2	1	63477	46300	149319	82269	104	151069	127873	0	78624	146153	16633	58401	41462	105338	2	106714	45168	1	144980	110923	99348	0	0	0	22818	0	58187	70092	47852	0	37211	176425	0	127150	105397	79595	0	20672	30129	114398	96104	0	24	139933	73153	115280	0	77553	0	0	101984	8645	60414	1	126690	20130	83833	89804	0	12	37228	178585	137054	0	126620	22059	149393	454	60662	1	101520	52	164031	132213	3	9219	68037	84853	0	48472	0	45989	145269	87273	12780	149606	110618	5	27916	124224	173627	4732	0	0	0	0	123810	182181	87064	0	27152	70188	57542	147389	57124	91850	29714	37372	495	68156	18691	70595	0	92	56806	86641	95573	71521	153499	159441	52534	111404	0	37202	1333	0	29008	74783	56496	112935	45827	21821	98187	11	102	184751	88864	0	148836	22	126659	176384	131877	0	59	119848	30271	0	54697	61704	107549	15241	39791	0	64485	154875	72056	131499	73322	18564	59117	57293	0	4865	31035	132008	86561	17539	98298	45465
sp30	36956	5	37538	69098	0	110809	36580	16601	0	37127	20	0	16068	115228	41988	189745	44224	22837	2026	65748	143991	116792	0	10029	3127	43	153509	0	154534	28003	16789	1527	11957	89064	129690	48793	0	81009	1579	12656	165797	90086	54680	0	126986	0	163400	188877	57117	0	3139	81385	169766	17577	16732	159167	65297	0	52496	192461	152162	0	182559	94498	0	0	134333	112889	57875	43336	102641	91345	144570	0	115066	90117	194109	198	161995	9218	69450	72874	10323	14070	1412	125270	61745	82884	179923	41030	15646	0	51635	65432	0	174119	77381	57550	12546	91209	0	17368	1893	0	140243	84662	10	91662	84793	27324	166202	152849	1	0	15075	14443	28482	133306	77560	0	0	98137	161574	99045	9394	62012	24049	0	0	108700	97985	86412	0	0	0	145	53729	169412	153547	0	49	0	124798	2449	81103	124430	0	100302	0	0	48139	13941	57941	142660	187998	106702	146105	114794	79433	60792	154702	21607	53426	177209	112347	0	80316	176127	62390	147872	0	52843	0	114949	15502	0	84183	42359	128520	3	50335	89541	49361	63310	16072	3707	2429	13317	0	182724	78056	43231	198343	151488	108717	6440	77980	159049	98234	110559
sp31	110745	78835	146869	281077	73981	114300	354	53404	125235	0	181471	174160	7953	38516	197	120722	181372	168470	121351	199851	770	122805	224928	178547	51996	183196	157633	101410	62374	44396	93157	21834	95175	284293	0	57058	172886	17416	107132	228971	37582	839	178344	159504	30389	0	70339	6	45159	127687	47049	92176	139566	263895	3712	110997	0	181411	143291	174928	222174	3334	95387	94648	133050	171018	107723	143853	219327	72395	153032	184718	180646	152414	101430	138553	20824	0	120691	49675	81961	191765	182843	39263	160050	259625	196643	0	248192	117697	94917	72031	153794	39298	129281	97645	197350	0	152645	70253	23160	240839	184697	21544	231974	181307	181856	229742	126316	63419	66835	135509	0	177494	30252	61481	242452	119717	1634	192415	30	2351	85932	292515	187743	173744	184245	92524	31436	89993	240318	38585	71814	155053	184739	750	122292	275099	0	28427	73637	164390	1174	93317	313	132739	182178	187482	117765	79531	11566	217044	86990	123809	144008	2881	228185	281019	25233	36893	208217	151681	0	154194	29546	168161	174655	199337	3	319548	0	2	144731	264592	206389	189905	185539	83206	250083	91	179646	5	25	111125	237894	171651	227534	56489	220967	69452	165592	567	206507	215820	1113	0	158221	154464	65473	179041
sp32	115157	57874	32496	26927	25340	0	1154	129327	114503	0	133162	87065	3276	82325	3269	2237	0	890	0	123290	0	0	0	0	0	0	0	3	0	23234	38423	499	0	0	0	0	41312	0	108562	0	0	6240	90851	34394	84342	29718	0	1	47417	81727	116058	53970	0	25866	10320	0	70524	1223	0	0	0	0	0	1274	23455	0	0	55051	39008	2	0	0	44228	99753	0	0	28	0	38336	106491	0	0	141024	0	37071	38834	0	0	0	31700	155488	0	82458	102733	1123	0	8761	143850	4	19371	57208	23543	1	0	56913	0	116843	31675	5941	82047	0	0	35740	68558	55883	92794	0	0	85127	57478	43274	0	0	33766	37031	66057	88933	85075	47970	1080	0	856	33093	0	74477	0	19984	0	7490	137316	127536	91251	73721	134803	0	0	0	77122	0	0	923	0	98996	33	0	1337	0	0	0	0	10770	69696	54962	0	37	59132	0	52102	57072	0	0	31318	0	52927	3	18	67124	107270	0	1	99917	0	38071	0	0	27522	19196	0	0	1	91588	45987	0	40502	62994	77334	0	0	34561	12808
sp33	10748	0	87338	0	0	91811	0	142029	10637	28721	12	187727	79291	4098	1	16660	1103	114601	5427	151026	2558	37656	0	340	0	167845	0	0	136885	80546	0	0	22654	42227	161971	571	84	7	54365	0	188253	137268	36586	118505	145519	99279	169029	41546	0	43560	0	171799	145475	0	186356	128651	16235	179406	174722	119151	88381	0	69577	73514	150	153456	63395	105183	39842	0	0	8	0	2	166339	162271	113209	25	102396	0	6	117458	0	0	0	107804	78763	175379	43365	76986	63828	102283	130326	0	117278	0	188501	3314	94291	147004	145543	0	19	0	0	0	154806	6	186116	155822	6343	103232	140188	156148	0	0	0	0	172974	164424	131	188	109	0	95774	165745	51	88589	76579	50	843	549	0	6	94983	0	111161	0	107698	61098	13859	127267	8986	66544	0	0	227	103159	32422	7692	188024	4508	121546	128447	150462	174274	84797	0	122067	174181	0	119064	111346	1	0	0	0	25679	94739	0	0	52282	146890	0	12349	153758	178773	0	0	44958	11505	94306	153374	64184	108275	40044	0	145053	53	3367	133464	163274	0	60863	0	0	0	0	172789	127400
sp34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp35	209	91287	0	0	150274	10311	32571	0	11	129290	36504	3910	125364	0	53651	0	14	142395	47314	0	168196	123587	31087	100048	4259	0	35976	1	71876	0	0	49529	79	0	140246	36867	1	0	0	23980	153536	70830	3093	121616	0	88488	108242	78213	103059	51989	14074	0	0	0	0	52897	73388	172914	76071	59211	0	145019	0	42997	0	67583	76137	0	0	52	46336	127337	88329	0	8407	44316	93471	1	58984	0	17	32340	0	121501	20923	0	64037	73501	18	0	0	124320	72492	0	165113	92210	56906	0	0	48441	11	0	102083	39095	0	126512	0	0	27836	0	7847	59724	0	7961	15399	0	50331	0	56854	112705	114917	72039	66648	0	0	1273	0	32355	0	55212	0	0	43503	81309	0	1	6	0	0	1650	0	0	0	29287	184021	0	87662	50549	0	0	137408	0	27373	30580	39233	126471	0	83860	97392	191972	0	0	0	49500	0	132239	64821	0	1	28252	110895	0	7	0	1397	107722	42	0	0	0	0	2494	153265	16483	96978	37923	0	54522	39446	0	0	0	0	0	21868	11006	34484	48301	0	115272
sp36	118	88413	0	123204	170042	127106	207682	0	63800	52072	24638	0	4	135797	88485	89724	150567	100940	116002	0	193181	1170	161230	98816	244117	0	119183	70368	0	88085	224410	81006	131488	13	0	201596	51434	111725	91360	116446	133	22009	59523	87286	0	95200	6125	16965	128501	0	23091	9760	75906	2249	0	0	248523	8871	0	40909	0	31711	0	0	23503	76012	19	101976	57984	184338	85552	112694	126997	96988	0	32462	18410	174525	24194	176737	77217	68572	42186	116152	111252	0	126873	0	13	100357	0	0	0	126248	1	64566	0	162961	113231	41197	0	50598	64912	184105	184841	146099	0	149143	1908	27967	115739	76056	9	0	137363	167759	157866	75495	0	0	174815	186371	64624	114312	30300	175	92937	157538	118661	179083	4679	219766	127871	11784	0	23063	0	39133	81037	80102	61929	0	451	116443	129269	172386	76936	8566	54970	239989	28550	62428	0	0	0	0	0	144886	2061	0	165115	2	40445	102930	163081	164916	180048	1	51462	40417	152645	95935	27821	136139	158473	28283	0	6850	177192	21908	59688	119065	30367	0	70624	92094	117100	73201	116432	223485	0	1297	163278	0	242411	66519	71044	24451	21158	13162
sp37	75755	151069	25	38216	85710	2	0	54052	292661	212385	192076	126362	196307	135407	130901	259873	225048	3	87109	148346	243721	75820	81556	124169	34163	20	6033	157592	156113	33301	84576	60162	104641	246783	55	190288	265404	218599	82802	217985	0	23502	299924	2826	118683	242063	33767	55613	189177	159783	126675	117532	162911	140008	69413	104	41112	99307	83440	190307	23615	188391	151913	197131	252784	174666	173653	11450	51402	179059	15169	144775	213996	197646	0	135823	144112	170769	51743	158793	221993	66811	9	31086	120330	211891	184023	129004	132378	289438	37364	119111	193606	43751	92520	98920	0	77013	24192	147941	282294	184542	208019	147015	262447	109430	10240	87072	32498	132193	164756	53920	53084	35322	248095	118475	73136	145564	60864	43868	231885	78681	49676	179051	565	290409	327904	88967	11	127138	132153	128069	235638	201031	67870	120340	91651	270532	100164	203329	164458	14030	135328	215287	71717	278851	187056	34029	62140	13089	161692	208833	109629	220631	10934	50250	72089	152183	214567	126883	197037	219371	55351	234256	165622	97530	164579	71071	159911	29827	192705	179932	13937	194246	186552	183771	11	239457	252359	167020	21354	82631	2914	164767	143451	100102	122925	242	210702	140243	217932	36353	5517	220326	84693	113712	226060	117682	27867	93619
sp38	105986	237	0	0	14288	0	0	0	0	0	0	0	0	43664	0	66578	0	0	1	0	0	77171	0	0	2045	0	71427	0	0	0	126058	94443	0	0	0	17684	0	66135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31567	0	0	0	0	0	0	0	5301	0	0	96	0	0	0	102	0	53530	143897	0	0	0	0	0	0	71857	0	33580	0	79578	37351	0	0	0	0	0	0	82328	0	0	102524	0	0	0	141300	0	0	0	0	0	0	0	0	0	0	0	0	90982	0	0	0	0	3394	0	0	0	0	0	63059	0	80878	0	0	0	0	21710	21304	41087	0	20	0	0	0	0	0	14	60470	0	0	130407	0	0	0	0	11908	0	0	0	786	0	0	0	0	0	0	0	0	74527	0	0	117793	0	0	5	0	0	0	2	0	0	9	0	0	0	92188	0	0	0	0	0	28	0	0	0	0	41300	0	0	0	0	0	4721	0	0	0	0	36983
sp39	0	32099	94695	0	0	42868	106938	0	79	227	1446	0	0	18870	0	118012	0	53783	0	0	0	80696	0	0	0	2	0	0	0	0	0	0	0	0	0	0	131029	5399	156920	0	0	134079	34670	27359	0	42132	0	144169	33754	0	0	152378	66005	45518	35095	4751	61759	0	65293	0	0	0	1	131441	0	0	70050	75184	0	4	111105	0	65921	121635	45420	33089	32666	106595	26	0	0	0	0	0	0	11614	43700	0	116731	532	1	54131	144115	0	64280	0	0	0	0	0	118641	0	100986	27302	0	0	107	83413	0	24999	1	30922	0	3419	0	0	44451	15929	26927	0	0	100003	0	106426	157426	1644	18889	0	106469	14353	70144	0	151029	60901	49997	0	17268	0	152552	2155	97285	0	0	0	46625	0	104807	0	136136	0	0	216	0	0	109243	94378	0	33555	92674	0	0	0	136380	80099	0	55734	6	14597	0	0	103636	97715	0	0	0	0	1057	0	60	83769	0	25701	0	78188	94388	44007	70265	0	63256	0	143195	0	44294	0	740	119	0	0	41691	0
sp40	66284	117626	0	180340	73021	8	145236	51759	74	77608	102972	0	0	82904	52489	0	205928	193137	50260	2	209756	78640	37307	0	161296	0	86873	58	0	0	142714	15387	6372	0	0	107862	0	132710	0	0	0	8948	0	0	33961	41386	0	0	17065	0	200031	15111	0	3	0	19491	0	0	0	0	0	139708	130607	0	53662	68697	0	2	27187	4959	199346	47821	0	180262	0	0	0	1	23866	0	0	0	132792	11969	3	68226	116202	0	0	0	74318	0	0	199834	0	0	0	192713	0	0	0	182263	0	16	58292	26964	0	116259	0	0	74168	157773	0	100221	50840	186443	183979	0	0	0	99483	115762	135959	87371	0	605	194135	129327	14129	181365	31077	8152	146172	0	0	0	0	0	0	48596	57258	0	1710	150663	119410	90036	136699	117903	0	201521	0	162277	0	0	178223	38210	0	101388	16755	0	160904	44925	0	137212	0	208885	61229	0	114703	55959	0	0	21393	141922	62024	0	0	0	71155	0	29080	93559	109879	0	0	0	0	0	155824	0	0	146801	109151	7611	79325	0	126544	49594	0	78731
sp41	97065	8	0	9360	91	0	2343	0	57353	0	54838	0	0	30478	134349	26397	81806	0	76543	144	103246	35074	132496	56144	0	38	163908	122163	0	39078	157013	99377	48899	0	0	0	0	152513	0	0	0	0	60791	0	0	0	9729	2	150	83423	134121	0	0	39045	0	0	0	0	0	0	0	59008	70426	0	94896	0	20939	0	0	37290	0	168183	140900	45665	0	0	0	0	36961	114579	34351	0	24171	59159	17	79200	0	0	13852	19157	0	0	0	143883	0	132345	0	122310	0	2797	0	133462	69	0	32912	182999	0	45241	0	0	47161	0	0	0	127060	57996	0	103098	0	0	0	11164	68996	2675	0	0	0	0	0	96414	143709	54890	41297	0	50906	113742	0	57122	38	0	0	23100	120562	26452	32562	0	0	38018	0	0	0	83244	0	1	0	0	34222	77377	0	0	141253	29673	0	7963	167445	0	122634	61083	0	195999	0	0	0	85179	122557	0	0	96593	448	0	0	0	0	0	0	0	80677	0	2809	15361	0	0	128	100483	178286	3114	125155	182387	0	0
sp42	135070	159608	120643	72099	7131	56569	130354	139686	66245	32411	173326	118281	183151	82465	194849	12728	73226	148387	43517	101572	20919	0	35309	52749	40695	52674	19005	29229	19935	76177	171880	47708	156677	18148	176835	117079	9773	134439	16809	69314	69639	34955	24434	112554	2387	150493	146771	12765	167092	20355	131626	0	40766	149453	83062	107174	120170	64920	11764	3802	140395	103772	2395	61438	109505	108758	0	71518	58756	12515	62605	152517	105817	50178	152612	111652	153054	104943	183210	192029	44108	122257	73305	38872	11940	136213	174137	121583	73713	76926	8429	174844	0	112729	20127	74236	77852	72264	31900	129658	3549	142985	68364	172651	64120	136263	164805	133551	119578	65279	52199	105809	143014	166665	71385	21883	78333	164316	136232	30549	78521	0	72485	142884	81044	116284	158054	131739	79822	130133	148925	134589	11973	0	120895	33838	23930	117164	3024	112568	73864	61303	59555	106088	121033	126067	151242	99706	137144	169246	11249	3221	79586	100175	14165	119369	199918	131527	88582	60123	187627	35939	86094	107356	85385	88973	127874	102556	24607	161013	945	0	188556	163376	61917	63798	100198	144685	100968	60	87428	70162	87380	158102	136121	131299	102570	90772	11388	83410	43373	119241	41718	121422	83189	156213	194370	163909	2619	66802
sp43	63764	29999	22044	0	6875	1012	0	43916	125	119416	0	23336	0	0	0	94900	5	50314	114084	14095	41341	110400	50452	98754	131	127286	190563	74567	0	104642	12880	222297	57257	124785	0	25	53190	80251	898	143233	0	76371	4	7318	186449	1	47	11010	0	133767	51	167948	0	59923	15291	33835	0	28859	23	1484	0	27628	5439	0	0	33888	53609	0	0	58218	58099	141218	37479	103040	0	29027	0	0	30	0	16511	106734	109600	165599	106927	39	0	0	0	106622	84497	0	0	3032	30366	1080	0	99706	148175	72562	0	0	2	50327	119464	15415	0	0	0	0	90166	0	16112	65146	38382	69075	87326	0	98	73956	118518	32069	94774	67842	0	80415	71190	0	150696	16167	100105	0	146033	0	10291	162863	43830	54409	58135	60909	36956	0	127768	0	0	34954	0	17591	0	0	130	11746	0	106376	22543	18840	0	67123	0	0	2	77958	33908	167885	0	1	0	19691	100178	0	163518	0	42011	25	0	25695	0	0	32836	2	0	61860	45381	0	0	27826	30544	121582	217082	0	61181	16	8624	7	0	0	0	0	0	65667
sp44	70522	99759	148585	114917	164322	178222	135771	105431	171212	38881	9031	114794	40140	6456	72105	54446	86311	184146	189912	42232	63512	109983	93122	33517	79737	101218	22598	27188	3945	150171	67259	186131	98254	182447	166313	91667	199418	161258	182216	79423	4345	166825	92935	60890	157378	76203	149389	39245	77959	177331	22849	4658	116249	192697	181021	78975	10545	12287	25641	33598	163468	49530	99415	36100	132610	30754	171230	122461	95499	197843	82544	189373	158431	48089	137209	99015	149151	154819	50977	179079	118257	61351	65090	103043	87081	154921	159778	146599	19753	97529	177254	149335	191496	198619	32585	199867	38393	171912	166657	127518	134480	183398	41087	168909	5934	148185	193229	193827	109665	124239	147697	6300	156008	3346	7183	42258	149191	179335	147289	39386	161004	12819	2989	160519	116746	90743	70611	173681	172602	145222	122644	123923	50434	35984	63708	51896	141367	100359	63793	50064	199226	128165	3603	77642	90929	195920	103416	93730	137079	192687	62804	182317	28000	53826	99292	87174	155067	73035	36700	25934	112346	159452	168138	96382	116306	143200	144772	176016	16553	97991	28213	2162	117106	36688	26659	124050	106696	94502	153913	143671	99383	108447	188126	164128	102371	156358	15303	19920	15791	151238	81738	4081	29790	3716	21065	170141	95599	55205	146773	7827
sp45	56	144	45727	92319	61167	24808	40356	143100	65737	39174	0	175483	68353	0	120183	44985	53726	81454	44106	133603	169809	4	98206	120165	5323	121689	720	94253	90220	80995	1166	598	185812	148463	104250	154850	5278	0	0	150728	86909	1376	55862	108278	0	43371	71209	0	0	124949	10	27	61	16267	89927	140268	54417	0	85510	134001	144404	106755	16051	15366	0	149897	0	89918	117663	138669	0	34415	151	4	62604	0	114536	0	30951	158877	199	35625	117	1	63792	0	109882	105391	48968	101692	0	0	4878	0	38016	48090	75272	0	115666	119390	10613	14089	45498	41305	82540	122753	35147	12326	181287	95151	0	0	108123	36233	99937	46096	14012	0	34018	180614	5985	37962	3925	15828	0	61927	98334	76505	0	0	24721	64289	0	126797	0	3060	29661	50406	303	19421	0	184202	222	0	104100	46634	0	165630	0	41577	139056	135781	159281	80829	4656	13440	1	41085	5	171381	43547	112334	25984	0	41332	100864	27395	117369	74758	114878	13	0	48405	40569	1728	96112	66001	11321	0	12872	88722	0	73645	73792	0	0	55999	62573	42610	126557	21339	15426	47663	168574	55744	90386	40010	0	72508	143466
sp46	79043	136006	18994	41935	139374	105514	94509	39042	32069	47188	163021	49014	157342	12306	157324	7948	62888	63438	92752	163678	13202	48	23538	138090	149557	37081	171883	196224	129608	153844	27344	168536	49096	199678	4814	29818	114313	5	116105	97435	142584	51200	6208	87270	118961	164930	82035	81008	16137	170748	109708	152556	173095	9386	79141	74196	105138	124506	85136	197554	27982	100827	71294	116035	122823	914	121538	36040	27738	105246	100849	122083	47932	1726	135539	185428	114556	76906	89085	178269	33418	19283	136868	159324	122882	83750	103386	139996	57237	76534	181342	84253	181392	119619	47452	82107	24198	74932	35531	163884	138357	112680	7865	86396	167845	83753	138187	92827	65573	7385	75636	105548	109497	160665	61058	153592	116910	74054	162976	103003	44721	173692	64280	4059	141915	27526	21372	118708	138705	116093	10761	149783	13	55845	190296	130226	28236	161283	136099	174841	140084	173300	43677	147130	0	74008	99346	164840	3806	94196	90489	73768	67333	156212	137158	97686	147952	84089	185233	71584	40139	180613	142950	149729	140584	866	36866	125776	1	63519	41269	183974	107413	2533	163397	34889	183340	132359	115376	90120	73174	170263	47557	99054	198585	52656	51412	38174	21037	188454	39251	101677	106975	31878	76687	73021	65902	77717	24936	95863
sp47	23063	0	188470	48148	21022	61189	0	0	18	6190	47438	69052	0	0	100582	36214	3774	0	0	14791	0	0	8942	142109	115717	0	73166	6011	76770	11963	0	0	0	0	75542	0	45293	0	76007	139544	59801	0	64255	0	0	50995	27910	107810	45782	0	0	6597	31964	67002	0	25894	29205	155983	39319	113242	53766	0	0	55	34828	0	6727	0	0	434	3957	103782	192627	0	141345	160334	155849	82709	61645	80121	38208	26083	0	0	32820	31	0	0	130481	129255	0	129846	52395	18020	0	0	33595	0	122927	82646	829	472	78111	56255	127311	71309	56760	34700	0	0	5107	83707	129653	48469	1	15410	11445	136265	28728	28003	88621	79243	8871	0	143045	0	0	0	129500	23125	0	91142	37235	75900	54211	27	76607	58473	92832	0	0	40527	9	0	0	0	0	0	92692	0	77952	0	95946	97113	50	153	44026	7540	72102	92049	2636	0	0	0	70087	0	58869	0	0	0	51467	136437	22154	0	0	0	106128	46907	39850	103930	95191	86134	439	128308	0	150215	52381	148717	0	153347	0	12820	15	29406	0	45243	0	219	4244	0
sp48	0	0	9292	8852	22047	117401	0	0	94876	2	0	1811	0	31	55827	2556	0	0	0	0	0	390	8724	0	41702	0	0	4	0	9416	0	4295	3855	0	30436	0	0	80557	33681	28164	0	0	4597	20147	132318	0	1136	71452	0	0	0	114430	0	58038	1878	0	49229	71758	82049	0	60956	0	50191	33839	77448	0	51008	0	0	0	23858	77837	61485	98369	332	13	44372	0	61073	7603	137949	1	85298	0	392	1	7877	0	0	0	14556	1737	8664	57332	0	71709	0	156384	7	0	56141	61489	1086	0	26870	0	40153	7039	0	0	0	26271	0	0	0	63648	54185	66047	9415	7	30541	0	0	23683	0	0	0	0	120338	38074	0	0	125967	0	1	0	43484	47514	28567	116419	67873	21732	0	148477	22729	0	18	68328	0	28005	103943	18857	91652	59476	0	48356	101099	0	87268	46927	52	11326	16662	45309	141315	0	0	0	0	19995	35322	0	97606	127309	45916	0	0	0	0	5	46925	0	111182	27868	0	174851	0	63809	73189	0	382	0	0	17349	0	0	2	0	0	12268
