#OTU ID	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72	sample73	sample74	sample75	sample76	sample77	sample78	sample79	sample80	sample81	sample82	sample83	sample84	sample85	sample86	sample87	sample88	sample89	sample90	sample91	sample92	sample93	sample94	sample95	sample96	sample97	sample98	sample99	sample100	sample101	sample102	sample103	sample104	sample105	sample106	sample107	sample108	sample109	sample110	sample111	sample112	sample113	sample114	sample115	sample116	sample117	sample118	sample119	sample120	sample121	sample122	sample123	sample124	sample125	sample126	sample127	sample128	sample129	sample130	sample131	sample132	sample133	sample134	sample135	sample136	sample137	sample138	sample139	sample140	sample141	sample142	sample143	sample144	sample145	sample146	sample147	sample148	sample149	sample150	sample151	sample152	sample153	sample154	sample155	sample156	sample157	sample158	sample159	sample160	sample161	sample162	sample163	sample164	sample165	sample166	sample167	sample168	sample169	sample170	sample171	sample172	sample173	sample174	sample175	sample176	sample177	sample178	sample179	sample180	sample181	sample182	sample183	sample184	sample185	sample186	sample187	sample188	sample189	sample190	sample191	sample192	sample193	sample194	sample195	sample196	sample197	sample198	sample199	sample200
sp27	54585	37309	165989	273	148	145220	0	980	143808	603	83687	0	110770	0	3549	25	2	0	106897	0	25391	173750	66309	0	105907	176192	62934	107723	191964	38003	0	0	27918	118442	72	53097	7	0	92058	0	13	126524	1285	1721	0	0	138263	0	0	148982	62213	0	125802	30248	0	75520	0	33992	0	145553	95342	0	1	0	0	125084	0	15576	187519	0	0	54282	47519	0	1	0	176276	98578	109208	88989	95128	0	157350	65405	0	122354	0	109075	60328	85906	0	62188	29824	0	0	0	0	34362	0	3947	0	51126	346	42157	0	38888	0	0	0	189447	0	25442	24755	589	0	14840	188360	108256	106876	0	179221	130518	3	0	146020	93832	191001	55993	0	0	88	3117	89593	5	0	0	132156	79930	144196	144093	0	0	0	0	57273	56660	124016	0	132464	0	13821	84428	40140	0	118073	0	141574	138907	0	76829	0	0	0	0	130796	41716	0	0	88561	133069	0	0	0	67022	121659	78088	0	0	92281	54017	118589	93542	0	0	71088	395	159118	48060	45663	193486	68088	0	42192	104857	143613	144905	0	123348	33004	0
sp28	0	0	0	0	0	0	0	0	85383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23959	53005	0	0	0	0	63550	0	0	0	0	104512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75965	0	0	0	0	0	0	217034	0	0	72998	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	83450	39317	0	0	0	0	0	0	0	0	0	0	0	113455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137757	0	0	0	0	0	0	0	0	0	90321	0	0	0	0	0	0	0	29444	0	0	0	0	0	84984	0	0	0	0	0	0	0	130261	0	0	0	0	0	0	0	0	0
sp29	0	0	0	0	0	0	0	0	0	0	929	0	0	5242595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4648015	0	0	4088308	0	0	0	0	0	0	0	0	0	0	0	0	0	4715269	0	0	0	0	0	0	0	0	0	0	0	2919566	0	0	0	0	0	0	0	4593164	0	269935	0	0	0	0	0	0	0	0	0	4061519	0	0	4033033	0	0	0	0	0	0	0	0	1	3931100	4331436	0	0	0	0	0	0	0	2745	0	0	0	0	0	0	0	0	0	0	0	0	0	3714728	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4500578	0	0	0	0	0	0	0	0	0	0	0	0	0	5127267	0	3166386	0	0	0	3599440	1222	0	0	0	0	0	0	0	0	4774743	0	0	0	0	0	3253541	0	0	0	0	0	0	0	0	0	0	0	0	3411680	0	0	0
sp30	84755	106703	22406	79056	144764	6073	156884	37068	0	170309	10443	165391	125311	0	139272	44641	16559	32	0	0	171761	71081	14405	0	138892	0	110090	20142	0	145683	118354	98467	0	117286	193809	0	95785	126935	71637	196519	5079	0	228	197899	0	73251	0	0	130297	103469	90180	172816	0	0	0	60486	160639	179780	196631	2101	24785	0	132414	96092	1508	34406	0	41757	32819	0	82644	47143	203	0	0	122705	0	0	98028	35595	63277	0	0	0	53056	8	0	104998	88717	12047	57834	0	177225	0	146733	182087	0	133823	0	45836	0	2	52550	136343	33721	61960	0	0	174777	0	170979	177360	0	101169	3419	44361	0	0	0	95530	38	1173	80283	5656	50	56519	0	52186	185713	0	179268	52672	0	174844	149748	0	88850	137194	30848	69262	113888	133669	17558	176665	151905	0	0	0	49044	189875	65748	302	0	20	15117	75238	0	0	0	24904	26	0	167307	0	45698	76680	65424	0	4540	69196	123088	187761	97728	58449	26	138468	0	0	0	0	95362	0	74989	0	130067	111943	303	46073	0	0	0	152845	112125	525	0	21265	0	101387	126533	60494
sp31	132	100320	0	709	0	72968	278	110761	252896	0	97531	0	4	0	0	110985	28914	186	51886	175931	0	0	52254	13209	0	2551	89917	12	34252	4	2798	102	92654	0	0	125440	0	0	0	0	58999	36892	115688	0	0	28247	148318	0	21864	0	70510	29410	103730	97909	69838	4	0	0	0	225404	118008	0	0	10480	269427	4267	75489	0	0	77996	35507	0	22519	0	164334	0	0	85000	0	986	0	0	74803	0	15	0	50328	0	0	0	97160	288307	0	0	0	0	0	3	251625	125576	110207	116251	0	63475	257	24216	0	0	0	12327	0	0	78277	32029	85244	88508	21591	3551	106417	93576	52949	69188	91399	15696	8	0	3533	76815	3	0	0	78236	146812	0	24071	229681	0	51711	1199	0	82133	0	123234	0	0	33375	60222	0	83825	0	131206	31958	71596	106677	250	56779	84223	51072	260367	27209	186788	0	23537	0	0	107480	0	0	174896	68806	25156	0	108720	0	96582	0	94900	0	75263	92403	65818	72134	207566	0	0	79010	0	26777	168482	3350	235699	37002	0	1010	148	1	0	45118	0	118703
sp32	67218	191142	23609	17703	21926	128380	5806	129344	70569	111817	97778	180663	101888	5202775	29060	190265	170496	21806	199904	161603	107650	167908	36103	109598	131713	133578	40261	52005	63480	142375	189575	194408	50513	150690	108705	131556	189892	80039	149404	188285	169500	195238	95165	2625	4598370	124488	179188	4093279	180935	117503	199140	192214	179782	132888	30741	14118	58654	178204	91161	102478	212456	4721421	123300	24279	168812	40539	187923	140249	81286	120437	164426	157391	63194	2920601	242165	177125	183439	68327	33501	139633	65378	4541481	196897	386385	71991	177889	170982	2577	39609	131294	100171	135669	89509	4048151	0	138099	3979512	57589	92058	102815	97957	152470	95084	57800	163196	200707	3960560	4286056	17904	75883	173125	161044	187294	35131	152502	60934	196198	153700	218940	38316	197244	89215	0	7852	115471	46885	129456	241196	11575	3693825	176429	157391	243971	186333	123810	212920	151671	205931	47	173872	109905	81496	137835	80660	119782	120118	46398	4434646	198607	81018	99071	132519	210451	242583	52388	200853	229684	136689	204714	74208	284454	5091745	104944	3237032	190813	152728	116898	3549498	181058	185857	153734	133823	215493	156350	54364	55455	119801	4730457	208093	129912	123110	202559	98084	3288843	139848	51942	70359	27895	192267	176030	151419	160050	5286	142494	89683	119513	3357324	168059	161637	210814
sp33	169732	139223	24548	0	78082	168854	87355	28532	0	81793	0	144463	69097	66571	160549	120536	169674	150798	0	7	0	74500	115591	199157	150815	105348	172823	0	0	1355	72715	0	0	23033	0	61763	75677	170806	185551	96325	79081	0	109448	2	0	191634	80594	0	0	12208	224446	0	131490	0	150713	0	3	47681	62607	35788	163883	78010	187629	113932	0	50510	0	23494	41952	62482	139106	0	0	163959	0	82072	95829	0	0	0	116795	23040	0	48636	132982	0	0	7021	26089	4702	0	1	142280	174514	0	186229	0	149201	0	181679	106939	0	12244	0	58632	17387	59	0	726	168221	185438	174493	156825	0	196449	0	105872	167123	147719	148372	102734	164059	71225	58525	0	178665	0	60783	119774	70242	129885	0	182700	0	0	41	28743	0	0	118705	151578	192761	0	36	129034	165456	43357	40210	9887	185098	74281	70288	83233	75479	0	0	0	166326	0	0	90916	115786	0	79252	121589	74351	171758	80057	21	11747	145541	31	99	189387	167287	0	0	0	68931	0	44661	0	151807	91910	143799	0	196803	96822	0	0	0	0	114088	59740	143367	91052	0	194426	121495	131742
sp34	0	0	76328	24633	29522	0	3907	0	55365	59077	0	0	0	0	0	0	0	5528	91682	56378	36277	142	0	0	0	1	0	0	96913	87489	0	9253	0	0	0	35214	0	190	0	0	4	35491	0	78354	0	0	0	0	12867	57055	0	73397	0	0	0	123838	60695	26566	1	54934	942	0	0	0	97156	0	21478	0	9629	25437	0	0	49682	0	0	0	0	0	4327	0	0	0	0	0	0	0	52778	62004	0	0	40220	0	0	0	0	0	0	0	66029	0	0	0	24534	40340	0	0	0	0	83587	0	0	0	0	35072	0	48687	49	0	51901	0	0	1264	21395	0	3514	0	0	25988	1	0	0	57883	0	48483	668	50296	0	88555	16226	0	0	0	75738	0	0	0	0	0	79329	0	0	115453	8091	2063	23969	15223	64002	0	19089	61206	0	0	47561	0	0	0	0	0	29304	0	0	0	0	0	0	0	45621	0	0	78552	6167	40263	0	0	0	94617	0	0	83116	50561	0	75775	0	0	0	0	0	0	0	0
sp35	46246	53649	132918	104876	146145	1611	76950	88428	896	153512	45445	4038	100612	0	31355	132308	131033	87468	151100	117771	167113	108534	44566	83691	40225	67893	61990	140589	143396	133725	7	90022	142953	37217	35950	115655	99737	160895	108162	151954	2281	32537	69163	104407	0	104436	116520	0	88663	24259	1033	94508	136429	51597	43435	137399	116210	93046	113995	62875	94277	0	40284	11007	4554	138701	19620	40852	25870	165672	65435	135561	143534	0	8031	98438	53731	79781	186609	140	168650	0	137447	52794	145685	87570	56295	49635	92494	96395	19757	70111	118886	0	0	4436	0	124627	692	111482	162939	0	167423	109353	55230	5942	0	0	130327	56002	7853	2328	121532	101314	113481	105998	135792	70871	169183	118222	4756	44606	16920	78223	131105	124085	149394	85848	72868	0	170449	99512	28996	157604	53159	0	86087	124196	92360	3878	21738	121428	134320	24035	3983	112477	942	0	138253	69029	116700	157076	84994	164992	139983	192959	90926	107875	5574	117100	113756	0	6589	0	42447	71975	38773	0	14015	120150	45036	67443	33963	107382	92331	87951	170597	0	58573	183085	55761	45294	10757	0	14803	50616	28081	16114	55930	90435	6	116820	12636	14	33035	31600	0	118549	14027	136031
sp36	81770	165189	131094	190301	178276	6127	68200	135315	52579	122542	49822	128803	47486	0	138469	23175	198729	23334	86103	120850	75459	174731	93570	84261	110677	75469	80782	99679	118625	104339	177591	166458	151377	106086	146068	103330	150982	183697	28759	158606	168332	67058	114855	88108	0	72367	138343	0	127904	109434	152	119757	128894	157931	47717	159306	112385	118369	95355	83484	66395	0	146100	155007	111637	47290	164962	145107	163943	93274	136636	194548	68282	0	134685	166075	119856	142441	55193	91122	93065	0	174627	50066	136731	195682	72050	88309	114772	137509	80588	6227	144098	0	196966	48789	0	156476	58087	100106	21364	63030	24905	64222	62057	28791	0	0	172281	179881	58772	52936	153173	69451	25138	68332	147094	148926	37111	122032	142128	80734	73934	159227	43628	168662	191019	105138	58636	0	79450	67938	117084	131764	33103	87488	90587	92671	84386	122273	148574	197597	139647	78189	130236	3017	18944	0	246732	192739	175244	142767	48449	144587	151997	47520	182159	99171	42985	152529	189766	0	65936	0	70018	43713	175831	0	99100	106547	31733	156153	96308	0	102373	132029	103746	0	64042	146946	39478	111198	129060	0	22160	66133	167224	7532	173201	116263	92664	132342	72340	72318	52978	197505	0	193189	109345	160272
sp37	87888	47625	46090	14636	80962	50760	49698	82298	0	87268	140858	233	0	0	56432	71019	128813	10922	45	145676	104219	30958	61970	37420	45788	65996	2	5	185998	68010	5019	107370	408	152137	119033	60523	99123	74118	48002	151124	61924	67	113276	125740	0	124896	61709	0	138859	0	1269	126317	49807	33244	97592	105	11096	137024	62732	0	124124	0	67327	58636	0	68563	169981	171248	99222	35298	109087	34503	106736	0	15	85716	61449	63632	105071	67475	39633	0	176352	564	0	180731	137767	101648	3042	133334	173827	0	133291	0	2887	35	0	103	0	61445	170456	0	0	122908	103897	1	0	0	7	128459	64774	74786	9050	0	138751	0	157993	70765	15	55892	31560	21457	14680	7397	149686	112376	162861	0	50	0	164803	71720	6951	112705	32423	0	61315	1113	48776	50840	109087	50724	76283	37735	59823	95454	92057	0	177481	0	122980	134118	92547	42726	1	54549	71370	180	0	0	140561	0	172552	0	86049	66852	41139	0	0	83329	54099	120230	40381	97974	0	144108	2447	0	116588	41065	58180	0	0	0	26800	0	67880	53801	31899	0	1	4	698	118976	63035	41646	0	13464	13895	133288
sp38	0	0	0	0	0	0	0	0	45894	0	0	0	6	0	54608	124850	0	0	7784	0	0	0	0	3	6015	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	57059	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	85506	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	93088	78064	0	0	418	0	0	0	0	0	0	0	19140	0	2945	0	0	0	0	0	0	0	0	0	0	9301	0	13	6256	0	0	0	129276	0	0	0	0	0	71	0	0	0	0	0	114985	0	45900	0	5	0	0	0	0	0	0	0	0	0	0	34339	104740	0	0	0	0	0	31	0	0	0	0	56930	24794	0	0	0	81289	0	31229	3	0	0	0	0	66938	0	0	1935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30254	0	17668	0	0	0	0	0
sp39	59241	166707	92342	9763	231303	157100	67518	161290	76308	91636	48802	107597	189475	131317	14167	37722	114479	99220	15216	78089	139209	128994	153800	10611	77860	135122	195312	167061	180141	26204	141436	121556	87906	77699	19763	86263	151678	161959	22635	20230	115741	75806	106390	9649	190747	79968	23159	68974	109646	120538	120260	201545	137400	6506	2837	10214	129673	147228	189960	158621	32317	111191	16294	73468	79125	103847	39371	191735	228342	190940	189242	135492	169240	61872	73085	82232	166973	151343	152720	131799	2708	163740	100399	183498	175429	26022	7387	5779	175624	113542	82177	53655	188871	32677	76862	196780	107231	45838	0	163119	123811	92473	161539	170993	185604	147147	261055	130022	154831	4612	136399	135660	6893	43448	146346	194460	77337	118227	545	180578	36883	109874	65987	129960	118149	83503	28561	181222	121763	43914	9430	148367	32993	7201	53839	127188	2931	195501	151707	50311	129771	115721	167165	262822	119367	13066	3901	63737	135634	152081	199641	165295	45443	180487	68987	51712	21354	21572	100231	177261	125385	93421	28914	136480	89643	184866	96759	190373	115052	142541	75908	21598	154792	188209	154249	172875	179413	187268	73868	194042	58572	264233	179083	75942	120622	184636	127298	171130	119153	69581	29924	109923	92361	153871	143197	185607	249504	102070	189380	12709
sp40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp42	159943	0	172381	144969	1	15	89597	181761	4451	61469	171779	147395	57063	0	139234	105043	1824	138158	10086	600	101227	19983	121281	15749	97610	10273	6	195550	124417	34707	22595	86661	159559	107057	191890	1458	82737	70979	98877	172713	129290	59919	127738	133010	52565	195713	158904	114079	9661	0	155228	425	9935	0	9766	28473	70210	164475	83855	85729	62122	7738	72193	91122	4196	29940	188425	0	163330	187351	145728	191105	116475	61756	54645	89697	172795	174331	172342	75335	100035	122814	27498	0	96438	0	0	133380	28037	53417	70863	57239	12308	187231	156123	1585	52814	59520	0	182846	181458	0	56041	174709	43180	41184	159766	98355	85759	1210	88	187519	0	174894	43	0	115293	51370	64128	163063	4502	140179	2	12282	73810	0	140930	0	154030	134533	1535	105248	0	191433	173253	21	127228	182322	9958	46	45111	15302	17224	69546	15177	172122	193346	169807	382	89261	132096	102591	135382	0	147997	5408	106690	58465	6824	128627	187880	67279	133061	62317	534	140494	125821	130193	7715	46861	1435	146617	44756	172096	101019	111377	14938	2404	27190	49444	20	81141	19814	18752	163002	112540	142562	43934	195284	188531	220	187099	167380	3	198169	24222	45906	75146	190	819
sp43	19847	141157	103946	127205	0	0	0	46749	0	102142	36499	127320	195399	116157	483	137906	0	120090	193734	137237	91892	20155	122427	65771	9158	0	100175	77152	101114	43852	158490	1886	104461	945	7772	164655	122999	0	0	172561	63392	39820	66832	0	43394	2	0	45781	16813	127344	117895	1584	101718	30212	0	83062	70547	176210	5	6	45320	112786	76	38766	64525	177465	114603	92274	124757	13741	143507	51689	88108	89667	21336	155792	183	93917	145851	21711	39903	73356	78041	0	151995	161908	13811	118	46126	3742	75379	96068	135192	45225	6716	189567	0	114269	13997	16088	6762	7170	68351	71589	0	0	7305	119894	45962	76899	143123	0	144923	66763	0	59793	63706	125333	62628	62185	44055	32633	103047	127954	102641	117022	35881	100797	30641	215	0	12309	21817	0	37574	165345	31800	145816	114	99740	183316	145171	9284	9	133323	195951	54120	139425	68538	54298	58070	68257	124305	44170	0	93839	98519	124922	194	52725	1770	123590	0	58082	56826	124175	60675	46136	118349	31706	14	0	1783	111083	64450	116925	556	0	0	0	52238	172739	124135	55844	81305	0	1478	126055	126343	4225	52020	189	75045	89261	122783	57734	6	104261	41048	59262
sp44	77923	0	84	102424	102031	105757	146441	177954	101879	6030	54998	63044	0	84184	28138	106183	17824	72962	0	84880	32005	23138	116	169947	39071	98781	14636	29115	86968	181776	49996	48029	39440	134629	145268	18927	98435	181257	193244	23	113617	186558	173243	185701	122006	161296	102712	119617	0	0	143	3015	135025	171001	31255	54990	129989	0	99640	81589	9418	78932	49701	174210	100953	0	555	1	151457	0	0	131353	132736	160934	34655	0	122807	129017	0	187060	0	122252	167753	108515	0	2220	15041	110071	158392	154219	32379	5447	0	170313	177648	752	122235	89514	45289	1	2427	112094	169140	42530	175599	142153	84862	0	81071	29263	0	113973	0	0	142298	97502	88952	1	10077	7	181572	68947	24	496	81903	0	40370	0	0	47407	172752	89159	155892	166103	37244	34024	21338	0	141716	0	0	81422	195807	51241	18310	6273	12	22935	82344	38124	0	72074	159467	33587	196041	44050	43282	52844	154972	4454	92264	1628	148621	2571	59740	104873	80366	20	38205	112928	60518	169791	12368	4750	88335	20932	108583	163267	117554	134201	180252	0	42171	66146	135777	64115	176061	70021	0	21750	172738	167969	53391	143706	8039	0	110089	89315	6173	0
sp45	3387	115919	100045	22811	220342	123530	200413	62011	14849	92891	91336	144465	184371	74795	209210	61549	3856	223022	130413	137072	137441	212413	60726	129521	174198	118070	205067	60422	106768	33383	87825	171043	184386	56925	168946	147928	204038	23278	70959	91249	145269	134151	217444	101553	145854	74969	162268	8341	152984	92291	156132	172061	197414	192346	146926	132393	108424	119146	105371	200144	126156	48367	245703	149026	117241	196403	5	181578	153084	111898	167556	167840	165262	211867	174352	77365	249010	187185	77386	193420	53571	121353	161590	138210	175088	195253	82941	17653	106001	126952	162760	112319	133993	104455	188746	85236	0	115716	67527	239487	0	131155	148815	116352	255589	191820	199785	156221	159055	164415	52680	251026	177118	81616	169238	0	279624	269191	120022	87483	237725	175368	59642	75220	127582	242584	149587	120937	222140	141458	41264	212319	88126	118550	248673	204300	99357	196074	145258	109029	73610	52173	218761	251922	185123	2273	93789	90190	169506	56120	257257	226299	68906	131074	95864	51457	95114	70461	174740	148145	163929	239812	195916	144745	228087	211428	123175	131429	104998	76941	151254	259473	51636	0	166087	130297	74042	91342	249412	148956	8240	165089	5085	144367	59351	137244	0	197930	134946	157281	154172	275131	250718	43162	153282	125144	38620	81074	56105	150089
sp46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp47	0	0	1	0	0	0	42727	0	0	48706	637	0	133604	0	0	0	5792	0	127392	0	0	0	117310	0	0	0	0	0	0	0	9445	0	0	0	0	0	0	0	0	109107	0	0	0	0	0	0	0	0	97527	136725	73746	0	0	0	0	0	0	0	254	0	0	0	0	0	35	145255	0	199254	0	0	0	0	0	0	0	196398	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108025	0	0	0	164362	0	0	0	0	0	0	0	0	89923	0	0	0	165666	104397	0	0	0	0	0	0	0	0	0	188547	0	3933	0	1	131895	0	0	0	0	0	0	0	0	0	0	156468	54235	0	0	0	0	0	0	0	0	0	124769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110169	0	49	0	0	0	131160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16447	113903	0	259	0	168152
sp48	0	4	0	0	0	0	0	0	122734	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	61283	4564	0	0	0	0	68967	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	124325	0	0	0	0	0	0	0	0	179979	0	0	0	0	0	0	0	0	0	131789	0	0	0	0	87019	2	0	0	0	0	0	99	0	9863	0	0	86286	0	0	0	0	0	55658	0	0	0	0	0	133000	0	0	0	199	0	0	37373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457	0	0	0	0	0	172486	0	0	5	125433	0	28943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89257	0	0	0	0	0	0	0	0	0	0	3	0	0	110276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp49	0	0	0	85626	0	0	0	0	0	0	0	0	0	71996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45173	0	53456	0	0	0	35631	0	0	0	0	0	540	0	0	0	0	0	0	0	0	0	35199	104181	0	0	50	0	0	0	0	0	0	51308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66612	0	0	0	0	0	0	0	43348	0	0	0	1981	132575	0	0	69273	114774	0	80954	0	0	0	3562	0	0	0	184078	27519	0	0	0	0	0	0	0	0	0	0	149537	0	0	182	0	1856	0	27359	130958	0	0	0	0	0	0	0	0	0	0	0	175668	0	0	0	0	0	9974	5	0	0	0	0	0	0	2	72695	0	0	0	0	3154	0	8344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60551	0	0	33393	0	0	0	0	0	0	0	0	0	0	0	34570
sp50	96602	153088	104929	0	102154	81515	244	101452	152900	6565	56599	186329	0	391	77197	182442	0	65095	2	150989	131005	86259	55818	32677	150443	175703	117024	198696	186288	99012	108423	83604	84158	98564	187094	182073	187112	87096	187524	19754	131355	139271	82952	98141	141690	180318	87598	170192	6715	37181	58380	105480	183557	134717	10486	72667	85435	54827	146088	171261	46617	61645	179413	92098	111106	58635	97800	0	59931	179280	179669	10830	115440	144867	14474	0	192419	123128	97715	119007	158179	188976	197786	24199	137874	153879	197910	149284	39785	109725	100046	120181	80363	50539	107047	0	22371	194048	169199	0	160718	141752	47061	57167	54	1374	182986	91482	62154	119945	65595	30504	1604	71305	181004	0	31704	118643	43378	195113	104979	164293	68276	4762	96089	107195	74812	1	28288	144045	28295	192202	82325	38115	53767	12173	178922	101374	97273	0	140921	26043	123504	76842	100342	137679	182044	1826	143458	189552	50794	192664	133551	83287	94343	190268	110036	140281	123596	168057	95108	16042	4962	72074	50042	78186	155570	90248	0	87330	5749	143988	151710	187631	0	64627	36083	51520	195104	185705	65092	169106	129589	175082	6389	159478	173690	193682	108833	23900	119756	32838	160575	181437	128569	34	141351	56103	90809	0
sp51	24013	166605	96732	294	183859	91229	141270	107892	0	126046	44865	55035	177419	2119	105222	33166	0	132072	143208	107006	126925	62014	198457	141249	169930	85070	115469	69550	168011	188940	160870	0	170270	2286	134026	152956	139657	12743	19867	116697	76301	91091	9165	61642	137680	88101	60024	35922	0	59858	32159	26708	85848	0	248	190503	145376	101863	56266	55070	31486	60849	1	130875	0	35118	81201	45688	185424	126913	115018	174089	169057	2	160833	19510	169377	132981	177761	115400	101410	80053	98855	184544	363	133881	122470	64838	9930	191234	135918	1131	176433	136566	145619	196487	82902	187725	0	0	0	0	30252	185067	85136	21100	192850	0	92997	168500	14085	0	173676	179260	130094	6225	26629	118909	170089	6	115982	176190	47514	158322	143520	196170	155799	171	8148	51455	6469	170702	21677	138200	112065	0	25880	135197	5359	188590	25748	176076	0	147323	134470	132776	177766	0	27174	78066	142893	30656	81436	76809	55	126040	18029	150805	62160	22712	133030	0	3660	157999	104157	105675	125868	34465	18476	66944	196719	70774	126968	122703	113421	112520	876	109416	74931	112086	167867	134232	2554	37829	35768	67876	188863	0	42422	199407	0	81001	88913	61417	2488	156176	194481	86102	199205	5032
