	sp1	sp2	sp3	sp4	sp5	sp6	sp7	sp8	sp9	sp10	sp11	sp12	sp13	sp14	sp15	sp16	sp17	sp18	sp19	sp20	sp21	sp22	sp23	sp24	sp25	sp26	sp27	sp28	sp29	sp30	sp31	sp32	sp33	sp34	sp35	sp36	sp37	sp38	sp39	sp40	sp41	sp42	sp43	sp44	sp45	sp46	sp47	sp48	sp49	sp50	sp51	sp52	sp53	sp54	sp55	sp56	sp57	sp58	sp59	sp60	sp61	sp62	sp63	sp64	sp65	sp66	sp67	sp68	sp69	sp70	sp71	sp72	sp73	sp74	sp75	sp76	sp77	sp78	sp79	sp80	sp81	sp82	sp83	sp84	sp85	sp86	sp87	sp88	sp89	sp90	sp91	sp92	sp93	sp94	sp95	sp96	sp97	sp98	sp99	sp100	sp101	sp102	sp103	sp104	sp105	sp106	sp107	sp108	sp109	sp110	sp111	sp112	sp113	sp114	sp115	sp116	sp117	sp118	sp119	sp120	sp121	sp122	sp123	sp124	sp125	sp126	sp127	sp128	sp129	sp130	sp131	sp132	sp133	sp134	sp135	sp136	sp137	sp138	sp139	sp140	sp141	sp142	sp143	sp144	sp145	sp146	sp147	sp148	sp149	sp150	sp151	sp152	sp153	sp154	sp155	sp156	sp157	sp158	sp159	sp160	sp161	sp162	sp163	sp164	sp165	sp166	sp167	sp168	sp169	sp170	sp171	sp172	sp173	sp174	sp175	sp176	sp177	sp178	sp179	sp180	sp181	sp182	sp183	sp184	sp185	sp186	sp187	sp188	sp189	sp190	sp191	sp192	sp193	sp194	sp195	sp196	sp197	sp198	sp199	sp200
sp26	0	-0.304175237555858	0	0	0	0	-0.00108993330633733	0	0	0	-0.16878203243851	0	0	0	0	0	-0.30022461407776	0	0	0	0	0	0	-0.464111302019409	0	-0.5	-0.168679896916579	0	0	0	0	0	0	0	-0.0740154521832894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0734078225730709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.17947688297759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.325916179801656	0	0	0	0	0	0.329893730536459	-0.186118737150549	-0.15633661627078	-0.219213726660148	-0.5	0	-0.235210872759984	-0.208225452281553	-0.249443067262671	-0.242130082636201	0	-0.477054805615128	-0.283212522108806	-0.121611589791025	-0.211135177476236	0	-0.0681775917774765	0.158147002578757	-0.142524871391682	0	0.0984212112485454	-0.427861751465197	-0.163368163870852	-0.494111263740042	-0.44297960135455	-0.214558362434702	0.150595989002914	0	-0.480011099033956	0	-0.453292650685413	0	-0.323855299390198	-0.333711688719424	-0.476083041516175	0	-0.195575826536024	-0.300505080452617	0	0.205958951366814	-0.294053813325369	0	-0.492574533297562	-0.167271645557985	-0.224045787300093	-0.352446778672445	0	-0.196513908397909	-0.340028359259977	-0.299206198985022	-0.0445452889064932	0	-0.435375871202308	0	-0.313488134082342	-0.0580485154880979	-0.46521209245973	-0.299345003319369	0	-0.227398352062234	-0.144940134957472	0	-0.319642402676283	-0.208721739382597	0	-0.278275826094309	0	-0.327259971655956	0	0	-0.330235346444966	-0.197363899616294	-0.156118346564448	-0.0474786973934039	0	0	-0.362923848905419	-0.434067341309397	-0.459332310454408	-0.0189627800390567	-0.359060171265444	0	-0.0949970445793052	0.161475496509816	0	-0.374983341448004	-0.496902042678052	-0.136137634437608	-0.235454219920554	0	0.299206705265131	-0.42514926457261	-0.366914804247187	-0.133312739740543	-0.426285892985812	-0.0729198594667157	-0.307468861022424	-0.378444233972027	-0.0838211393465567	-0.0412132418180467	-0.0643748733359063	-0.068697672530266	-0.361375755856293	-0.0299627916413103	-0.022962083007351	-0.0221443358599115	-0.461748781106528	-0.163171893426385	0.0573770686240704	-0.11958950098292	-0.00200039013203466	0.10991443688164	-0.0661442178937793	-0.198757056749736	-0.0258795270819822	0.488360601788547	-0.256462819316175	-0.12015354347293	0.392526091570752	0	-0.452711178725599	-0.143020378991321	-0.324712378995758	-0.357991832809674	-0.170523639970894	-0.191335040528425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.280650495983607	0	0	0	0	0	0	0	0	0	0	0	0	0.446577541308021	0	-0.498318198362493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.489345463513401
sp28	0	0	0	0	0	0	0	0	0	0	0	0	-0.0458136410665372	0	-0.47158189249357	0	-0.473790884574619	0	0	0	0	0	0	-0.149486037209241	-0.331647166443877	0	0	-0.5	0	0	0	0	0	0	0	0	0	-0.324982294861013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44730333348264	0	0	0	0	0	-0.231853041474016	-0.0708037336394004	-0.477567060155189	0	-0.321113518564748	0	-0.5	-0.0553224065290741	0	-0.465289145870903	-0.154676707959312	0	-0.40830855127261	0	-0.486718658795892	-0.386484929026424	0	-0.147721845206874	-0.101630698853827	0	-0.490009758777998	0	0	-0.214668891566291	-0.216448300493106	-0.40208658165457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.163029804732252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44294720233791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.23860634548893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0432874012268498	0	0	0	0	-0.160922803704608	0	-0.433080796019831	0	-0.494417690212454	0	-0.304330592558319	-0.5	0	-0.143681658810147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0813433351118443	0	0	0	0	0
sp31	0	-0.345095178808307	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.448432358381171	0	0	0	0	0	0	0	-0.0887287797255884	-0.40936702919859	0	-0.0918879029954178	0	0	0	-0.5	0	-0.0574646993198339	0	0	0	0	0	0	0	0	-0.443644536192133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131809691651543	-0.041228166662294	0	-0.481094362799625	0	-0.138085032087006	-0.279441306536652	0	-0.5	0	-0.302860104834368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp33	0	0	0	0	0	0	-0.429066460641683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.417840034032355	-0.219034951342412	0	0	0	-0.0117205073423497	0	-0.151429103596802	0	-0.5	-0.44040598375476	0.255048696086188	-0.449785888648031	0	-0.0367197043426102	0	-0.00799763913412113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.143416084334659	0	0	0	0	0	0	0	-0.382162834945566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp34	0	0	0	-0.369390709669562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.10660707714749	0	-0.200569995296183	0	0	0	0	-0.104480111873522	0.485818589035955	-0.5	0.170946587933737	-0.0137107741930243	-0.245703533486703	-0.472416539897344	-0.461408413727377	-0.46046278981688	0	-0.261914587996481	0	0	0	0	0	0	0	-0.321296728751885	0	0.159236441704493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0891640047191409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0693767751783994	0	0	0	0	-0.467401332282517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.304329922368715	-0.396447401558603	0	-0.145232075695449	0	0	0	-0.0741936107449862	0.432032663832998	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp36	0	0	0	0	-0.306718943768267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.376316198629823	0	-0.0755184271649294	0	0	0	0	0	-0.346516156901005	-0.194752532076617	0	-0.5	-0.170107693434721	-0.246538659231467	-0.256415013621908	0	0	0	0	0	0.383614487745643	0	0	0	0	0	0	0	0	0	0	0	0	-0.362256474866383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0105102161628241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.477879503083932	0	-0.406443421288778	0	-0.480362839613336	0	0	0	0	-0.192603617598373	0	-0.194910414637993	-0.5	0	0	0	0	0	0	0	0	-0.0608950087535032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.437627500706364	-0.0745751365200616	0	0	0	0.0277751179225254	-0.359038476190732	0	-0.300231535645116	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.15494549694679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp39	0	-0.125755123568946	0	-0.25335138614251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.381972803888312	0	0	0	0	0	0	-0.389882479261651	0	-0.261568930927317	0	0	-0.5	0.149767808690169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.27593035351509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.216921355867924	0	-0.129125963192049	0	0	0	-0.407504681950954	-0.254508393232294	0	0	0	0	-0.252154485949629	-0.5	-0.113114086774078	0	0	0	0	0	0	0	0	0	-0.484205127180642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.37192288273029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0362473978525796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp41	0	0	0	-0.149442128207106	-0.189645271003577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.425721568310705	0	-0.306589580294869	0	0	0	0	0	0	0	0	0	0	-0.380187462206108	-0.5	-0.251587258982181	-0.418279662580213	-0.0506437389834109	-0.446133935859478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.385670268569507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0480055524511123	0	0	0	0	0	0	0	0	0	0	0
sp42	0	0.389173983962436	0	-0.153914214609466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.323562038994527	0	0	-0.28379525680036	0	0	0	0	0	0	0.313128015259819	-0.5	-0.320178424675167	-0.414624694229476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.290835355982524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.286706468006906	0	-0.32223754247749	0	-0.176493372666528	0	0	0	0	0	0	0	0	0	0	0	-0.456047467088639	-0.124703211801453	-0.5	-0.356751463422948	-0.421252845661794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.458715565706797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.137110995606419	0	0	0	0	0	-0.0648918480736157	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.430185432114094	-0.0600504943008116	-0.302145297389817	-0.5	-0.279329270788101	0.157660710348098	-0.214259677659185	-0.212229576028322	0.245075520077732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0136600268588238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.357959500264854	0	0	0	0	0	0	0	0
sp45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.143552597195641	0	0	0	0	0	0	0	0	-0.0119713220472145	0	0	0	0	-0.379243754337071	0	-0.2733311221464	0.0672744108802872	-0.5	-0.112321685878478	-0.288183062523671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0488243413784308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.39901088703709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.17708800825841	0	-0.194166079736114	0	0	0	0	0	0	0	-0.372887907098983	0	0	0	0	0	0	-0.300443340123026	0.102389655344104	-0.5	-0.499189828078875	-0.125606195029379	-0.40293249876742	0.28581023347304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.495111503504927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.186728746824421	0	-0.101257194166831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2438351846836	-0.189179993413682	-0.192589444782063	-0.5	-0.232506497874025	-0.360841243850349	-0.317380596115508	0	-0.16082596136508	-0.104238809623597	0	-0.408435041789741	0	-0.252546314391044	-0.0110469326816266	0	-0.453295234355391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.43401425419044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026630255385465	0	-0.269264787063068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.226303623712137	0	-0.215016658737375	-0.339784960994103	-0.5	-0.262605011109756	-0.255854651063036	-0.105115447776199	0	0.258962302094954	-0.124896743048183	-0.0435105366470711	-0.0945157429736783	-0.313106336715752	-0.485136832171569	0	-0.208610302462485	-0.432208961998646	-0.287057565870148	0	0	0	0	0	0	0	0	-0.0212746713112737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.476962659026519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0955667592924251	0	-0.0876443328546663	-0.377033953185717	-0.190070747689465	-0.5	0	0	0	-0.461131712730795	-0.478280237119352	-0.344133617027693	-0.255986326614898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.39479723841165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp50	0	0	0	0	0	0	0	0	0	-0.157347302239225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.362247269392507	0	0	0	0	0	0	0	0	0	0	0	-0.357442382688401	-0.124665778504908	-0.414235950150324	0	-0.5	-0.242081920718173	-0.298187638608869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.283242506836373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.208047174629364	0	0	0	0	0	0	0	0	0	0	-0.393486027178259	0	0	0	0	0	0	0	0	0	0	0	0	-0.214858912495615	0	0	0	0	0	0	0	-0.350890332874621	0	-0.259005219724036	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
