#OTU ID	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72	sample73	sample74	sample75	sample76	sample77	sample78	sample79	sample80	sample81	sample82	sample83	sample84	sample85	sample86	sample87	sample88	sample89	sample90	sample91	sample92	sample93	sample94	sample95	sample96	sample97	sample98	sample99	sample100
sp53	45004	121197	1164	181426	114376	178300	0	141399	107932	98552	65486	132170	179875	146718	1	109629	115045	126062	48321	161716	162673	175130	159556	80867	113973	125880	149550	193257	55605	98355	113744	172769	136753	167136	177210	96663	181902	7652	155020	97685	74809	166418	56630	58859	165943	40692	145841	94965	169325	176639	1958	63523	172839	105343	80280	104719	60	2797	90861	133790	52729	154299	103870	217463	197728	106376	155958	121435	61598	147672	137636	28729	141197	128687	2236	134112	157028	158577	27366	142407	146014	195609	35050	21948	97277	155615	37708	69582	158622	120508	113498	183460	36780	134938	63448	174753	132447	118115	119461	63761
sp54	0	59086	70485	0	7775	0	56950	0	0	0	51357	0	0	0	105473	0	0	27793	0	0	29609	0	0	64296	0	77094	0	0	52851	3	65289	0	0	0	3	0	0	134579	44721	0	1	0	0	0	0	71607	0	0	0	0	25345	24427	0	158	0	3155	69721	82308	27876	0	0	0	1085	0	0	9418	20149	0	59067	0	24	0	33255	1001	91470	0	0	34	0	40449	46931	0	0	16	2695	0	40992	303	0	3699	0	0	21921	696	644	0	57217	0	0	46446
sp55	131666	85567	130280	198041	198581	5708	2289	105775	161197	85325	95397	81	77026	119859	93207	57399	104741	47343	178360	166122	194443	83887	104721	189359	167320	111008	38171	108674	111749	12334	22045	68718	197894	10575	177973	13585	185653	86572	79438	37831	78610	101686	112642	30493	199436	178001	139877	143571	26549	89431	162222	118821	179986	90936	164615	46314	139229	85794	149494	77835	112353	13054	8155	0	22172	105853	32118	84552	134139	43849	49384	196578	76932	76922	160100	100186	49411	176731	26033	142398	193093	57357	99286	137929	129105	90456	158551	93264	129017	134244	98022	138824	88058	34100	159283	143466	56223	183841	147037	70935
sp56	96108	63255	39351	194628	51931	147308	63720	131318	1817	14097	137000	324	126739	160936	102992	170330	122499	153452	94256	102067	96387	163211	28211	173684	119578	1752	18557	131340	17726	65633	50853	26557	84539	179932	70547	48269	100689	166299	121944	154915	85626	150782	21820	81594	170177	42142	3631	36976	89433	101156	157257	177292	136178	113280	133018	139019	81849	44102	185464	125104	116801	50244	7975	1	142113	46043	51188	108793	129428	19796	59315	194247	124189	33649	183716	177572	72621	157340	76060	8415	182026	138856	71328	166088	90295	661	192280	168806	92994	113090	67233	163931	139147	51058	83378	140830	144682	143025	151001	122198
sp57	0	146991	0	0	113755	643	0	0	316	11932	127893	0	0	0	24420	189472	0	0	31	2	0	0	93395	0	0	111313	0	0	108989	0	0	7295	153185	35944	162226	24656	53718	26254	0	0	0	22873	0	2722	0	0	0	56446	30098	64372	114036	0	83771	133104	123502	110845	0	0	47590	14	127748	0	51029	3513	0	101913	0	18	10	86734	0	0	104206	107527	16404	0	29573	0	14946	76515	55324	74036	0	97133	0	121900	3	106931	0	50474	0	119922	38627	5131	140478	3589	91366	0	1	0
sp58	198596	108214	108351	1338	162361	168167	126364	8	24777	74768	211232	50058	59485	67980	0	186421	0	104908	0	103537	38127	0	39831	177009	0	96351	0	0	114727	135280	149358	118661	165849	202593	55894	0	0	115453	171131	172291	0	161773	160250	7	0	64235	1	13	60273	146097	173562	2	0	160330	0	51939	107503	384	95049	0	526	114715	150013	12965	0	0	36057	188376	93731	124778	124954	0	158698	105487	0	87698	50308	167189	0	1724	193762	0	70142	0	0	65078	60549	147032	15401	127743	0	51980	105937	198881	174191	7	147734	0	18458	189202
sp59	11418	28979	96351	94172	48291	0	44305	45888	44598	72519	36775	88325	68070	88183	124659	0	18167	29675	83592	139991	47188	37339	108843	0	21086	20579	114776	35368	0	1	95432	110746	0	46120	40815	125407	21807	91890	38973	19004	52251	33237	90653	71091	117449	0	101793	74376	54592	37279	53738	162273	23518	22903	84255	150771	130515	107249	2	121549	65409	15191	56175	163554	43991	14954	36220	5577	105907	85741	127852	86242	38632	34026	116642	91496	18449	288	107942	117186	70474	3108	108186	179122	127797	959	40638	126	77141	125034	74840	110559	103594	19978	66562	48817	34346	88701	121081	81049
sp60	0	0	8240	192186	0	73425	0	167691	108362	41959	10623	62363	70510	134521	10306	0	55986	3	101765	2090	22580	71341	11484	0	154250	18036	161976	172273	96	50580	0	0	0	0	0	156933	104910	129	0	77276	136627	0	33646	29404	105221	12	93011	23546	95506	4	56880	191716	74212	67324	31099	96411	0	132980	285	166373	2536	0	29018	189921	82498	91437	3491	5220	49791	0	62271	140039	19628	0	16321	125092	23523	0	149668	105	0	88728	117075	113482	166110	10922	0	0	47466	49352	96632	85915	66807	6	22676	55069	0	66478	119043	79615
sp61	45102	2	0	50584	84168	118200	142665	3432	72505	0	0	0	0	72856	0	0	0	2494	0	66231	19032	0	0	47682	0	0	0	0	2532	0	10160	0	0	3138	0	0	0	616	85054	30670	9991	45	78799	0	7386	0	0	0	60878	0	0	60405	0	0	0	39237	91117	84888	11005	34247	0	0	47377	75818	108	0	0	21644	0	0	71248	0	0	0	0	0	13715	28087	0	0	34609	0	12733	0	0	0	10780	16844	0	36177	24677	3933	28305	74902	0	25137	58899	0	0	87475
sp62	0	0	32044	105801	0	0	0	80146	0	84593	0	50778	135426	92349	138374	0	94523	81758	33683	0	71	84005	605	0	73735	67467	139247	132335	0	0	0	9	0	0	1491	198814	87868	0	2266	0	49169	15044	0	120542	196028	310	101795	18331	121690	59125	0	87108	44879	0	51455	20593	0	0	69681	193458	96423	66354	23307	39077	150851	193661	4	0	19192	78368	55887	195272	0	0	145076	0	398	0	139732	102318	0	50987	96685	194363	193232	37626	77930	27684	7	0	51751	10411	63093	1	29984	138381	0	70996	49647	0
sp63	0	54959	26765	99130	25230	0	20236	132395	103446	104746	0	152667	0	9409	98538	0	106158	75442	124321	54805	3084	132860	50447	0	145418	16586	96310	165846	0	0	32126	11127	0	0	139638	165016	53573	0	7	3	180135	0	77871	89954	152722	0	160072	107602	415	27284	45022	122681	194044	0	181523	143231	10691	147469	94605	191515	144697	0	0	31528	122583	21128	91273	976	31391	0	0	153070	0	114896	237041	116922	44912	0	123855	116346	0	181698	65208	149110	65356	0	0	0	180207	14494	142027	74926	133113	0	1	29669	8442	205700	56021	0
sp64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp65	68689	0	0	7900	3597	0	0	70232	67329	47632	0	0	0	146841	0	1134	138073	71763	34267	18831	116	50268	90458	66588	0	0	86302	6790	0	0	21078	47563	20650	13727	0	74612	140980	8613	0	49	33121	0	56301	131255	38321	77220	5461	0	1454	21281	0	4629	4592	0	0	11919	95550	0	50269	103975	65	109871	0	2	125808	9	33047	98817	0	51718	70	29235	78737	42888	76382	104089	67739	110348	0	97647	56836	76920	75702	1642	21894	7	3	48247	47435	60240	85566	0	3510	0	38281	0	0	43630	161337	3
sp66	94294	39969	114692	0	80377	107910	71201	31453	1032	26082	61512	120679	132966	0	4473	99755	0	133036	116164	131512	36922	0	61895	3363	30540	81112	130632	56031	166974	173188	20312	129449	33666	116966	0	0	6671	169031	123030	129259	0	65712	106785	70192	0	80521	97197	45259	31979	179184	176852	0	656	140797	91242	0	9	49231	0	20365	10951	64671	120898	157560	26257	160691	27067	50377	64	106506	152495	50934	158493	47923	0	80682	267	148350	91061	77267	44084	15817	145356	66184	43285	33658	115037	102976	0	485	0	5000	111012	58268	27304	19192	103175	0	0	64305
sp67	0	0	40249	0	0	0	0	0	0	0	161885	0	100360	0	0	0	0	498	0	0	0	21586	0	75236	0	75609	0	0	141403	0	0	97412	0	0	3	0	0	163898	0	0	0	53	0	0	86256	119109	0	2952	0	0	0	12	0	0	0	0	0	0	95883	0	0	7454	138861	0	0	141279	0	0	15935	168462	58119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70972	92179	200474	0	0	0	0	0	119705	0	113274	60242	0	0	99171
sp68	0	192349	21015	138598	125922	147812	169868	128876	140293	25693	167302	2497	70627	102313	10387	31004	0	123124	5	165140	6011	132804	0	33988	93551	89402	109639	192792	74405	21119	162125	167265	825	143340	74972	108927	0	26790	162585	143935	862	158511	75360	0	111379	69195	35639	181716	62382	105939	37202	121544	107426	29758	35759	146183	57215	149183	15635	2965	23991	5928	116099	189689	0	172983	29454	22438	13329	81631	103456	132830	18383	121131	0	6142	132575	67	11889	129724	95709	2468	72200	133657	56314	62243	123639	46379	91464	69344	34117	41452	310	178058	38919	177113	111114	718	0	125719
sp69	0	0	138605	110456	30456	0	0	0	7367	4811	67655	23555	0	0	0	0	0	0	0	0	60738	0	0	0	0	0	62619	0	0	108813	0	0	0	142	93945	0	0	0	0	0	32	161985	0	0	0	0	0	39600	76990	130126	153509	0	0	18928	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	89911	8	76808	0	1136	0	0	8	0	0	88783	143677	87226	186666	0	0	0	0	0	100368	159856	141216	0	0	1	82	9669	0	0
sp70	117394	190691	28824	0	133841	273241	233820	175339	70703	156506	0	167473	171017	136522	190664	180621	143961	175015	144966	239865	122498	110876	45111	138473	143093	63684	16180	178628	17632	0	181096	44931	152861	141367	14	146738	76530	73472	244948	164448	97865	0	192482	67307	62484	34196	159629	106104	98526	69355	0	217670	182393	25854	184643	196186	229399	219712	33699	37849	150798	99284	103189	233304	117942	126096	107919	163933	158704	62641	194836	71928	115266	970	175657	169301	207757	162365	41642	163121	197029	54846	0	6663	0	79584	190950	26002	145558	48908	50955	0	3647	177328	187123	134977	63743	114245	198170	188773
sp71	92685	0	34914	183729	0	9228	92529	129308	0	41458	0	131293	0	60162	156996	172816	185495	65432	189191	162305	182832	0	6397	89457	0	0	574	153991	13807	0	0	0	0	121143	71560	146356	208	0	0	76648	9076	106571	478	192699	77	0	0	0	191267	131145	0	61141	63623	199913	133551	125205	102734	120735	7	192760	150242	0	0	3156	9	0	63410	133450	2653	0	124116	155021	55	0	0	114009	0	108303	0	0	179039	13450	165444	173044	8	0	100814	0	0	0	0	0	56919	76479	0	0	0	172801	0	0
sp72	0	94109	176	0	42484	10746	0	0	153782	0	117143	0	62710	0	132	0	0	0	0	0	0	189714	73501	0	182991	156827	48029	814	174	154015	192884	119658	117170	0	161	0	70968	184365	74629	7	110763	0	14778	29	95866	177034	156285	198528	0	0	198193	21264	6376	0	0	34742	0	0	33942	0	0	137801	81283	76291	127699	74035	0	0	166879	172799	0	0	54277	128361	183011	7	136025	1407	180380	171433	0	126548	0	0	194062	49988	21055	128933	192505	98824	92171	116623	7764	0	117824	78623	136374	0	141586	148711
sp73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44895	0	0	0	0	0	40309	0	50036	0	0	0	0	0	120738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101577	0	106437	0	0	0	0	0	0	3378	145028	0	0	0	0	0	0	0	0	0	0	65058	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175055	0	0
sp74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp75	3703	88020	106263	164418	143596	172512	21298	152154	25317	161963	64986	176673	63629	41549	54859	188552	82740	91960	32543	171181	99606	179284	108496	190253	117207	149463	54890	71152	1341	179595	125498	59800	155234	22326	120352	133766	50711	122673	163212	30615	154024	51847	110695	0	146831	56399	102746	122059	25567	61891	159224	79517	199032	0	133516	94331	199131	190696	142325	124185	68175	187258	178066	13066	47768	115523	79169	22833	93810	157997	160581	42445	58439	1918	75758	62270	58107	85722	79878	121420	153826	156903	191065	101463	186491	93857	142915	38240	6909	112020	71322	97666	196161	64673	178989	88696	116675	13500	96449	109530
sp76	92446	27969	156787	52796	156412	109692	146310	127639	31859	10741	2131	90593	40935	79233	124869	109889	98182	152507	134606	194685	48631	45581	68363	155135	13453	117189	9684	129193	0	108442	134465	21100	2967	9098	46599	94195	111068	38497	180906	84931	185483	15550	137807	0	199687	0	199120	78909	195545	135460	172371	172938	161137	0	131835	182475	47329	121115	128906	99041	96414	72660	11715	199841	0	143466	93500	130068	20164	92165	195181	68785	167282	3711	104773	88337	156717	160035	182356	57834	164854	71282	137191	34910	132135	69967	70647	195313	58887	172077	151473	85053	176227	109771	24621	105954	117204	246	20377	174861
sp77	1492	0	47355	38389	0	0	0	11964	0	1454	0	546	70199	15809	21860	168232	15591	67977	46241	84854	37001	16451	99328	0	153950	4276	40189	0	1185	0	0	28759	122324	0	65390	139872	168449	0	70338	125950	93452	0	34	154905	157560	170387	140778	55299	0	104879	0	65540	88293	115894	30929	82462	70931	68697	128109	0	61100	7878	17296	72236	110982	152794	11460	73600	88469	0	48	40845	0	0	44241	85626	90688	0	77397	0	0	130708	0	71102	38237	128170	82982	145238	84355	113577	129057	111091	93292	15210	0	22435	59230	147	71976	0
sp78	31724	98497	167243	98391	44397	1605	119396	112903	89189	143379	50544	120367	85846	135390	28625	64323	113535	29920	3734	138048	148929	3676	65528	133483	25380	176065	110660	83535	78073	5051	105493	116954	189344	102057	123210	156618	142638	45888	82127	98854	129914	20618	142629	59219	95909	20834	161159	148784	5520	134593	53508	173481	5378	5016	53553	5472	43513	58025	186499	154410	98344	128639	75631	4173	22628	57068	179138	132796	18570	128963	29195	90105	7546	34093	173964	185225	69964	100433	72467	185162	140432	143861	22902	144066	120971	100132	11624	44638	120381	50687	94045	127077	138513	153886	107507	38295	78537	0	194711	14785
sp79	0	21378	0	114010	0	0	0	0	0	0	0	43	10013	0	0	71097	0	0	0	0	0	0	40717	0	0	43	0	87	0	58540	248	0	0	0	96233	0	0	0	0	0	0	0	0	0	0	104009	0	0	0	43687	109774	0	5055	0	0	0	0	0	106282	0	0	19658	0	0	10530	0	92489	1	0	108053	0	0	0	0	74646	0	0	0	0	0	0	0	0	0	159308	60142	0	0	0	2727	0	0	0	0	0	0	8	0	0	0
sp80	134535	0	166971	38561	151864	69687	152575	0	0	66698	126917	0	65902	156159	0	0	78504	0	5009	103435	87042	104988	0	165725	198295	95246	114678	2827	0	0	52258	72457	34037	91240	143983	204387	45550	64098	167700	77301	188802	70527	81627	48994	24323	3011	109386	164285	96445	0	45	30468	0	0	107932	103184	118925	165311	98814	894	80464	50957	94444	137014	0	101989	36132	110182	25501	78	138416	45056	160933	97436	75486	131863	73652	122927	113169	37	48729	0	76463	171640	0	77975	205678	84511	45419	158803	45090	87626	188656	219471	47561	198656	5080	28269	164104	85273
sp81	1	145594	0	0	45411	5323	79764	64550	119790	28626	3795	0	0	153484	176639	0	92350	63540	0	43644	61934	65137	0	0	17151	37960	0	83670	0	0	0	0	46548	0	10334	8927	0	189063	77390	93386	0	92	66911	0	142602	10855	25251	0	29831	0	0	0	0	0	35091	111878	47823	74724	39121	83335	0	9283	0	0	121417	128578	88230	0	34647	0	44674	143790	35517	90821	0	82881	0	5166	33255	54875	6478	0	0	72562	0	0	7	16013	0	271	0	24211	52706	39891	0	1358	0	0	0	39565
sp82	63151	132182	0	139913	5	113547	0	112150	110037	2710	0	70049	115713	0	239	113865	110274	190765	80505	0	89	3525	12107	66363	0	0	0	130664	607	85586	0	117700	83643	0	86074	10047	0	367	1282	130485	0	41532	0	0	51451	82443	0	0	135727	141755	115038	48468	61339	56265	18	1485	93240	0	96240	53576	0	46462	0	0	92798	1237	0	0	76068	149171	0	5883	7557	0	0	0	151321	56717	0	145543	7858	194361	91714	0	192443	91330	0	53462	102951	0	113647	0	0	0	99773	0	132540	0	0	17
sp83	155763	46375	137851	190766	165885	146363	138783	216	8	15666	42165	92308	77528	1	3125	34061	41416	63365	189631	2561	105245	95106	108036	170403	192927	52932	182613	39	118032	10579	131661	151607	124029	79864	113250	24941	157234	39442	48019	114205	154073	72805	97533	196300	19076	115748	20883	138034	123404	131529	140094	2058	41788	51641	100259	58309	36686	53592	155368	95796	40945	124453	10967	168451	132161	51865	341	27524	24087	160855	51747	28944	81300	8127	152421	49021	169259	92762	46036	57851	42791	125110	188623	16826	103846	195286	151551	81890	85376	177823	58862	65191	42147	169382	180890	128977	190259	61410	44558	129151
sp84	128722	0	0	159291	27578	60475	90104	122165	97004	0	21	10733	882	0	3	85071	65896	35396	158314	105782	38910	78	63174	165353	147948	98282	116162	115078	192483	113833	98040	519	0	158072	139163	180257	20920	0	0	2	184733	182654	48458	108288	0	173908	83291	63423	99541	306	180063	53520	98223	107450	108525	0	84967	0	85279	125651	145537	60695	0	1	0	0	74602	168315	0	157519	158497	0	138551	85437	139002	108986	186460	3	18	66968	108693	205489	160483	141152	67854	0	151528	81204	144288	0	137557	23866	132808	63145	156426	156311	147523	104955	140646	0
sp85	142855	26613	227987	133478	126327	227839	14085	175877	131100	170321	147442	192059	126990	0	29794	186808	0	44663	200851	74585	77500	241867	164743	252723	243646	85891	207162	89573	31731	131830	224963	215984	182474	90408	235177	149146	158696	83542	91270	0	123688	55309	84802	239343	43349	172764	227065	49407	140320	149857	164159	222755	159898	195430	71630	11797	107422	110763	142484	124383	172021	10729	105898	96408	135701	76491	78868	227461	49160	144801	235387	107892	147028	27105	123252	392	226220	190277	89747	185283	294186	220374	266574	27055	137107	133581	147077	174540	150559	151545	200788	222369	54398	44905	186244	122146	152376	332836	170266	156745
sp86	67284	0	157262	110118	53085	96443	0	68549	9219	115670	72212	0	38812	0	0	55840	56	22659	21727	122506	4717	75378	114219	92242	54486	0	2592	0	731	118386	48703	51938	0	0	156092	0	22851	25575	44467	7	43568	51	76085	95101	45263	195	98599	25827	150084	0	101952	154784	21025	74250	52645	31469	87637	0	127800	38941	51713	6	18320	51941	11	0	0	125378	75555	129	88354	0	41976	1	0	60666	85421	61813	158953	0	78846	15	84731	0	131676	159563	1	62370	85248	117181	125159	42784	0	60339	127117	77285	107650	147159	167471	83629
sp87	0	97922	26482	0	47608	0	50766	78054	471	157785	0	166329	133946	42	8442	114900	0	59712	20540	0	10	0	41700	0	0	79621	1355	34125	0	38367	71016	57753	137405	0	0	0	23747	0	33250	0	15327	0	54295	0	30791	0	37344	98303	0	69775	0	93181	18210	68341	11	0	5	154100	4404	52844	39472	0	92092	164570	2	128515	64618	0	0	0	0	0	78896	72039	0	4977	0	131669	0	0	53601	44193	0	0	19754	48688	0	8951	0	0	69919	65880	47054	6594	10248	0	0	0	0	165434
sp88	378	0	0	0	0	115830	0	0	0	0	214531	0	0	264675	104697	0	73858	1	0	216956	26	0	0	276149	199093	86671	0	0	137941	0	0	64609	0	223921	239084	84391	0	202409	172087	199552	0	226721	0	317778	0	305624	1	27988	224444	0	242221	0	0	381	76377	222540	0	0	97495	0	0	252773	0	0	92971	70016	82227	0	200413	0	0	295165	9225	0	0	0	0	0	206354	339884	0	0	69710	95259	0	0	0	0	198474	175184	21086	0	53111	0	0	185412	0	112859	0	0
sp89	0	56241	0	0	238	0	0	0	40473	0	0	0	0	0	121417	0	24920	41193	0	0	0	0	1979	0	0	47073	0	46583	0	0	0	0	0	0	0	1	38007	1947	0	0	0	0	0	0	65588	0	56	21546	0	0	0	4	0	0	0	53421	0	905	0	0	0	41	0	34877	99305	1953	0	0	10232	0	0	115439	0	0	56582	0	0	0	122175	0	0	0	0	0	0	13	0	12411	0	1932	0	47310	0	0	0	0	0	0	0	0
sp90	149430	11182	0	25798	56175	138120	11864	8176	3521	52217	113994	91876	96913	126884	33216	152588	52547	34164	7267	151367	9	5789	66797	126518	54708	106612	76982	84642	44577	17587	56638	23866	20778	157294	140476	66118	17266	42670	73559	89232	0	85379	116733	136709	0	146156	5	111707	99875	25340	83281	63920	162837	127046	88342	126764	29406	47643	149491	57091	79370	100749	151582	58026	2	57949	39594	584	86688	103786	0	115083	123785	0	55010	68283	4145	2759	94925	148783	182	13786	137568	89650	2357	86126	0	10	104031	46643	144263	49007	37024	715	10918	40907	154521	188310	26202	55428
sp91	153092	96557	145502	184866	65238	0	97943	176311	1	138285	0	73560	0	0	0	192543	38213	0	0	0	144152	115499	0	0	0	0	181964	0	0	173229	108920	0	176097	0	0	0	117561	0	0	0	0	0	97041	0	121010	0	0	0	0	175267	0	141665	154658	0	0	0	133490	0	1	103712	11723	0	0	133147	27161	0	0	158721	0	99542	0	0	0	129895	3952	0	0	150181	0	0	0	120468	0	0	124891	0	207	0	0	0	0	56239	0	13	0	0	138001	43753	66448	0
sp92	0	0	49196	120608	0	0	5	73355	0	0	0	173723	0	0	0	169544	0	0	0	0	0	0	87098	0	0	0	0	0	0	158333	246061	0	0	0	0	55070	0	0	0	0	0	70205	0	0	0	0	0	0	0	292178	0	54311	217029	0	1	0	0	0	0	0	206343	0	0	37446	0	0	0	246180	0	197915	0	0	0	0	0	0	0	1650	0	185	108185	0	0	62	138322	37006	0	0	0	0	0	0	0	0	9	0	196524	0	217585	0
sp93	0	0	0	0	0	14652	0	0	0	883	0	0	120019	0	0	0	0	96	27643	0	0	0	179089	0	0	0	0	102437	0	0	0	0	0	48885	0	107974	0	0	6874	0	191327	0	0	0	0	0	84305	0	0	0	0	0	0	167930	15450	0	0	169110	86780	0	0	0	50302	0	0	0	20817	0	63098	0	0	0	166616	0	114562	201	154547	0	0	0	140404	0	58829	0	0	154604	95951	76628	0	0	171467	0	42415	12285	106507	419	14	128	0	139406
sp94	110844	175578	8	7901	160580	85095	94965	149946	93461	50240	5	77293	0	8540	121486	3481	106543	133883	145697	88421	76319	163903	0	25465	26862	1	106767	55365	91367	0	135941	19844	168035	877	0	30575	74130	33573	0	39090	1625	0	147920	15971	0	24832	221	34213	139963	3	1352	45	10	0	23966	14516	144810	26699	9185	17801	133	63364	110864	53687	98653	78751	0	97193	0	101594	169173	4932	6548	48122	0	141899	10703	194704	3	0	0	40400	96172	179066	137586	0	247	0	81885	72386	0	1	25255	105351	0	29285	48701	158069	4541	0
sp95	95727	44910	92743	113328	99549	111740	13382	76960	14679	158828	83078	65286	18919	139753	49115	150659	103971	126064	114929	143101	105060	98071	77165	140153	87769	36343	714	22612	38778	162709	61962	154100	76730	105137	0	12655	97615	169860	114127	83748	0	103580	61756	138464	17160	119419	82632	100653	108234	101842	80477	73681	134724	0	65006	157481	114	27106	0	29530	75436	21037	102766	62125	83878	80343	108450	75004	99988	28498	51556	59767	79960	10894	22	132368	43936	149321	271057	95523	12013	30082	70	109156	85759	0	28944	129639	108870	127139	2337	118512	59433	103251	20172	80865	137606	71585	49581	110578
sp96	791	17656	91344	108042	73647	92252	0	14082	0	0	95161	0	0	98	0	0	0	0	105764	81446	0	1351	0	6129	3324	11663	1735	7	52243	2470	59	0	35332	0	3052	14586	1	68456	35950	76600	0	103192	54080	81414	0	121467	43144	0	89080	0	6	0	0	0	2989	0	0	3	0	11	0	25990	0	0	0	36037	32449	0	0	64863	38446	12270	0	17472	0	11	7370	0	0	51672	286	67124	78868	87680	0	0	63761	1145	0	44577	14	0	3926	0	93704	112820	0	71752	3684	48294
sp97	111598	173218	73466	15666	40460	64344	146811	22806	193800	99287	52669	87457	189373	211506	169369	106955	36501	201587	157972	105269	153379	42104	157498	152897	139994	203600	53455	5779	76645	93855	94310	91234	180121	170406	188889	66660	177168	50408	110830	115152	77633	159202	14561	114481	76864	204066	95375	76782	177043	0	84028	181606	0	40674	189658	109096	155471	47304	133920	19323	115822	171481	99670	82075	176455	36614	93113	0	21912	1	175634	182421	133202	30008	177354	198954	22010	188940	60795	201650	126817	150336	179330	170333	76911	57021	147025	87911	118663	138054	86255	68773	41917	126524	110359	200688	98601	84520	91745	150127
sp98	0	0	0	0	216	0	75941	0	0	0	50139	0	0	0	0	0	18009	92529	0	0	6	82722	0	21381	27765	85046	0	0	1	57321	0	102820	0	0	0	3956	52044	55662	0	71432	0	365	0	0	0	0	0	126095	20348	0	96470	0	0	0	34733	0	11	0	0	50052	0	0	61	35953	0	49170	0	0	0	37434	0	0	0	25	0	9	0	0	0	0	0	0	30782	0	0	0	0	0	64114	15079	0	6592	20602	907	0	61461	0	8217	58640	0
sp99	47585	122783	119924	76113	37913	85858	1049	61307	136693	0	52115	23444	159730	89367	2811	94713	23014	57848	0	2182	21973	0	78888	47963	35986	18	8	80205	65602	6912	12487	29515	52	16277	0	67694	60198	0	42556	8749	71180	0	16	20033	103524	137236	102391	0	54341	173913	172540	106819	22819	0	10578	102342	174250	21250	83949	36440	71835	0	35588	99907	99402	123022	75569	56280	0	0	0	106	33078	3376	40985	63297	0	22017	149608	27654	143671	9647	52149	0	107834	0	88800	89065	76255	59402	136973	59297	109243	119529	41127	72359	87492	14391	11151	8679
sp100	0	0	0	0	0	0	7878	0	1	43224	95026	0	0	0	149251	0	0	0	0	0	29919	0	0	1545	0	81845	81462	0	0	0	0	0	90035	0	92	54	125761	75262	9898	0	22	0	85008	0	0	0	15248	56369	0	0	0	0	0	0	91962	2	0	133575	0	0	0	260	174963	0	0	674	93132	0	0	0	78640	0	115209	147056	113611	79259	0	0	77085	0	0	0	0	0	0	0	56532	0	0	71956	0	24270	0	0	0	59215	0	110841	0	139032
sp101	115525	9576	0	53339	94048	94840	177838	0	17527	19919	53112	0	32817	72445	71185	0	131116	165372	122083	113477	3920	133828	120871	393	91272	126910	51900	22435	135090	62165	190423	120452	0	118996	120941	163660	0	158668	95868	75327	128899	162864	70333	77387	97948	43242	0	140124	61156	29217	0	98553	88348	98208	127505	0	18737	0	129520	117543	152441	64304	0	34459	81002	67247	93885	127338	67505	0	116876	162101	0	5515	76895	79102	177488	88820	42899	12402	69542	0	99876	152188	118433	83054	0	0	166722	127617	11424	156565	21121	52291	66432	33281	73579	115996	55261	0
sp102	160017	194075	144958	230884	74218	146580	64747	250192	289492	186334	94097	269864	68097	106660	0	170317	178313	165698	91829	124106	308420	1046	188877	201945	247738	18510	198239	354678	424983	126888	418072	80504	2605	343523	180789	317863	96034	0	228795	92262	171818	407796	179874	277109	101615	214158	55741	56593	260386	366271	173247	205237	324056	213316	140225	151395	212915	0	174057	250737	374086	180881	0	159145	179096	218	121948	308666	36124	310920	100907	146428	83274	170473	67644	73289	278245	121978	68827	290283	397921	205969	220568	215520	273391	187906	189391	301524	151403	149464	289285	60624	242466	177198	153328	7243	302800	89035	301813	12438
sp103	114084	144968	368	0	0	176613	0	181796	150818	170960	59947	80083	4466	183350	152688	90124	131591	0	121923	6	61401	82128	29089	46602	17187	3913	194726	193942	0	34552	0	34675	201365	154251	35867	535	66591	0	65901	101595	1	25	146880	184001	178719	126221	250286	0	100396	0	0	67147	0	171700	54594	109480	157451	94685	1378	63997	0	126769	197229	79005	230224	73237	0	15894	133393	34299	14818	23406	201165	113729	246	0	0	189409	163162	81027	172134	155097	21	43603	0	33832	81774	152537	37966	114529	126553	104722	108775	120042	114953	53	0	753	36360	220829
