#OTU ID	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72	sample73	sample74	sample75	sample76	sample77	sample78	sample79	sample80	sample81	sample82	sample83	sample84	sample85	sample86	sample87	sample88	sample89	sample90	sample91	sample92	sample93	sample94	sample95	sample96	sample97	sample98	sample99	sample100
sp53	185244	191390	0	48286	175289	178683	101964	20208	191616	58986	176689	204127	108654	135894	172283	90547	63081	23	146570	220486	0	209225	35772	105804	142032	9584	50208	128162	99050	178103	146694	31140	116204	114062	156997	0	179277	157781	133052	157575	0	138116	116075	194246	205717	24299	1	94484	99695	154695	90548	76862	66663	154310	34571	60510	157846	1449	128234	12792	0	133994	80666	96944	209859	98923	134474	73337	68419	38843	194548	3	23635	82584	91390	151310	60180	157715	0	129027	0	512	0	87739	153569	103225	0	22822	81009	16958	104585	198888	0	107206	105076	0	203743	70355	103321	180957
sp54	191083	127239	127504	137713	175713	81378	149952	133955	215295	125774	159445	114067	150392	187756	17801	206249	198229	95885	20985	151292	2155	122481	189772	0	96342	192662	65640	83051	116753	205236	105557	163478	130988	167246	18832	156536	36571	167583	196834	87153	142415	49586	72829	173965	114323	169827	160448	173755	84085	125301	153993	103906	161731	127320	743	163809	62319	89634	159920	121496	147281	173803	167656	1365	190519	195684	88871	2848	58346	198500	178981	44479	202850	136807	207098	60476	152848	126553	23488	91919	162122	115535	75482	175498	211181	81821	146281	168941	173759	199008	208483	166056	150668	230286	152879	180472	138459	134574	179249	146956
sp55	1	0	26965	0	59989	49450	0	0	0	0	1	70238	0	0	84130	0	0	0	131856	0	10768	0	0	176637	10	0	109425	83806	80242	0	0	0	34287	0	1	28869	185	153	0	54474	0	30931	133238	0	0	63500	0	0	60903	0	22436	0	5	0	171736	0	85416	86337	0	0	3	0	78554	188433	122	0	58582	73142	99190	0	32468	13	0	83824	0	0	4346	0	13761	110989	0	4	0	0	0	0	56131	0	65968	0	0	0	0	0	0	3472	0	0	0	39596
sp56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp57	160022	134327	0	35096	146416	14689	55377	1	73543	94313	181700	17531	97110	15511	166403	167643	0	31037	175486	0	0	51	68582	95382	191461	146050	112354	83430	3261	12786	1027	133527	127006	0	68430	5	0	51939	0	143160	185	54789	95450	109313	1613	132902	37588	0	140593	17806	139368	0	0	0	7942	0	188957	176810	113582	106335	22859	0	92585	50847	0	4390	0	74040	180091	15885	134007	34444	118954	134486	51528	9970	0	13028	0	131615	0	0	0	53810	0	186781	4784	3	117421	71850	0	92368	10695	59037	7561	102823	156142	93	66060	61181
sp58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp59	189619	71988	128992	121293	94130	58406	169875	189763	110761	107051	26204	16490	114726	128416	66323	138881	19483	6167	152151	143176	135879	165188	152806	179845	37792	100423	114233	191158	9937	144625	137533	73630	85398	60141	27582	20425	96261	125809	159975	35414	43029	88246	104129	175681	163796	120898	5197	66843	101984	8263	191493	43228	88058	52813	124009	112074	89024	66035	198420	109256	27303	175822	121215	50252	125727	55777	130946	85935	147811	5967	153113	37970	150407	14938	57890	60867	21846	100059	75824	141138	84241	11154	161862	109731	108492	41365	12672	93046	186465	87576	182953	178986	83365	156267	43674	102078	3314	179861	44724	126832
sp60	162372	115374	120031	28469	46602	79509	125328	42460	26231	106098	95591	139782	116994	170317	66126	5241	49233	114830	72379	64815	27265	125464	109640	31609	17598	44801	177671	120356	175402	132160	14070	161749	186763	47091	105368	46247	187668	163871	34153	21668	41652	179601	18780	135363	51627	126666	139445	51971	183517	82425	78493	53296	147903	147064	90373	135191	61588	10519	118917	41678	178698	192374	51061	142695	77258	192830	110230	45957	150814	129592	8887	11725	118586	29215	98789	48346	140592	172061	151146	175345	124192	145888	163657	148350	158062	106634	10174	187209	81084	148296	11197	68594	98609	114416	95242	166200	4618	173464	79273	170241
sp61	0	0	0	0	0	0	0	0	0	43544	0	0	0	0	0	0	0	0	97063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9839	0	22811	0	0	0	0	0	0	0	0	0	0	0	0	24345	0	0	0	0	0	0	0	28	0	61802	0	64894	0	0	0	0	0	0	0	0	29008	0	0	0	0	0	0	0	1	0	0	26953	0	0	16713	0	0	0	0	0	14030	0	3	23829
sp62	155017	0	61524	47912	102486	0	0	70418	0	109627	0	0	0	0	2	10	0	43332	98517	27165	30022	64549	177	0	39341	0	80447	0	0	0	12466	0	49089	4569	148575	0	200	0	0	0	45139	51098	35792	106293	0	48292	42998	121670	29962	0	23	977	0	0	0	1	0	115080	100040	13868	36585	45405	7053	103738	33763	5	92888	116468	7243	0	185441	161062	0	0	0	27337	0	0	18585	0	37696	0	0	0	0	0	69473	0	4008	0	23851	146935	0	24444	163685	0	5863	0	64467	132009
sp63	0	124995	0	0	0	0	148271	0	156237	0	0	143760	111	0	0	0	69163	0	0	0	0	0	0	0	0	109020	0	197803	41417	0	0	0	0	0	0	82685	0	65390	170985	0	0	0	0	710	0	0	0	0	0	0	0	252	190632	0	156930	0	132713	0	0	0	0	0	163499	0	0	2	0	0	6989	150885	0	0	0	0	191958	0	0	0	0	0	0	6	0	0	0	0	0	0	0	116257	0	0	4	0	0	177023	0	180600	0	0
sp64	0	179384	0	73892	7159	179060	130196	107010	159215	72125	12537	81478	69406	182613	184990	118066	65764	56215	1	153863	178207	28055	30862	159826	154288	29406	6769	41869	141598	101407	117708	137293	82339	157531	61513	40663	101554	59217	17955	85072	141911	155416	179013	0	149034	73791	41460	0	142332	174907	50208	83305	97689	170346	125762	78158	174368	0	114220	48835	3	498	0	85	111817	54848	0	9	178319	159519	0	7819	87771	65929	11896	97201	198720	163562	193	177562	94662	138416	199583	150963	42241	88911	81510	173871	158120	137013	99224	6	104508	65611	0	66509	58526	144097	0	61661
sp65	53939	113503	65170	176527	90466	148456	102964	82538	66083	89924	46585	159445	123447	125248	113402	0	141751	96689	163492	14	0	117688	64585	130730	68	119749	50184	187456	73938	161633	158594	47731	121456	124582	27328	136573	170755	167267	67429	183158	160997	144520	106920	133978	529	4578	41695	105777	5	50566	165802	37407	129714	153806	186421	34937	106635	39	10227	62995	153786	123883	26718	94542	114483	118933	165537	40790	149188	141303	23065	19768	115373	7861	166260	45257	39052	0	110411	2375	40295	1	68207	86372	98781	176379	148939	75545	46675	174163	52025	63201	39190	8804	10908	176762	185859	36361	132286	44989
sp66	139309	100421	147097	13945	100468	0	33158	103847	59467	17239	118520	43939	4358	12549	1	167659	20138	118863	44370	137946	158083	74131	79144	39693	140941	42014	91905	4782	83252	30734	109880	126376	111069	128858	151836	4081	1372	101861	8519	64	114098	46653	111105	66059	197245	116362	180849	5713	134052	163080	120134	187461	162943	45296	0	31131	43038	126121	128564	326	164142	142222	118375	103226	124159	91918	97477	119339	77010	110644	162280	117714	13923	52974	64487	173047	72902	5427	131734	126807	51884	80829	103393	6548	32074	21148	59990	53848	53343	74	0	799	53063	36719	128244	82382	189	162744	404	23010
sp67	55294	231762	0	141515	128774	798	0	42272	9965	0	34993	27934	112929	19061	26	41519	99774	0	0	828	88835	143877	127196	138054	147587	0	109566	221186	0	33879	37893	18753	127375	109443	40353	90072	82938	476	64441	85658	51548	7043	16306	126311	0	50588	2925	97639	58922	1	39280	0	3671	6273	12998	0	89828	139667	133286	105993	47992	29	120022	124517	261	22015	47	0	71987	10284	149684	103730	33501	15188	33214	123962	0	117380	0	61146	0	93271	96683	18179	24664	73890	64128	22408	105586	0	0	1	0	74145	91551	54839	88683	0	72342	0
sp68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp69	39064	0	135865	0	0	0	0	0	1	97023	0	0	0	0	0	132196	0	124270	0	65	0	0	0	0	0	124690	0	0	103864	0	0	0	0	0	0	0	0	0	0	0	0	0	124580	0	0	51273	167628	0	1547	0	0	69915	0	0	0	170179	0	0	0	0	0	66314	0	0	106096	15188	0	145827	34063	0	0	0	0	161625	0	0	148284	3	0	0	95346	99010	0	0	0	28	0	0	0	0	0	0	170390	0	0	0	0	0	0	71412
sp70	0	200129	0	136042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219239	159919	0	0	215112	0	0	309300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94375	0	0	0	0	0	0	0	0	0	0	0	0	66314	0	0	0	0	0	0	91333	0	0	0	0	0	0	0	0	0	268	0	0	0	84394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp71	136142	36267	15866	82337	63924	29741	104082	91324	59775	13438	32904	85231	87347	11168	87153	64317	85566	38120	112355	91020	66723	154490	109267	80614	102116	39726	0	61584	126286	160033	104330	3	74245	0	140838	116704	110436	114680	56202	72747	45712	86193	183237	18331	93466	65832	127082	110821	53979	13468	94150	53312	22962	15466	23232	89760	17903	68611	91999	119974	147115	162970	35651	134888	92776	156671	28739	103894	34043	40183	38146	56376	46175	20658	96724	67076	23725	113973	102946	126980	88265	152246	55399	12834	36349	123339	30501	164325	52371	64876	37293	43944	135633	35287	111712	121844	117727	69137	100297	55275
sp72	0	0	0	0	0	0	32550	0	0	0	0	104382	0	0	0	0	0	0	0	0	0	0	0	76953	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5908	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp73	86148	0	43358	0	4126	195530	76768	101997	47662	99886	42000	2467	0	5	183583	57553	40378	198316	132615	143262	0	0	17782	0	0	142225	0	0	197401	81196	113175	117642	4185	2517	0	0	72954	166841	0	0	3529	22234	88173	0	198216	82092	58460	0	0	194704	13138	40568	32401	147005	106997	143455	0	28150	17933	0	143405	187837	16017	1685	69178	125306	73315	61815	1	67519	0	112491	52283	0	139331	0	11840	36971	184905	0	199628	0	97366	99234	13632	0	347	72923	30809	141686	156057	136316	105840	0	0	25830	115967	162564	0	164737
sp74	197915	47	171453	0	87124	194412	87339	24685	54611	95438	5200	54678	181600	57433	100696	152020	119930	190469	194181	51291	2853	0	22158	4415	26975	156349	106958	2	93959	108213	57946	134117	101746	86666	181240	69711	85385	152514	195806	139850	41083	156433	39635	30574	41461	168259	78635	76300	100880	77031	134563	84273	192975	144725	177926	29719	10243	172975	33316	198183	191057	106724	106778	8734	156670	54008	85685	155709	113793	39563	192268	162035	157942	95617	158168	113411	110144	95426	95128	175760	194604	190906	53535	50558	118953	171784	68552	193779	130904	133664	55601	80145	15958	140889	142671	8444	54707	187621	141971	186911
sp75	101080	90343	218002	92487	283739	96397	136626	122894	301651	233788	321580	175248	269622	227601	247323	101506	67217	197987	178784	284069	0	22662	365418	235001	39	244336	152712	34	188732	230756	78518	103765	290071	189553	199088	93544	114936	190545	26582	108156	328964	177098	242311	120727	96211	98328	197554	198233	240313	205602	88496	241073	213348	303567	196403	303635	9401	169036	150551	206867	206728	157412	185784	8748	242112	64065	93939	373294	146225	282490	207544	246161	167511	47	202130	306294	336417	6827	126875	77597	117836	373833	261168	135804	34686	203850	184367	234891	213062	236717	248352	251492	225055	111015	29873	107280	189206	303053	185137	119960
sp76	1548	0	77553	0	186725	119910	1197	2079	246034	165866	254482	24458	87310	49885	175087	70118	45205	151212	0	148350	0	0	242734	97306	0	266208	104888	0	48136	30234	19613	77297	114708	124632	3596	93677	151136	84350	45403	122473	215358	33481	210850	0	172402	177515	118023	66213	234663	155731	56073	116842	174522	140568	92773	215112	4657	131073	50385	23242	157267	39	166943	0	138912	69249	0	274636	26524	295774	46075	156058	195953	74581	18480	322249	270917	10141	34616	132873	103738	239955	89911	153001	21427	3	41481	98057	273483	71924	177897	98013	44427	124196	174993	33974	52047	197979	95430	115881
sp77	0	0	0	38500	0	0	45554	128	0	0	0	0	0	0	0	0	0	0	75407	0	0	0	0	0	65642	0	0	0	0	0	0	0	0	0	51314	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68109	0	65104	0	69012	0	0	2605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67173	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp79	57612	9069	133335	139524	195	31112	47345	3	86039	1	132842	124013	8082	36494	24063	109878	0	16097	71538	0	86780	144407	47340	18688	30474	9784	126472	85012	0	74249	119855	107443	180356	0	102092	39266	64642	91067	43321	50608	0	33386	99513	96549	72851	128804	0	2389	111152	157057	73233	1	25162	53234	0	165098	97832	66950	179474	43939	200	15467	5662	59418	168104	139796	7956	157292	47878	120421	44530	86559	36765	66567	148407	49980	184931	26	0	68265	0	55585	138236	132526	2293	34859	86611	42518	170037	134163	45979	21510	90748	40683	1	9796	44501	45839	134075	0
sp80	126977	161368	0	74979	223574	175011	149	53727	173321	177528	57613	0	238952	2	121800	107636	105122	36848	144210	253690	0	0	33508	0	150727	148100	0	129785	162082	22819	36759	11742	0	244437	11955	101399	0	154624	131074	0	231051	152292	116426	54855	79257	142503	80456	267606	13636	0	64307	74785	47176	132722	199730	0	0	79280	0	163902	195106	171777	230231	131011	0	95582	4	79045	43917	65937	193221	144861	53751	6183	230	0	38546	64152	164665	0	214615	191499	51289	0	177566	202690	70910	64700	75943	4	167596	81522	59881	1	203394	143925	94599	214124	0	204133
sp81	0	0	0	1104	15129	103133	5113	67208	0	142798	0	0	44095	54571	0	0	0	0	48	52685	0	0	0	0	0	131037	0	0	70344	0	0	0	0	0	0	0	1	28	3	0	80113	0	0	26275	0	0	0	12948	293	4	5660	0	0	42407	167832	0	46192	0	0	8426	0	0	39	0	23351	44018	0	0	0	0	0	0	39765	7134	0	0	114814	4342	0	0	52603	0	0	0	11274	0	9536	0	80654	0	176817	121972	0	122385	0	0	0	0	3	54434
sp82	0	162529	36250	214	13434	0	12256	0	117477	0	113870	87327	51444	2	0	158570	2656	147472	0	5653	41665	0	0	0	15772	0	38188	98361	49045	163803	190679	62620	85181	81804	6	126325	88692	97082	77950	0	0	54194	43409	18680	159033	129147	149493	144474	67887	0	0	6	197861	0	26625	128327	60824	0	5529	0	0	51446	32256	0	0	0	0	0	190201	122249	80161	7506	63686	0	56025	0	0	40597	12386	136714	40649	33895	0	28406	69652	0	58506	170324	87512	31745	0	41917	57484	79231	30590	134040	87224	20455	199107	60161
sp83	177839	0	154791	201	120111	110892	0	174620	0	180616	11842	0	158863	118079	103814	922	156051	0	27856	121062	153	178518	155143	77758	92325	3832	89843	1	37169	23642	0	18073	143	27506	3532	964	37316	401	0	98431	131974	2	75542	148	57	58753	0	0	147902	60202	61439	67359	0	150127	0	7107	45	145122	95893	1	124363	24608	7488	54908	84907	123043	177380	133335	0	0	0	7139	20950	152859	1	159332	65714	99510	33856	43721	47709	22408	141336	35605	1236	84864	65350	3130	29916	0	69004	95356	21851	59192	106731	74	41056	0	0	79062
sp84	0	0	0	3486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp85	0	0	3	0	0	2214	0	0	120302	0	64560	100174	0	18	83684	241	11	0	0	48678	0	0	35256	0	0	16778	0	0	42493	0	0	0	0	0	0	30727	34706	0	0	14351	0	11353	0	20864	0	0	76943	0	23313	1	18727	20786	33776	0	2691	36188	95989	0	0	12859	46229	0	0	25076	0	0	0	0	114222	62148	72913	36653	26698	0	0	0	0	0	0	0	26463	87519	0	22784	0	58635	0	0	0	0	0	0	0	22119	0	8334	0	3077	0	35861
sp86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp87	180235	157718	36498	147194	101103	52609	86981	118653	22687	125520	1029	64170	153520	185155	19339	92871	63523	1445	118331	30010	76000	141576	120785	110590	114304	172799	0	187775	39515	62508	165052	157782	110220	23653	99724	129968	37915	46204	37234	1418	89794	115627	163901	63323	44866	146527	0	7859	44644	116727	171853	35179	135984	161454	74538	65308	151162	0	162182	89317	48063	0	56799	38504	58388	148585	54477	146676	54171	18367	20183	68030	851	131576	45629	164030	122681	71070	25260	179380	74106	0	81389	72285	186805	0	176307	87184	85413	73605	82354	166543	174015	165592	174747	83196	0	114163	174414	143544
sp88	0	0	16930	0	0	121347	4	0	0	0	157912	169728	0	12	0	98789	122595	170411	0	23	0	0	0	58169	49485	0	103020	0	0	0	1725	37563	0	410	95391	0	79	22321	0	113770	0	0	0	100449	4962	1950	185874	182311	0	0	0	0	0	0	54385	113134	0	152550	11449	50073	0	181614	1538	66746	103520	0	0	12030	78307	22611	71659	45871	0	59525	0	50593	111074	55026	0	28142	0	133384	0	26907	0	152410	0	135717	0	0	119633	75383	69024	0	0	0	127978	48602	19	0
sp89	277	186868	72784	0	112309	31434	68534	161529	2783	113988	3	440	65490	122356	28905	22	2347	0	92565	96356	176144	145551	1911	0	119780	124770	0	99912	147399	125672	176530	0	27850	173331	0	171350	19030	116967	670	0	118002	103613	123083	0	33162	6	0	0	0	81438	61151	131506	0	41360	0	0	4	45648	0	0	66692	0	0	119173	127049	104372	163612	137172	0	119960	0	187414	0	3121	83749	93611	78279	0	90734	73089	144593	0	91148	146745	166360	51	91448	77098	197787	6	0	47538	0	342	131174	0	51121	1	0	191640
sp90	86667	0	0	163728	0	108988	56308	0	39518	0	158178	6892	92514	0	52484	95079	8272	179126	72368	0	0	16382	57932	151040	0	2666	67483	0	0	0	0	104106	60463	0	124944	0	57001	18679	144339	32513	0	13690	0	121271	80428	183279	192066	176064	98336	0	0	0	108526	37164	113798	142686	108624	107	113576	188465	0	171423	171230	0	0	0	0	0	49615	0	180441	149	24187	17083	0	55202	0	151848	106	0	0	87543	0	5994	0	100084	0	0	0	141263	117968	0	25	6	0	178422	67166	79514	175446	0
sp91	0	4016	0	204472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78037	0	0	0	0	0	0	0	0	0	0	0	0	0	196725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1338	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	64702	111601	54	0	0	0	0	0	121360	78118	0	0	0	0	0	0	0	0	0	0	0	154256
sp92	0	0	0	0	165035	4	106	75204	0	0	0	1625	129452	0	0	0	0	0	0	88213	0	0	0	0	0	90075	76450	48712	80689	0	1	68392	131584	102750	3	0	140155	128995	0	914	0	24354	187222	103518	591	0	0	0	56706	174355	133448	86	0	0	129147	0	2319	135815	169	0	131930	63227	0	39540	173096	40043	0	0	0	0	0	157416	107048	0	140019	153197	0	0	117322	0	243	0	151200	0	92668	55760	0	0	11	0	24097	185194	164884	123575	0	0	72849	0	0	0
sp93	146726	122031	187306	110892	0	105274	136271	14300	19757	141758	29338	172483	0	63883	60769	85833	77906	186187	137956	0	188481	115939	169772	110746	139237	0	0	0	0	196316	107635	0	0	0	158888	138098	0	6	121376	64118	123765	125501	0	0	116	175499	61302	118469	0	0	0	38736	10222	115258	0	187624	6805	50	82591	124159	0	0	165300	1327	0	46	138787	101557	122944	182934	145532	0	0	85478	0	0	118715	177570	0	51166	108310	173337	0	139371	23	24833	40208	56839	73288	145954	4643	616	0	0	165087	65120	0	90813	2188	134456
sp94	26940	72318	185921	0	65922	191163	78570	123843	157649	52722	95685	105921	109487	50443	2	5	101345	87510	33554	12285	100067	32670	194925	69978	58784	121519	4412	122493	96470	114149	20061	134919	157533	94408	62330	122244	112174	89049	146714	109206	0	180601	8544	192860	110767	105781	60550	163986	3855	129550	19921	171784	140345	138384	1764	126874	105300	5786	75378	24039	82488	1196	83186	61421	4290	177142	4151	63592	41	90259	122982	13146	140558	173555	177341	96611	78421	79754	0	60128	29511	66936	189596	39053	15082	74654	0	0	139217	101377	162939	92455	20613	87135	45279	1	91014	39993	175786	0
sp95	162200	0	6060	207763	227	0	0	0	882	164760	30540	101672	0	97370	156456	193454	142622	67808	0	59	28223	2172	10752	39084	117633	6869	204299	67361	146732	78881	37078	0	0	92888	44441	33400	0	132177	49483	0	127947	29035	175282	0	0	74595	160208	243	179481	73538	45262	7657	59092	73	169638	126286	0	120618	0	189601	106547	38158	245	133510	4282	0	127991	86195	0	841	124704	0	0	0	2449	0	0	0	192629	108008	4100	6793	7033	0	31	61508	72930	196427	64448	0	65117	123837	0	0	76281	180924	1	92422	36307	111826
sp96	75423	131314	0	0	148231	71143	23213	153759	4499	11399	0	100219	4	68253	51052	15	176880	0	76660	71127	5300	7395	1	0	17	74034	0	143387	125968	127131	157722	92987	0	61271	0	3937	2672	6585	0	28624	17221	33333	163872	0	17383	0	0	0	0	101093	15554	51936	69262	83889	1	0	5	95314	0	0	31874	0	0	154008	59451	42329	73	0	0	161953	0	29025	27961	4410	78073	0	0	42487	138288	72155	0	0	56642	2	181012	25	101560	0	115978	0	8	26700	114546	0	64463	0	108743	6053	0	0
sp97	0	165625	110467	0	137869	38665	176967	186836	98990	0	101959	0	48287	97099	26050	0	0	122	26377	175	0	46146	168713	45021	0	184728	0	0	11766	16257	84294	92821	164599	0	64755	101165	152894	49292	146582	142619	0	161059	34	0	125756	44701	0	81793	0	113666	0	122148	419	27574	0	61330	149929	0	19857	4224	0	144844	47553	0	134340	6454	0	941	193565	57845	0	49805	141482	73724	185670	29048	142883	152409	0	43598	79777	90708	119521	143083	17756	0	0	0	0	97202	24652	0	180871	73227	384	0	21072	0	133498	66
sp98	3589	93380	196662	0	115187	194255	170503	106462	150103	32596	169763	0	146924	129715	35436	8765	3686	42808	175430	60214	121391	22748	54452	135837	113518	56550	6	96964	23555	27885	181020	93424	177743	79003	110916	109123	180368	56503	91123	17447	1	126076	33298	135733	107651	77552	27834	106017	33571	117136	158303	36016	138471	9743	69101	25997	154794	155202	135879	2	17288	116257	70213	285	59329	131638	70029	59022	133027	67387	0	152785	190332	142808	118267	169441	96935	4182	89	1	10483	57853	43816	137165	11337	118722	0	3	20378	81440	100695	5619	107016	20684	124917	19053	178486	108404	133152	0
sp99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp100	68644	193153	115103	130082	218826	133863	187197	53502	152769	0	101146	150445	155630	86782	155666	106661	234495	178667	25585	57738	254955	242954	285615	213132	172079	57003	168652	165012	38372	219230	68176	196925	211374	189615	81449	258744	247001	157297	91178	194202	67485	69799	103979	214301	37193	174466	59580	147199	208153	52479	40616	112294	178905	180009	22420	157202	83559	200461	247984	269563	103764	22641	125895	164384	112634	41412	74176	89094	206359	157260	109484	133417	43503	194667	160577	210420	1988	132340	129334	168928	92666	206416	133497	125938	170949	194491	122549	209789	82261	19551	2789	2299	139411	30574	255663	166348	211415	152413	100625	49
sp101	0	0	0	0	0	0	156523	0	0	129414	0	0	0	103152	0	0	36068	0	0	0	0	0	0	3378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96374	0	0	0	0	0	0	63737	0	0	0	1	0	0	62843	0	0	112675	0	105047	2445	0	0	92110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150563	0	0	0	0	0	0	0	0	184794	0	180340	0	12531	0	160576	0	0	0	0
sp102	17365	15121	103665	14365	62606	6194	0	8	0	0	134800	0	117017	0	78019	18102	2541	4	35665	11856	112199	38889	32962	0	48476	113212	46658	46039	93985	79028	0	89326	7492	93030	174105	67944	90529	37548	74995	0	0	0	40169	6	102716	133346	0	34365	74793	136563	73658	76895	29199	46163	94833	22479	0	525	27	50301	0	111037	0	46461	127013	143018	0	61772	42927	19841	139881	81828	91472	135975	88843	40901	82200	24748	0	72982	0	0	69919	22039	134251	3543	113306	9096	131791	0	47052	0	164085	97301	133017	0	141612	6	161110	101418
sp103	145238	158583	48370	0	0	19365	55808	165140	122664	102889	87737	141868	956	104916	88921	52582	137889	109053	181089	54638	40519	47209	58105	185347	17	36857	60867	116781	139241	98374	157640	0	76226	148729	0	49732	1087	104	72283	144856	112	117164	105647	72418	5494	49953	158695	114647	52323	131360	579	129002	91576	90413	162678	1694	0	152517	0	184032	133123	34856	590	99163	4	3	127476	13360	50133	168632	147542	130361	23018	96523	180	1	170484	131977	50840	0	85054	156169	30576	22278	161025	15954	620	107964	85070	85061	29928	0	33577	62269	38859	0	198	42359	82487	23722
sp104	124699	22840	102494	0	161775	172104	3	86061	144719	1	100844	64625	20326	0	128860	156040	30181	144550	31069	45644	144569	127795	96290	58477	71192	61157	99823	7628	95580	116093	39267	195516	182468	81152	176030	22724	29280	173168	98109	0	0	54136	112934	13925	187751	176281	0	57787	103963	4005	101538	86129	25577	18	143125	79814	0	31568	0	24799	40844	69689	0	127807	48720	139381	176464	44110	140824	49711	97295	117811	98680	130607	183637	189543	112104	13075	232	23001	1	164864	474	133513	12	108555	0	0	103137	0	56578	0	128877	24349	86000	0	7667	69723	166746	1
