#OTU ID	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72	sample73	sample74	sample75	sample76	sample77	sample78	sample79	sample80	sample81	sample82	sample83	sample84	sample85	sample86	sample87	sample88	sample89	sample90	sample91	sample92	sample93	sample94	sample95	sample96	sample97	sample98	sample99	sample100
sp51	0	0	0	0	111781	0	0	0	0	0	0	6	0	80664	122015	16282	0	0	13894	36941	0	25371	0	0	0	3554	0	0	0	187449	0	0	28713	0	0	0	0	0	0	0	0	97244	0	0	0	0	0	9861	0	93087	0	0	191659	73113	30030	0	23736	0	0	0	0	0	0	0	55807	0	0	68279	0	12834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43667	0	34019	0	4800	16	0	0	0	0	0	1
sp52	135491	75111	39593	0	87698	108652	0	0	186871	262952	0	6957	77064	0	40147	3	167258	20864	109142	178420	120516	154158	0	135312	145047	129471	0	2946	69381	0	41026	37413	11	1315	83937	76857	60445	133609	0	122297	143553	49601	0	94103	21277	200873	147019	3	92899	0	152252	173733	1394	174223	38196	161469	122171	0	14834	125593	85120	53704	36494	125133	128938	84001	220723	68710	156994	118380	151086	0	36072	136807	153351	41916	149762	160048	8049	111299	145472	184369	1860	185	143161	160369	42139	211237	67826	45851	66694	192002	177200	0	23328	120933	164095	127291	139319	0
sp53	99321	43044	379	88548	2	0	89038	152326	34	39772	23094	119213	36560	106728	25011	0	2	32307	66587	10072	40421	0	76178	0	26817	0	143471	68933	0	132306	13610	0	0	11569	18864	88197	62618	83291	87834	0	13377	7179	160401	0	35	58081	98837	0	16	92357	0	60743	112999	0	58062	0	22894	38104	0	43228	11	55397	42336	626	45862	34503	3	17644	8532	1595	0	0	44900	0	73375	101197	0	0	33474	69800	0	0	0	133679	120640	0	32056	0	0	0	0	0	3087	64466	48339	60525	1918	0	318	872
sp54	133291	20733	164190	202322	73561	45554	92933	194615	1	0	159398	115024	194054	274632	111772	4120	39851	83180	79409	29672	166225	134155	179131	2	87998	76732	237709	119266	24	271560	168414	74385	57275	26849	172825	93861	146	156248	173728	104252	154175	30493	207333	43030	144651	147858	172962	93102	13245	132087	125923	0	184335	1478	72802	98528	20244	46288	114720	67302	24012	158886	137967	122505	4695	107743	89672	2804	5390	5877	27337	34485	24588	54635	141942	93659	10542	0	158103	128470	89297	0	168372	172933	110205	72580	159102	24303	25170	124696	83	2	7205	162904	105618	188666	116977	88599	0	165576
sp55	101641	111309	79504	173780	163950	186654	15829	5440	97135	144207	0	15739	15791	0	48172	49297	152530	111907	26536	90589	130544	154264	3774	151164	125607	381	0	129558	116106	123609	90279	45898	14664	27614	102356	166381	30	45574	49969	125219	69007	78468	81618	78545	152004	32647	44770	38729	109155	94	81658	91	0	60158	55578	123759	36936	16043	130134	137115	17500	172913	61609	188391	33580	15089	131953	59497	67899	29985	46436	48345	50156	35669	24511	155605	12708	36669	100658	24603	61877	54220	115131	149389	2035	182700	101729	161872	104237	25456	0	51437	184668	65093	99379	131502	173468	56391	139209	7644
sp56	0	0	98600	0	0	169	0	0	0	0	0	0	4	1026	191436	0	0	0	0	0	0	0	0	0	210861	125934	0	0	0	1	37095	0	0	0	0	0	19568	0	0	1	0	0	0	0	0	0	0	0	0	122827	0	0	0	173949	0	0	0	0	0	33	0	3437	158630	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	175086	0	0	0	0	0	0	0	187977	0	9	0	0	0	0	0	180355	129993	0	0	0	0
sp57	34710	175483	0	0	0	153322	0	78139	71261	66403	45527	26569	304	90640	60355	125031	117384	0	93981	0	122780	61833	15835	38473	0	0	64355	123536	0	24414	129103	114891	90648	15842	116697	31	0	0	44439	54678	0	91404	0	34189	33828	132620	0	42157	15	0	125126	12519	59758	114341	0	198618	0	82362	43676	30921	0	26536	53135	128262	70685	0	157148	0	72848	177850	505	111768	136573	164210	0	0	98644	179806	159702	0	144937	164723	0	4326	0	156126	61418	165033	184547	153153	106442	4030	0	197870	0	0	939	177842	228	145627
sp58	1	31148	44637	75341	65142	51236	117304	110161	0	0	1	0	0	140620	0	3146	3551	7	1	22986	731	0	111369	0	0	0	120670	73406	180	95600	0	79436	139114	2	19657	0	3106	0	133493	10071	13694	79912	115266	32568	94890	0	0	14545	0	14122	0	0	141261	0	102349	0	0	107394	121384	5912	62962	2719	0	7274	0	0	0	8828	0	2363	6	60668	1	0	0	27708	0	23256	0	0	0	0	94370	63065	15105	100	0	0	98959	48543	1	0	0	38530	0	0	0	0	0	127942
sp59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138340	0	0	0	0	0	0	23733	0	0	0	0	16055	0	0	0	0	0	0	37134	0	0	0	0	0	0	0	0	0	0	0	0	129878	0	0	0	0	0	0	0	0	0	0	8	0	29903	0	0	82	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170716	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0
sp60	0	0	86567	29767	0	0	0	94235	0	0	170228	0	0	87843	0	0	7563	1	0	0	0	0	0	0	0	0	135502	0	0	1040	38	98003	3120	92761	0	0	0	77138	0	0	0	13	0	66495	0	0	0	50054	10	0	0	0	153474	0	0	0	0	59651	65609	0	0	0	0	11	0	0	0	1	1385	0	0	149752	0	0	1862	0	54052	0	17613	0	0	0	0	0	0	0	0	0	31979	0	33864	0	0	76752	20037	0	0	0	0	61728
sp61	143148	192954	172470	154018	78377	23009	101053	192485	64848	153440	135879	191820	181837	14906	108152	93987	142829	178530	144813	93067	116424	159026	171532	33386	174287	176617	43792	123027	169667	90484	191632	82697	104130	3060	169182	16326	39415	178689	91471	74153	116795	193282	4946	77982	162179	49095	191748	134270	20335	156500	45831	97924	57008	97066	75275	9095	165976	71311	89481	124842	78392	93633	111633	102036	157788	159563	153037	170446	170174	2803	153104	199629	63532	104217	171805	131850	24484	39278	20521	113385	24812	127802	110571	85066	168220	73308	182164	125485	104176	98540	197267	162163	106305	83283	112996	186073	87610	13832	41740	105647
sp62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp63	0	0	0	37805	0	4	74708	0	0	0	0	2	96	32132	0	0	0	0	47542	63053	0	0	0	10943	0	0	0	1	0	704	0	74676	1	185012	0	81032	998	0	79680	0	0	7612	83409	0	0	47590	0	0	157739	0	110053	39652	61660	19336	78043	64482	0	0	0	0	0	100360	18745	34528	6	0	0	0	0	190087	0	0	131295	0	0	0	131556	143973	175723	71739	148083	0	0	33033	17892	0	0	60780	153	99512	0	0	35260	147	0	0	74467	126060	87264	78465
sp64	125558	182444	114888	171152	24015	92985	178038	154231	523	36459	5170	126312	63736	36682	5943	59627	123914	178174	32815	125538	98019	142900	63814	99256	14712	40790	83034	108251	106024	14193	51265	144065	129489	177341	38086	72609	118048	9807	194474	6173	47155	22862	101153	2507	153474	20918	184562	22069	72002	72027	11477	106893	48779	102381	60692	171666	194130	62042	121049	45570	162193	56	46	92101	153158	86867	180042	159332	179345	99729	147362	4142	106484	55370	32655	88453	15136	173005	77054	6835	65423	71824	21474	190334	158935	156183	100645	25977	177474	28178	110568	119404	57487	8794	108116	3487	23570	12390	162104	96464
sp65	66653	74975	79729	63736	3919	150423	13410	17540	171645	35380	21379	21160	81664	91805	173686	41362	124749	84410	43427	31475	83181	195468	51357	88511	67698	165630	104326	103044	13502	3449	111315	96409	101322	49152	68208	77816	24748	374	25121	137771	25632	99411	116605	26253	198015	131873	136842	94652	21758	75593	151201	22675	175829	125034	109726	10716	10757	55054	128048	69272	83712	105778	110173	101394	180144	50324	178014	139221	73737	179876	79796	21196	78891	146619	30034	175077	88752	59427	108722	16924	159030	163667	29163	8329	61552	30363	139080	18475	61237	84678	67166	175248	18570	76592	103076	122131	69364	2159	107148	16898
sp66	48116	0	0	91956	109368	37341	62456	52246	19065	55546	65190	66444	0	10426	0	4468	0	13	12272	20290	11080	32712	29266	55299	0	0	26506	15594	46977	0	40764	47347	0	76129	0	2	113	118751	113734	117465	0	24221	28958	0	57919	83126	103659	10	11716	0	108210	68767	91738	0	65246	0	0	36141	114967	0	0	28086	0	129047	103417	81496	36958	137	77323	69007	23255	21249	67299	0	65343	81891	142498	60344	0	99751	11778	31159	0	108281	0	117887	0	6321	30698	62985	84786	29405	72523	60944	0	0	56265	0	38975	67549
sp67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0
sp68	108005	0	79459	88202	172399	0	164997	91744	0	17193	758	55158	120489	41764	25750	0	0	106175	73712	120078	1	11558	75434	62262	120575	30688	0	21467	174694	178501	1	0	1739	9	14	129052	48978	71133	221	19000	109174	0	24781	47246	0	0	8428	2126	91531	7114	0	86122	0	23965	0	1609	24415	0	0	62481	59388	10795	44587	0	0	98084	13869	67094	0	0	74568	103327	57780	55	108201	0	0	1100	0	45385	0	0	112782	118948	102601	0	0	26875	0	0	0	6150	94714	0	76121	21942	58319	2326	62915	3387
sp69	0	0	144072	94146	0	71174	182439	83537	94428	123352	107073	21584	13	47438	0	65343	129983	150706	167859	0	53654	21144	148092	0	179680	172678	75	129229	84295	1	0	118721	0	6526	7672	80437	119141	34578	51393	144723	13	5730	1068	141606	0	6709	135096	173286	100904	59	89350	161141	0	117178	92738	3854	156176	114468	0	0	192963	145633	183949	63719	0	166269	157001	0	3299	1	54035	0	0	62669	0	0	184370	44584	156128	110350	0	77936	104926	0	0	116225	33485	0	0	195840	115032	0	0	48013	143154	124342	101435	68234	164703	0
sp70	154078	144318	0	1	137400	0	0	0	0	0	7298	24831	144495	17249	165799	0	0	18	46442	195515	42114	24	0	98671	1502	0	176488	88831	61628	167428	121157	0	199211	16290	6273	97417	37	11682	127942	25523	42945	138530	68285	71600	128746	106482	0	1	6	79828	18866	0	130822	0	87185	118312	10717	1052	89003	95836	0	15461	0	12048	163732	0	56840	170189	168126	195131	41189	137675	158877	1	177313	138049	0	10	8328	0	164843	22844	20	169108	106192	3	29769	110049	127073	0	29299	88064	103833	16246	0	15	53481	120156	0	138794
sp71	0	0	184254	73601	55	4513	120737	128206	18955	102866	5	22254	123696	118474	0	81893	0	186827	1	120726	0	34664	147974	0	142540	69411	11209	1910	120651	14946	0	110928	0	56645	0	145918	178247	69929	1	126289	169266	0	70861	0	5007	0	0	149946	116516	29809	94533	63893	0	74401	75416	0	196535	0	0	0	93694	158813	109876	29	103258	170232	65	154311	0	5613	166996	0	0	12384	0	47702	0	0	0	192957	0	56511	10945	0	138656	0	139342	0	0	0	95057	160416	0	317	78445	128243	121966	37094	43078	2776
sp72	53558	249919	0	0	92725	110488	0	0	47815	183277	0	191775	85774	0	136091	133665	22909	179153	43741	62498	126472	40723	160268	57863	123335	4437	26959	123266	281129	2026	85518	0	65326	0	188631	159849	172527	0	0	99162	67266	177695	187325	5	187637	52570	113432	89950	75239	105612	113296	147882	1	80766	23635	121454	58794	70863	17993	64176	96271	20695	125060	105963	46129	55522	0	1361	0	192985	184661	0	165355	251299	78397	0	62842	229403	29010	67623	181880	178313	207	80062	149411	190348	21354	150968	0	102026	196613	32714	15038	81017	6461	28019	0	96297	35582	177049
sp73	92044	115107	15443	187520	143144	28464	182211	128034	31096	98382	170247	120512	174026	131808	111475	3105	92655	122407	113772	30058	178378	161048	35733	153083	65437	152088	113127	21797	71623	125986	111185	37333	21950	31893	696	97619	7660	100461	189964	59056	115984	115740	181467	110536	93744	32291	38116	0	76547	4486	99583	53969	7883	142500	97054	18013	191097	14211	118774	16883	159196	192106	72592	159624	41323	190643	194532	53712	121322	78641	163930	126793	75084	20610	151794	150086	113342	59107	45057	93223	5280	106897	0	166049	5630	120874	68670	113735	98788	58974	7823	48699	110422	88717	197390	133178	131041	34302	182990	112498
sp74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	67551	0	0	0	0	6	0	0	5	6097	0	0	0	0	0	0	0	0	0	0	0	0	31597	0	0	70226	0	0	0	0	0	91481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100461	0	0	0	0	0	0	0	0	42368	0	0	0	0	0	0	0
sp75	144	165825	0	94442	39041	82505	121367	17	1	176426	15245	144628	0	0	100127	5426	84853	113883	0	0	70597	119792	0	138632	90087	90095	155862	0	172345	30376	132423	41651	0	60	20405	0	0	12998	0	151181	0	104106	119618	1812	57578	0	80390	0	0	27	0	0	6823	11592	0	75331	54002	54082	0	5	32709	0	0	0	0	47870	0	0	0	99894	146442	2940	160516	127210	729	2078	157886	106184	77214	139004	141624	123601	4	185631	63267	155693	0	0	0	0	134327	632	0	40618	4250	85522	0	77413	0	125454
sp76	74492	50919	102331	177898	33087	142160	157671	85036	191028	69955	185675	113603	187607	42261	191495	115038	21438	172166	28851	18454	2719	78153	191280	26706	97083	146653	6462	101208	37765	90235	29659	10243	175688	82689	77038	171719	167677	19079	35590	96464	182585	108576	112790	8383	190340	38284	41879	140080	168526	126862	171723	27953	31662	98925	75775	49098	83244	57277	88527	124760	112536	58797	160550	42514	58034	48191	161953	49593	109668	91537	9367	155714	14288	178859	187052	111445	134583	145560	165801	97036	10080	111342	44058	20874	177187	82852	169518	156440	147592	82325	170767	71161	34148	157600	67302	57864	177329	4530	88158	41216
sp77	125770	203475	106075	99950	219895	147232	88251	56986	243481	110508	169338	94805	175416	124980	237766	164407	152140	242652	35175	161987	143903	109602	72697	111086	200379	110428	151042	178985	100033	172055	113037	125631	191497	179014	186927	211696	203030	73271	28996	93002	51183	57295	99067	118984	158791	172808	132443	242423	184158	197007	89993	93502	169690	207367	71420	157057	28500	89247	162978	66722	91541	147785	149792	137670	96814	95980	150920	114254	106619	81553	129626	154070	125668	193848	60376	190775	52553	25075	172239	88351	100969	224287	179211	106443	74258	136539	108230	92145	209347	186791	91160	164552	160045	137827	228015	172908	128544	78428	50888	126504
sp78	4	3996	0	76780	10939	22662	75242	46281	0	83725	67431	1	63521	20736	0	0	0	0	157215	0	0	0	26879	8	0	66662	0	0	49435	10879	0	1	0	45490	38149	0	0	45491	125995	115654	131432	49092	78909	57813	0	0	37201	0	0	17157	66	63326	0	22929	48291	29040	33761	118581	0	72378	0	36889	46600	3107	0	7266	4114	17	0	12709	0	0	17742	0	0	0	87539	84632	0	103386	55011	0	44367	64406	96147	501	77208	17458	0	0	95153	33	0	0	0	4	60413	110158	0	0
sp79	80434	82386	145541	79795	38610	37510	154726	84852	173778	33330	152171	47175	56833	57117	98031	58923	17260	93954	138614	135649	23686	45628	17763	8047	127459	136848	181461	182202	107513	28868	63003	129610	195361	87016	53534	77605	40613	126363	119713	159478	139218	170392	38281	78666	14312	54730	51665	194691	71187	89825	189745	138134	0	95235	62516	86893	85632	17397	159550	139718	160820	198057	57969	104079	14959	8072	14993	53031	103725	97906	161166	88959	167307	114604	154556	163271	109277	11768	18958	8126	35158	196924	22754	8575	54294	2294	58814	178254	182308	147740	146082	18876	158782	10525	105604	95634	135393	193676	47657	93488
sp80	59129	0	57388	0	0	0	0	42801	0	98831	0	0	0	0	0	0	0	0	0	47728	0	2	0	0	0	0	0	0	0	0	0	10916	0	0	21976	0	6795	0	83270	0	19	0	0	1327	0	75126	0	0	0	0	13745	0	0	50558	0	0	116239	0	43359	0	0	0	0	59445	0	0	49491	0	0	0	0	0	14420	0	0	0	0	33750	0	0	0	0	0	0	0	0	0	29614	0	0	0	0	0	0	0	206	0	0	0	0
sp81	24177	177888	60522	24133	13150	194923	11466	70049	113736	0	174350	109033	163253	115249	149033	0	107219	9596	68664	25146	166577	46244	0	70634	3653	192923	39870	34979	5813	99465	173900	38776	27846	182185	114042	37141	124272	65371	118742	56026	56749	1875	64536	92090	136014	21307	33256	3194	196540	150463	84097	48346	2103	55539	144797	158323	149906	76961	86642	146113	186908	114408	181142	54632	18255	133407	16515	58367	729	63858	38177	1	152321	97	174810	68655	31327	144244	162396	91626	64110	71582	161007	47964	150425	0	29802	290	1	172129	0	180138	2742	85467	104268	98473	125041	139443	39617	186928
sp82	0	0	0	0	56936	0	0	0	22058	79319	0	0	0	0	0	119935	0	0	0	0	0	0	69556	0	0	0	0	54558	69209	0	0	32471	0	0	0	0	0	0	0	0	0	70641	0	0	17674	0	0	0	0	0	0	6384	0	0	0	0	35698	32	45010	25967	0	0	0	7871	98200	0	0	0	112356	13255	167722	166117	18003	16639	0	0	36965	0	0	0	0	16193	0	0	0	109621	59546	44018	47750	0	122383	12	0	0	0	0	0	0	0	0
sp83	77330	41422	21224	100094	0	80126	153653	0	156871	45393	145927	14036	437	171314	134635	94447	55969	172747	0	0	111721	3	32754	111752	75176	127339	25	43974	100629	21417	124621	0	165912	117242	12713	67978	174390	71500	54191	85409	350	28165	12568	93697	96532	84216	0	150856	174839	39931	119798	71434	57043	122380	29027	152879	52650	51076	145849	74645	10750	110106	150825	124272	16920	101436	0	55249	91126	95292	0	77703	56014	88414	99763	130643	6449	46607	31647	100711	97814	193939	107887	0	82923	20633	54721	124399	95678	110227	4215	56112	0	52845	96778	60177	118402	160122	70389	0
sp84	37361	64642	10321	61584	5804	148812	105291	92957	179961	33022	169562	20963	37968	130257	165962	31629	22411	163987	55642	14278	153556	68642	87065	130676	98250	191283	99750	32310	152170	89222	66010	74321	167873	128335	33411	116231	150453	70068	79725	146393	9325	69226	15928	80609	82027	125544	408	157797	172535	80710	66939	39459	63446	150175	43126	161506	160468	51932	173068	39865	86359	142148	165418	29860	56654	125043	48664	66163	189340	176501	37758	143734	95833	176261	89066	123368	88299	134171	82661	150465	127641	174959	73045	300	181499	80887	114575	155701	199285	99343	140183	86700	52525	81000	80031	171694	182839	177205	63033	59028
sp85	0	0	0	0	0	0	0	0	0	3530	0	60597	14471	0	0	0	305	0	128168	0	0	255	76782	0	0	0	4	0	0	22936	0	0	0	0	0	0	0	0	0	0	92459	11218	55468	0	0	0	0	0	0	0	0	16511	0	0	23152	0	0	60930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82429	100483	0	0	0	0	0	0	25	0	0	464	0	0	0	0	0	0	0	0	0	1	66032	0
sp86	66743	96079	5071	15207	88524	96556	33	121382	0	72266	0	160918	17026	0	107801	30632	5	0	126108	22344	128221	16456	37418	52406	45667	35321	116176	125721	0	983	82222	56082	22999	97526	142388	157101	0	69527	66516	30254	86247	50934	181788	9422	114882	122750	106947	9471	0	3	102027	0	0	0	167885	29464	0	62776	23224	0	193186	0	24480	68049	0	99127	32290	106307	15209	129071	44609	0	83105	25175	0	39163	96442	71915	88755	72546	0	0	7354	48634	35563	9340	0	0	2	0	48029	69782	41911	88160	137504	64535	0	0	0	63480
sp87	162615	0	109406	0	84656	0	42001	60222	1068	0	58367	26385	35250	177366	0	65985	0	0	93453	158960	18951	21154	92010	0	16188	70129	0	76248	0	139894	1	109712	133233	43606	0	49772	148119	88800	172863	395	91991	3500	94	58942	883	151110	9100	135182	181780	197959	159982	156213	30471	96114	110296	0	0	101073	175393	182995	0	41212	173648	80926	136513	50719	98634	145172	93225	22243	0	70949	170	0	95483	74473	0	4948	0	0	23988	30321	80002	0	715	0	148550	125892	111622	184358	0	79478	125289	123996	114574	62306	104149	45909	171176	240
sp88	0	77258	0	0	0	0	89415	0	0	88253	0	108681	0	0	114489	0	0	0	0	0	0	0	0	0	26385	0	0	0	0	0	247462	0	0	0	0	12116	0	0	0	0	0	0	9262	69888	0	0	0	0	0	0	0	0	121192	0	0	26574	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	6	0	0	139566	0	0	0	0	0	0	0	0	0	0	0	133688	0	15	0	0	0	0	0	0	314	48935	0	0
sp89	0	0	3	60831	116618	0	0	6899	135895	80750	0	115553	186725	0	106069	29872	0	168	22632	170539	0	1338	1202	1986	117843	96504	121387	0	0	140028	12726	103063	0	1	0	177264	0	11171	0	37475	83036	56486	52131	15	0	106015	134750	0	125338	129697	115227	69580	16460	31347	82018	0	74987	74700	12413	0	190036	27822	182	0	76143	103335	186207	72240	109015	53	0	0	87324	112880	117101	43967	0	115852	164744	133635	234	83023	0	55862	94766	0	0	5	0	0	101030	123942	0	137784	87708	14	44106	86193	0	141356
sp90	8516	121202	136466	11227	39089	91269	174341	84971	71020	33691	65101	97617	0	99303	85327	2328	31886	196562	24579	0	79715	189483	10	49860	0	63404	0	418	2243	63629	98872	30321	145421	149730	10370	29318	71243	129650	188294	151273	0	95679	111908	96391	22785	47852	47589	171969	59194	28495	79225	103728	165651	92560	27932	41197	55295	100359	104793	116020	0	31257	55915	193477	0	0	0	83976	0	43900	0	15115	0	19826	75897	50428	155467	41368	45739	0	117114	60777	50664	114297	55713	108047	19088	11035	564	26157	54519	11862	20617	84008	115604	104176	100565	115585	1981	72
sp91	86790	1	162634	58837	161799	28818	0	48484	106088	0	82691	10	31721	51591	0	106518	33589	85553	13173	116518	60112	190440	165530	62574	163	137291	179920	153710	124879	88140	8	108081	197213	0	174792	0	38110	4491	47	111428	37863	68241	15224	23705	186268	29406	141299	185631	12959	125230	0	71843	1	120808	46727	0	62	85096	177073	80653	100024	22091	76346	138400	57565	140289	29019	24825	93938	821	122274	131168	37	146886	74802	38	5193	0	0	116646	0	114259	4	49245	143553	127806	112291	0	134746	3	73844	150432	4595	6216	193768	197705	75827	0	0	497
sp92	194453	78834	121884	17797	71617	139683	54709	124384	187491	2912	99468	3	109447	74314	0	145580	54696	164956	180378	191213	139609	192426	138372	181267	120887	22	182519	178557	66093	190304	965	109708	156759	133634	54766	142856	14938	5000	131834	126729	51976	155535	101298	133589	4113	140173	196069	27426	133861	184803	108702	13140	113998	146990	142819	26435	138492	154965	170002	123514	127605	169213	17162	66948	170978	152114	41179	131047	119073	65370	43139	76892	58264	6945	169697	0	99435	136017	84086	155679	147194	28229	101172	112036	119928	126611	68704	0	151007	47952	96523	150270	85096	147481	105863	116359	98352	1153	116907	159518
sp93	0	0	0	0	0	0	0	124851	0	0	0	28744	0	0	0	0	0	0	6328	0	0	0	0	0	0	0	78964	0	0	0	0	57743	0	0	0	0	0	0	0	0	0	0	4453	0	0	0	100	0	0	16558	0	0	235	0	0	0	0	32914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23253	0	0	0	0	0	0	0	0	0	0	30793	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0
sp94	59932	48796	94232	139766	173628	93114	925	12942	111584	1160	3585	55701	36677	90658	0	68506	69611	14779	54473	62213	124469	99893	64365	0	17	124716	166457	155494	105074	63574	0	94583	67915	2	141294	72985	163975	149238	0	185599	16887	51027	107745	59326	98718	34427	105700	116205	159149	143764	151093	172027	0	173676	140289	0	41120	90255	123274	104541	106254	140050	41031	115271	57895	60493	18088	28507	152521	98397	49177	106972	0	55351	155143	57758	163	16843	90312	22784	146703	109699	0	74300	128544	89080	35784	0	78291	3055	71186	43470	31559	39070	82567	156149	94618	100460	140233	79973
sp95	103274	15	0	211431	103551	39699	130	147591	95482	80227	167943	251	123219	127109	0	115885	192256	95307	201508	30422	94381	141751	123815	224101	0	96	131970	205069	49398	55061	0	142779	102935	136760	154466	114537	70460	108760	55181	81859	125632	98884	169792	42350	226563	226100	116884	108721	153422	0	184837	175532	53827	2561	39619	53746	189780	231770	223593	81829	163520	201476	58442	53977	145941	172206	199439	117741	172584	174368	105192	74236	237160	100760	122623	1	144766	191932	0	109736	192982	91709	66600	160489	175892	44010	5234	37942	116393	114695	182433	96606	132971	29866	0	33758	147090	212965	168348	194496
sp96	12939	83312	148948	72547	14826	184291	10219	3	0	0	95515	0	0	2	34	0	0	62099	91868	0	15	73736	145658	0	18	43202	0	0	36842	86045	1558	0	4	89844	37440	0	162254	145698	0	86	0	94406	59684	8	0	0	0	13336	0	0	219	11878	0	112599	0	153677	23490	6784	1572	159015	0	0	37549	141089	0	0	0	0	0	0	0	115835	0	0	0	119	0	739	67461	0	950	33015	22996	70013	102	143473	160869	0	0	33489	0	86	104305	76130	0	72524	0	217	0	0
sp97	48776	0	0	0	0	0	0	64287	0	0	0	21337	0	0	0	136411	0	0	0	54	0	0	43519	48223	0	0	402	0	0	0	129078	0	115159	0	0	1	0	0	0	0	0	0	0	0	31	0	0	0	0	0	53362	0	0	0	0	0	0	96524	0	0	0	1	0	0	0	0	0	66661	0	0	53667	0	0	0	0	14	0	1513	0	0	0	0	139	1721	0	0	0	110873	5234	0	0	0	0	0	0	0	822	0	2	0
sp98	38332	5561	159932	112680	106661	119156	136475	45709	151170	179720	176088	3167	183089	186143	47116	64825	85887	165973	117761	13393	85296	34040	40288	161371	165786	48896	172092	25361	146885	36982	64727	18794	135	18203	43488	57123	11212	118277	112165	186025	139600	123594	199698	82599	76208	167155	12220	184912	120104	81011	32	35414	75978	17555	188416	47373	160408	0	15673	140611	169870	111145	52578	26083	22672	183234	130081	1915	162271	30234	70358	2238	93889	74039	47839	97619	184581	110905	124682	101378	179907	53955	79302	145621	42066	86471	139563	2308	135519	28728	46334	60982	115330	174325	36687	2508	134472	33162	127331	0
sp99	48135	178349	113476	66752	52053	81080	97495	20868	0	15655	145438	0	0	41006	57357	2919	133340	121808	162582	3272	175089	189327	8892	89315	0	0	0	190586	199832	61299	718	92048	76901	109728	101360	0	152945	135262	188537	105163	80035	94539	103592	151341	187306	45869	1132	150504	519	0	40222	62716	151114	67821	11804	94346	0	34	83279	189827	0	116169	113111	176927	0	37702	0	0	4	110143	157221	174901	0	0	25403	39788	195452	1869	0	0	92715	39596	148052	1	0	98588	179650	27006	105538	55791	11867	10725	169107	1	65912	113689	453	0	142757	36246
sp100	27564	199965	63046	138663	46224	40106	145329	191101	2924	119247	54196	115013	48790	9754	84749	16970	103785	12652	84544	13813	26650	40994	101785	26165	108962	77536	167210	173317	26767	11267	17600	3784	4656	189381	18755	165553	190823	158982	137102	177251	80875	43611	14692	176295	179112	163176	101500	85644	92378	167369	140263	133448	32064	7116	36534	157006	21643	29591	14918	11655	53701	54295	103069	45398	15129	86651	108769	11895	119109	146547	138580	179081	125252	87330	42744	69182	142381	194159	130999	152609	148697	133901	39186	178113	20646	120434	117338	77913	157388	197588	33483	153654	76706	32377	131370	31914	68700	130010	63728	157583
